"id","total"
"1",0.0104201309807588
"10",0.104201294743564
"100",0.451529162369052
"11",0.114621422207782
"12",0.12504154927217
"13",0.135461675921896
"14",0.145881802126004
"15",0.1563019278997
"16",0.166722053215594
"17",0.177142178043687
"18",0.187562302392869
"19",0.197982426248869
"2",0.0208402616371038
"20",0.20840254956537
"21",0.218822672348791
"22",0.229242794583503
"23",0.23966291622174
"24",0.250083037269845
"25",0.260503157699887
"26",0.27092327747074
"27",0.281343396576469
"28",0.291763514988098
"29",0.302183632668024
"3",0.0312603919880271
"30",0.312603749578404
"31",0.323023865707969
"32",0.333443981011954
"33",0.343864095436024
"34",0.354284208967258
"35",0.364704321551083
"36",0.375124433126269
"37",0.385544543665554
"38",0.395964653104384
"39",0.406384761370131
"4",0.041680522011569
"40",0.416804868424455
"41",0.427224974181134
"42",0.437645078563261
"43",0.448065181493222
"44",0.458485282878557
"45",0.468905382617723
"46",0.479325480606021
"47",0.489745576720583
"48",0.500165670828086
"49",0.510585762777542
"5",0.0521006516812414
"50",0.521005852409321
"51",0.531425939539289
"52",0.541846023963153
"53",0.552266105448947
"54",0.562686183750377
"55",0.573106258561784
"56",0.583526329568715
"57",0.593946396397782
"58",0.604366458621083
"59",0.614786515763813
"6",0.0625207810259194
"60",0.625206567281182
"61",0.635626612536971
"62",0.646046650816918
"63",0.656466681304992
"64",0.666886703047839
"65",0.67730671498028
"66",0.687726715876642
"67",0.698146704344686
"68",0.708566678840715
"69",0.718986637625701
"7",0.0729409100162939
"70",0.729406578784115
"71",0.739826500225071
"72",0.750246399620385
"73",0.760666274309179
"74",0.771086121046369
"75",0.781505935409522
"76",0.791925710665643
"77",0.802345435466355
"78",0.812765088852107
"79",0.823184627650998
"8",0.0833610386270767
"80",0.833603945415386
"81",0.844022656505156
"82",0.854432815673218
"83",0.807196079549745
"84",0.758573337865945
"85",0.729716661186437
"86",0.687023099385359
"87",0.664791481439793
"88",0.641865316166056
"89",0.618246534419579
"9",0.0937811668756125
"90",0.593934983071642
"91",0.568928839650247
"92",0.543227663905283
"93",0.549118177434545
"94",0.522385105797652
"95",0.494948557829156
"96",0.500153379793642
"97",0.471676910378985
"98",0.47653501522111
"99",0.447016593728461
