"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
25.1622,104.54216,152.61434,142.09882,25.1622,104.54216,152.61434,142.09882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,83.8473031994526,179.352253521861,170.396881883331,29.2733357092848,117.728703609691,191.717561870259,181.910188727521,29.2733357092848,33.8814004102388,12.3653083483979,11.5133068441897,212.267758794321,0,193608.331206469,0,70212.0956987196,59286.01325184,25645.6495145772,23878.5983948494
0,62.8852046163959,206.148303097565,199.470517366093,0,94.9468846894764,223.293549835232,215.759671953507,0,32.0616800730806,17.1452467376667,16.2891545874145,250.444401771027,0,125194.352355125,0,0,56101.8484086771,35559.2417339208,33783.7066142977
0,48.1265403307729,235.09249732615,231.094460521543,0,71.607477427149,254.336102386835,249.714705266545,0,23.4809370963761,19.2436050606846,18.620244745002,244.557562792079,0,119372.245474812,0,0,41087.1785406098,39911.2368958599,38618.3876011341
0,36.732873387897,264.862331804675,263.754078183119,0,55.0160135889713,287.190065338651,285.702101171469,0,18.2831402010743,22.3277335339763,21.9480229883502,248.817142277765,0,123571.123440269,0,0,31992.0215552419,46307.7193494667,45520.1996778383
0,27.6305155383697,294.132895157404,295.827829163022,0,42.1175483348734,320.247560444886,321.833223826088,0,14.4870327965037,26.1146652874816,26.0053946630657,258.308496951886,0,133188.250698133,0,0,25349.5548576501,54161.8158062369,53935.1885311982
0,20.3481616695688,321.663626126548,325.756170697107,0,31.7567382574729,352.025305941751,356.292808990038,0,11.408576587904,30.3616798152033,30.5366382929314,270.431093955144,0,145995.522061597,0,0,19962.8413992804,62970.1239367317,63332.9878195396
0,14.6254810893878,346.456224709025,352.288348391,0,23.4315665687416,381.257839444943,387.532746046296,0,8.80608547935384,34.8016147359174,35.2443976552958,283.44700221735,0,160400.959129787,0,0,15408.9764326281,72178.5489622927,73096.8807370835
0,10.2545299124548,367.878830998968,374.670420589429,0,16.86696101015,407.038507179823,414.489297149854,0,6.61243109769514,39.1596761808551,39.8188765604258,296.118233518703,0,175075.898210956,0,0,11570.4980590579,81217.1683990935,82584.3499863232
0,7.02333886435288,385.703405064135,392.696339080102,0,11.8396443202674,428.899331047936,436.689726011752,0,4.81630545591451,43.1959259838015,43.9933869316501,307.618476717882,0,188950.635959743,0,0,8427.61944981378,89588.3504904043,91242.2844962424
0,4.86919342287132,402.220719678989,408.827999115506,0,8.11583080188766,446.794899286267,454.21032377081,0,3.24663737901634,44.5741796072782,45.3823246553047,302.764054464573,0,191948.024338309,0,0,5680.99855217659,92446.848505495,94122.941335102
0,3.4440465863272,418.001950694433,423.738712624044,0,5.6297683667854,463.139919932936,469.618163246683,0,2.1857217804582,45.1379692385026,45.8794506226385,294.003163975883,0,192300.723456694,0,0,3824.59782866356,93616.1482006544,95153.9805913521
0,2.48266288734948,433.003933961714,437.468041883594,0,3.98349209386147,478.54259824572,483.631690034675,0,1.50082920651198,45.5386642840062,46.163648151081,285.414745279026,0,192531.347198939,0,0,2626.16595384674,94447.1897250289,95743.4062653421
0,1.82094415430633,447.151264013384,450.028886616365,0,2.87224556291581,492.990889469387,496.341101393351,0,1.05130140860948,45.8396254560031,46.3122147769867,277.347110176868,0,192685.147250843,0,0,1839.57771779896,95071.3831957505,96051.5334474703
0,1.35647389014559,460.364968896243,461.431512470009,0,2.10705253053383,506.442983861522,507.806060505942,0,0.750578640388234,46.0780149652786,46.3745480359324,269.968892799606,0,192790.01678245,0,0,1313.37001073774,95565.8030379879,96180.8126265238
0,1.02439027565245,472.580322150668,471.696692872412,0,1.56979432793953,518.855587185392,518.079165427,0,0.545404052287081,46.2752650347247,46.3824725545875,263.342571797502,0,192863.158653168,0,0,954.353464732457,95974.899682019,96197.2480782145
0,0.78289440213671,483.75634600467,480.861060147159,0,1.18558952545366,530.19998935679,527.217863313322,0,0.402695123316949,46.4436433521192,46.3568031661631,257.4690757849,0,192915.296956864,0,0,704.63995373123,96324.1163122953,96144.0097666222
0,0.604548641601302,493.879248976524,488.977432825602,0,0.906148609005276,540.469441162456,535.288782313865,0,0.301599967403974,46.5901921859324,46.3113494882629,252.314525650699,0,192953.225545594,0,0,527.742638963148,96628.0585936238,96049.7388386573
0,0.471005804566629,502.961662511649,496.112266004247,0,0.69975768218982,549.680703691172,542.3676145887,0,0.228751877623191,46.7190411795232,46.2553485844528,247.826400294929,0,192981.330293175,0,0,400.272322983835,96895.2914063312,95933.5929641552
0,0.3697735041873,511.039224464097,502.341775600102,0,0.545202449385553,557.871967969818,548.536744790782,0,0.175428945198253,46.8327435057209,46.1949691906801,243.943439961592,0,193002.500014971,0,0,306.967322597354,97131.1100308651,95808.3661014706
0,0.292196771604601,518.165764892403,507.747779132205,0,0.428034509344993,565.098796799435,553.882051129032,0,0.135837737740392,46.9330319070315,46.1342719968274,240.601761262473,0,193018.676767216,0,0,237.690231875515,97339.1081751833,95682.4801214201
0,0.232179445157417,524.408055639184,512.413886553225,0,0.338241730848833,571.429288193012,558.489733355305,0,0.106062285691416,47.0212325538278,46.0758468020801,237.738610358366,0,193031.19282192,0,0,185.588848125696,97522.0363166388,95561.306267514
0,0.185360291904774,529.840796112245,516.422365331877,0,0.268770955789605,576.939275683779,562.443616738057,0,0.0834106638848303,47.0984795715337,46.0212514061807,235.294599732827,0,193040.980261819,0,0,145.952813772315,97682.2466313609,95448.0754164188
0,0.148573435240331,534.542245671547,519.851787995242,0,0.214575715670452,581.708061964482,565.823111063476,0,0.0660022804301207,47.1658162929351,45.971323068234,233.214950136425,0,193048.703535248,0,0,115.49145031943,97821.9029915475,95344.5240435174
0,0.119489348363706,538.5906982005,522.775434347286,0,0.171992374733138,585.814933127136,568.70183803588,0,0.0525030263694325,47.2242349266359,45.926403688594,231.450073778394,0,193054.84473478,0,0,91.8703205714966,97943.0632378428,95251.3612501439
0,0.0963723096587932,542.061836574853,525.260346993798,0,0.138324946798505,589.33652180591,571.146850767201,0,0.0419526371397116,47.2746852310568,45.8865037734028,229.955723768715,0,193059.759415474,0,0,73.4091439934387,98047.6971692118,95168.6088260374
0,0.0779141072777583,545.026902611586,527.36690935597,0,0.111564546015149,592.344972348792,573.218330821626,0,0.0336504387373909,47.3180697372055,45.8514214656564,228.69286459674,0,193063.713764346,0,0,58.881874207074,98137.6766349643,95095.8481197713
0,0.0631183922055339,547.551562893563,529.148813917707,0,0.0901970062156612,594.906797941306,574.969641897553,0,0.0270786140101273,47.3552350477431,45.8208279798461,227.627371586402,0,193066.909777215,0,0,47.3824295810608,98214.7574890192,95032.3972302007
0,0.0512191469932129,549.695330553386,530.653302466398,0,0.0730690777453708,597.082294473488,576.447630257144,0,0.0218499307521579,47.3869639201015,45.7943277907456,226.729634617046,0,193069.502601009,0,0,38.2332273294334,98280.5631702905,94977.4358380064
0,0.0416224455629989,551.511405676817,531.921580779512,0,0.0592940869785042,598.925375731413,577.693080725099,0,0.0176716414155053,47.4139700545959,45.7714999455879,225.974117989095,0,193071.612677257,0,0,30.9220148652654,98336.5738932319,94930.0908871492
0,0.033864322633109,553.046812471605,532.989332079681,0,0.04818454081249,600.48370846708,578.741257507626,0,0.0143202181793809,47.4368959954754,45.7519254279445,225.338911317103,0,193073.334381828,0,0,25.0576609724625,98384.122294616,94889.4933375568
