"stock.s_1","stock.s_2","stock.s_3","stock.s_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
25.1622,104.54216,152.61434,142.09882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,63.0812835931771,171.773516147037,163.340338978828,57.1663323206014,54.6474200165142,19.9440457232224,18.569849748693,342.367352894066,0,312271.501945918,0,137113.448070962,95622.6020190968,41363.9508299633,38513.8683787893
0,50.9355265122492,200.182287840855,193.868775168913,0,20.8914953902904,14.2221395394933,13.5239072092842,216.911789105443,0,93884.5367167431,0,0,36556.147548884,29496.717404909,28048.5835520555
0,40.7624389233868,230.359667208269,226.659990383471,0,17.4215187842474,17.1171157075313,16.5772621166256,224.016168379835,0,100142.471222786,0,0,30484.3477838639,35500.89797742,34381.2416298816
0,32.0407864557124,261.17181432401,260.353346342936,0,14.6474760069775,20.6942075693475,20.3618495611957,235.351399486508,0,110545.211081029,0,0,25630.2999917694,42919.7864988268,42230.4759899198
0,24.5904048507952,291.3437370337,293.3517883538,0,12.1925910492409,24.8461366921835,24.7682731317967,249.233829684904,0,123985.769889122,0,0,21334.7177438721,51530.8874995887,51369.3984753464
0,18.3625771291832,319.637851955066,324.075748467593,0,9.92260316787423,29.3903903998145,29.5929600958082,264.285961769727,0,139429.85321533,0,0,17362.670249178,60955.6696892152,61375.7992387062
0,13.3248086953574,345.04868033533,351.249060004745,0,7.8312909349738,34.0798483159741,34.5530176826928,279.327617030756,0,155768.507655131,0,0,13703.2711909265,70681.6054073302,71662.9586739049
0,9.40285423359967,366.944494259125,374.107836723679,0,5.96932300240585,38.6441884934779,39.3386083082216,293.412254046729,0,171888.089395518,0,0,10445.1810828398,80148.0469354731,81588.2736312516
0,6.46728031202974,385.110037924862,392.457499060251,0,4.39145444632892,42.8438784496373,43.6802593700383,305.888274328012,0,186829.38446841,0,0,7684.2109047308,88858.2039045478,90592.8579334594
0,4.34992093893956,399.690380060051,406.579776376895,0,3.12444023770198,46.5130801627529,47.4004967843101,316.420555084955,0,199927.514805457,0,0,5467.1767723333,96468.1282575495,98308.6303306592
0,2.8718830018113,411.074958886215,417.055801058179,0,2.1581831211792,49.5758704055099,50.4304014025399,324.953395225505,0,210864.464741941,0,0,3776.41040727058,102820.355221028,104592.652508868
0,1.86805603625164,419.771615603235,424.585016581777,0,1.45414939467979,52.0358951552163,52.7929796466761,331.632003500438,0,219627.939487929,0,0,2544.48515230465,107922.446551919,109492.639787206
0,1.20117466633322,426.305786120712,429.850866837018,0,0.960365460658092,53.9509909138665,54.569631486038,336.713697333592,0,226415.514246782,0,0,1680.45708671414,111894.355155359,113177.415702043
0,0.765674082365112,431.157431118907,433.44612057379,0,0.624454779090059,55.4058703122833,55.8666153662072,340.493621463155,0,231531.318892726,0,0,1092.67721699958,114911.775027676,115867.360269514
0,0.484941546639897,434.731793724569,435.84639601547,0,0.40127965572182,56.4909392222477,56.7908069911015,343.255374903923,0,235305.249425961,0,0,702.163154378597,117162.207946942,117784.133699545
0,0.305706616251172,437.353384183788,437.413257447446,0,0.255624807555475,57.2894605002613,57.4363440842085,345.245284944414,0,238043.368267755,0,0,447.294844508646,118818.341077542,119122.977630648
0,0.192071559507452,439.272747922924,438.411098053113,0,0.161807678892164,57.8717353819813,57.8796579676892,346.663758202252,0,240004.858743617,0,0,283.132694602297,120025.979182229,120042.410624987
0,0.120388578744155,440.678497466539,439.027755345748,0,0.101955807126053,58.2938701915939,58.1795245921938,347.666667997123,0,241396.557404446,0,0,178.403290867238,120901.486777366,120664.33400421
0,0.0753314455464524,441.710187198522,439.393731684044,0,0.0640344483687812,58.5989682443041,58.3794617658353,348.371433931608,0,242376.940525198,0,0,112.048118100177,121534.260138687,121079.003702342
0,0.0470818988548381,442.469893240484,439.598057244055,0,0.0401253563140511,58.8192849346306,58.5108196537897,348.864478462709,0,243063.984187653,0,0,70.2117497318897,121991.196954424,121351.43996196
0,0.0294017109156497,443.031743581439,439.700507187514,0,0.0251029300074699,58.9785233591239,58.5957252320955,349.208331040473,0,243543.708605105,0,0,43.925357956371,122321.457446823,121527.534131366
0,0.0183501976931503,443.449358920992,439.740608895244,0,0.0156870250490857,59.0938868079249,58.6495491069699,349.447660888432,0,243877.887739905,0,0,27.4493133011407,122560.721239636,121639.164847856
0,0.0114481252661531,443.761470907448,439.744089581243,0,0.00979524953575245,59.1777586649408,58.6828306431564,349.614074409615,0,244110.387976174,0,0,17.139825590155,122734.671471087,121708.190753906
0,0.00714013556757673,443.996071842887,439.727395428129,0,0.00611297795405459,59.2390074518619,58.7027155519964,349.729774297211,0,244272.100285659,0,0,10.6965499537843,122861.701455162,121749.43205484
0,0.00445239674325932,444.173435299974,439.700808997708,0,0.00381350979220034,59.283967463947,58.7139982913904,349.810272786649,0,244384.643621353,0,0,6.67291756949008,122954.948520226,121772.832456344
0,0.00277601731320311,444.30829401898,439.670572246588,0,0.00237838357510905,59.3171595000002,58.7198624383779,349.866363930258,0,244463.07885563,0,0,4.16171936356157,123023.788803,121784.994697196
0,0.00173064970990994,444.411400959581,439.640316288806,0,0.00148306038381756,59.341812670891,58.7223985831016,349.905536691455,0,244517.863677979,0,0,2.59507389020781,123074.919479428,121790.254661353
0,0.00107886526483122,444.490644645851,439.612014206842,0,0.000924655365212056,59.3602383493672,58.7229623419771,349.932976586269,0,244556.243228466,0,0,1.61797120460171,123113.134336588,121791.42389726
0,0.000672519470102756,444.551845182091,439.586609233233,0,0.00057645030687506,59.3740963407598,58.7224194670486,349.952269933991,0,244583.230193972,0,0,1.00867851147305,123141.875810736,121790.297974659
0,0.000419206592858169,444.599322690223,439.56442404427,0,0.000359348995962685,59.3845835295709,58.7213122550401,349.965895945412,0,244602.290753804,0,0,0.628792466625466,123163.62624033,121788.001616953
