"id","total"
"1",0.0104210530068223
"10",0.104210474860955
"100",0.416814262221954
"11",0.114631514889789
"12",0.125052553387528
"13",0.13547359029959
"14",0.145894625571989
"15",0.156315659145182
"16",0.166736690959161
"17",0.177157720946942
"18",0.187578749040358
"19",0.197999775163913
"2",0.0208421048805961
"20",0.2084207992384
"21",0.218841821181158
"22",0.229262840901623
"23",0.239683858303214
"24",0.250104873282183
"25",0.260525885729017
"26",0.270946895523685
"27",0.281367902536802
"28",0.291788906629086
"29",0.302209907651165
"3",0.0312631555862422
"30",0.312630905437726
"31",0.323051899811438
"32",0.333472890575926
"33",0.343893877519885
"34",0.35431486040842
"35",0.364735838983633
"36",0.375156812960727
"37",0.385577782023407
"38",0.395998745820703
"39",0.406419703960098
"4",0.0416842050932569
"40",0.416840656000184
"41",0.427261601444768
"42",0.43768253973331
"43",0.448103470227252
"44",0.458524392197609
"45",0.468945304808373
"46",0.479366207095881
"47",0.489787097943723
"48",0.500207976051367
"49",0.5106288398995
"5",0.0521052533647564
"50",0.52104968770783
"51",0.531470517382611
"52",0.54189132646242
"53",0.55231211206392
"54",0.562732870832697
"55",0.573153598925675
"56",0.583574292063508
"57",0.593994945700009
"58",0.604415555410399
"59",0.614836117560374
"6",0.0625263003646607
"60",0.625256630277465
"61",0.635677094506428
"62",0.646097514651685
"63",0.656517898133477
"64",0.666938253622647
"65",0.677358588568922
"66",0.687778907186548
"67",0.69819920963209
"68",0.708619492240376
"69",0.71903974819856
"7",0.0729473460563213
"70",0.72945996810844
"71",0.739880140144307
"72",0.750300249685479
"73",0.760720278314347
"74",0.771140201928644
"75",0.781559987371183
"76",0.791979586165245
"77",0.802398921789332
"78",0.812817860099121
"79",0.823236125077344
"8",0.0833683903975378
"80",0.83365295907492
"81",0.844063821278447
"82",0.797512338461686
"83",0.749575603704607
"84",0.700255253191365
"85",0.679050909202588
"86",0.629547406285754
"87",0.604385459240704
"88",0.580764987559459
"89",0.556451337298856
"9",0.0937894333468282
"90",0.533706656752526
"91",0.537328350163742
"92",0.511291069264347
"93",0.487927667752915
"94",0.489748705352814
"95",0.461971683991742
"96",0.466822537282525
"97",0.438005117165487
"98",0.442512930098586
"99",0.426729451833705
