"id","s1","s2","total","fraction"
"1",1,1.03333333333333,0.00901868532790634,1
"10",1,1.03333333333333,0.0904350350671268,10
"100",0.166666666666667,0.0333333333333333,0.417792214744684,100
"11",1,1.03333333333333,0.0995118165554378,11
"12",1,1.03333333333333,0.108595378019843,12
"13",1,1.03333333333333,0.117685931247069,13
"14",1,1.03333333333333,0.126783700486085,14
"15",1,1.03333333333333,0.135888920674594,15
"16",1,1.03333333333333,0.145001840025746,16
"17",1,1.03333333333333,0.154122720278778,17
"18",1,1.03333333333333,0.163251837969127,18
"19",1,1.03333333333333,0.17238948664245,19
"2",1,1.03333333333333,0.0180424992536995,2
"20",1,1.03333333333333,0.181535976080725,20
"21",1,1.03333333333333,0.190691635469758,21
"22",1,1.03333333333333,0.199856814293738,22
"23",1,1.03333333333333,0.209031884527075,23
"24",1,1.03333333333333,0.218217241888619,24
"25",1,1.03333333333333,0.227413309981838,25
"26",1,1.03333333333333,0.236620540309382,26
"27",1,1.03333333333333,0.24583941652597,27
"28",1,1.03333333333333,0.2550704578583,28
"29",1,1.03333333333333,0.264314221608321,29
"3",1,1.03333333333333,0.027071575431235,3
"30",1,1.03333333333333,0.273571309425135,30
"31",1,1.03333333333333,0.282842369464235,31
"32",1,1.03333333333333,0.29212810306988,32
"33",1,1.03333333333333,0.301429271568726,33
"34",1,1.03333333333333,0.310746701775437,34
"35",1,1.03333333333333,0.320081296721838,35
"36",1,1.03333333333333,0.329434042670877,36
"37",1,1.03333333333333,0.338806022458804,37
"38",1,1.03333333333333,0.348198427714865,38
"39",1,1.03333333333333,0.357612575255608,39
"4",1,1.03333333333333,0.0361060542954635,4
"40",1,1.03333333333333,0.367049926343686,40
"41",1,1.03333333333333,0.376512108411437,41
"42",1,1.03333333333333,0.386000942900566,42
"43",1,1.03333333333333,0.395518478396142,43
"44",1,1.03333333333333,0.405067032002723,44
"45",1,1.03333333333333,0.414649240060164,45
"46",1,1.03333333333333,0.424268121128457,46
"47",1,1.03333333333333,0.433927156175806,47
"48",1,1.03333333333333,0.443630391067953,48
"49",1,1.03333333333333,0.453382570206112,49
"5",1,1.03333333333333,0.045146081321867,5
"50",1,1.03333333333333,0.463189308806534,50
"51",1,1.03333333333333,0.473057324572813,51
"52",1,1.03333333333333,0.482994751766806,52
"53",1,1.03333333333333,0.493011568521743,53
"54",1,1.03333333333333,0.50312020216209,54
"55",1,0.933333333333333,0.513336389992057,55
"56",1,0.766666666666667,0.523680445193278,56
"57",1,0.566666666666667,0.534179158788683,57
"58",1,0.1,0.544868737023965,58
"59",1,0.0666666666666667,0.555799483826703,59
"6",1,1.03333333333333,0.0541918094878879,6
"60",0.966666666666667,0.0666666666666667,0.567043476715861,60
"61",0.966666666666667,0.0666666666666667,0.578707491769813,61
"62",0.966666666666667,0.0666666666666667,0.590954953309254,62
"63",0.966666666666667,0.0666666666666667,0.604041443585285,63
"64",0.966666666666667,0.0666666666666667,0.618357371072523,64
"65",0.966666666666667,0.0666666666666667,0.634391639993303,65
"66",0.966666666666667,0.0666666666666667,0.652268922301375,66
"67",0.966666666666667,0.0666666666666667,0.670849586736691,67
"68",0.966666666666667,0.0666666666666667,0.688552219914303,68
"69",0.966666666666667,0.0666666666666667,0.704967961494881,69
"7",1,1.03333333333333,0.0632433979573345,7
"70",0.966666666666667,0.0666666666666667,0.720338083829388,70
"71",0.966666666666667,0.0666666666666667,0.734931807586426,71
"72",0.966666666666667,0.0333333333333333,0.748942681542415,72
"73",0.866666666666667,0.0333333333333333,0.76250513329321,73
"74",0.8,0.0333333333333333,0.775714727135298,74
"75",0.7,0.0333333333333333,0.78864132411766,75
"76",0.666666666666667,0.0333333333333333,0.801337268819368,76
"77",0.6,0.0333333333333333,0.813842612868676,77
"78",0.566666666666667,0.0333333333333333,0.826188525158594,78
"79",0.533333333333333,0.0333333333333333,0.809271538603824,79
"8",1,1.03333333333333,0.0723010132336057,8
"80",0.5,0.0333333333333333,0.762005798680143,80
"81",0.466666666666667,0.0333333333333333,0.743031873450713,81
"82",0.433333333333333,0.0333333333333333,0.72323443533445,82
"83",0.4,0.0333333333333333,0.67202426721544,83
"84",0.366666666666667,0.0333333333333333,0.650244666054667,84
"85",0.333333333333333,0.0333333333333333,0.627670260678067,85
"86",0.333333333333333,0.0333333333333333,0.60430784242334,86
"87",0.3,0.0333333333333333,0.580162613885333,87
"88",0.3,0.0333333333333333,0.587684922759433,88
"89",0.266666666666667,0.0333333333333333,0.562358435249601,89
"9",1,1.03333333333333,0.081364831374313,9
"90",0.266666666666667,0.0333333333333333,0.536259561252596,90
"91",0.233333333333333,0.0333333333333333,0.542944943478261,91
"92",0.233333333333333,0.0333333333333333,0.515686321262573,92
"93",0.233333333333333,0.0333333333333333,0.487664672746979,93
"94",0.2,0.0333333333333333,0.49354717779558,94
"95",0.2,0.0333333333333333,0.464366105522222,95
"96",0.2,0.0333333333333333,0.469834883783562,96
"97",0.166666666666667,0.0333333333333333,0.439532726877368,97
"98",0.166666666666667,0.0333333333333333,0.444600079670554,98
"99",0.166666666666667,0.0333333333333333,0.449626464767857,99
