"param","est","lo","hi","species"
"r",0.228607207327872,0.223825734698244,0.233490824067688,"Lutjanus vivanus"
"k",877.017002173113,790.789917964127,972.646216938246,"Lutjanus vivanus"
"msy",50.1231019114646,42.6515325102986,58.9035187568099,"Lutjanus vivanus"
"fmsy",0.114303603663936,0.111912867349122,0.116745412033844,"Lutjanus vivanus"
"bmsy",438.508501086557,395.394958982064,486.323108469123,"Lutjanus vivanus"
