"param","est","lo","hi","species"
"r",1.17756647539167,1.17282163583775,1.18233051096117,"Gerres cinereus"
"k",297.12485923788,275.120681874188,320.888932724809,"Gerres cinereus"
"msy",87.4710683109991,75.8239404918078,100.907282605474,"Gerres cinereus"
"fmsy",0.588783237695835,0.586410817918877,0.591165255480583,"Gerres cinereus"
"bmsy",148.56242961894,137.560340937094,160.444466362405,"Gerres cinereus"
