"param","est","lo","hi","species"
"r",0.868098579428758,0.863369518944237,0.872853543089816,"Coryphaena hippurus"
"k",17.2791010272989,13.6140136511274,21.9308823953527,"Coryphaena hippurus"
"msy",3.74999076390106,2.37548037136288,5.9198261113289,"Coryphaena hippurus"
"fmsy",0.434049289714379,0.431684759472118,0.436426771544908,"Coryphaena hippurus"
"bmsy",8.63955051364944,6.8070068255637,10.9654411976763,"Coryphaena hippurus"
