"param","est","lo","hi","species"
"r",0.511324940235267,0.506658156668496,0.516034709133612,"Acanthocybium solandri"
"k",81.625355763931,78.193720233144,85.2075931893593,"Acanthocybium solandri"
"msy",10.4342700394186,9.80892953462961,11.0994773559274,"Acanthocybium solandri"
"fmsy",0.255662470117634,0.253329078334248,0.258017354566806,"Acanthocybium solandri"
"bmsy",40.8126778819655,39.096860116572,42.6037965946797,"Acanthocybium solandri"
