"param","est","lo","hi","species"
"r",0.404541885103019,0.39905241691754,0.410106867831655,"Epinephelus guttatus"
"k",163.635483584183,155.39176559074,172.31654062257,"Epinephelus guttatus"
"msy",16.5493517497223,15.2855725939395,17.9176175215463,"Epinephelus guttatus"
"fmsy",0.202270942551509,0.19952620845877,0.205053433915828,"Epinephelus guttatus"
"bmsy",81.8177417920917,77.6958827953699,86.1582703112849,"Epinephelus guttatus"
