"param","est","lo","hi","species"
"r",0.171829942097335,0.167041582592542,0.176755563153362,"Sphyraena barracuda"
"k",3162.35225991882,2973.54915668511,3363.14326377645,"Sphyraena barracuda"
"msy",135.846701428307,127.264062505413,145.008150185105,"Sphyraena barracuda"
"fmsy",0.0859149710486674,0.0835207912962708,0.0883777815766808,"Sphyraena barracuda"
"bmsy",1581.17612995941,1486.77457834256,1681.57163188822,"Sphyraena barracuda"
