"param","est","lo","hi","species"
"r",0.459036753106382,0.454474941999,0.463644353582233,"Rachycentron canadum"
"k",238.341841303516,226.737742361317,250.53982069481,"Rachycentron canadum"
"msy",27.3519162403406,25.2656173581884,29.6104904706057,"Rachycentron canadum"
"fmsy",0.229518376553191,0.2272374709995,0.231822176791116,"Rachycentron canadum"
"bmsy",119.170920651758,113.368871180658,125.269910347405,"Rachycentron canadum"
