"param","est","lo","hi","species"
"r",0.156452942674955,0.081573567270294,0.300066848744599,"Scomberomorus cavalla"
"k",1155.36591464869,886.636567810253,1505.54403596139,"Scomberomorus cavalla"
"msy",45.1900993032821,33.9450512791195,60.1603178692699,"Scomberomorus cavalla"
"fmsy",0.0782264713374773,0.040786783635147,0.150033424372299,"Scomberomorus cavalla"
"bmsy",577.682957324345,443.318283905127,752.772017980697,"Scomberomorus cavalla"
