"param","est","lo","hi","species"
"r",0.241593190097805,0.236821165176052,0.246461372902392,"Lutjanus jocu"
"k",755.312604315845,631.188991964913,903.845183456712,"Lutjanus jocu"
"msy",45.6195953994363,33.3670085583843,62.3714133907677,"Lutjanus jocu"
"fmsy",0.120796595048902,0.118410582588026,0.123230686451196,"Lutjanus jocu"
"bmsy",377.656302157922,315.594495982456,451.922591728356,"Lutjanus jocu"
