"param","est","lo","hi","species"
"r",0.521393627218444,0.518378297090918,0.52442649707676,"Ocyurus chrysurus"
"k",5457.93154922616,5253.13286927223,5670.71451215077,"Ocyurus chrysurus"
"msy",711.432681890252,669.597722637801,755.881395276692,"Ocyurus chrysurus"
"fmsy",0.260696813609222,0.259189148545459,0.26221324853838,"Ocyurus chrysurus"
"bmsy",2728.96577461308,2626.56643463612,2835.35725607538,"Ocyurus chrysurus"
