"param","est","lo","hi","species"
"r",0.682068627069185,0.677306585258228,0.686864150087476,"Lachnolaimus maximus"
"k",209.735601615335,177.3756027213,247.999284625766,"Lachnolaimus maximus"
"msy",35.7635184603253,26.1071020071862,48.9916212190065,"Lachnolaimus maximus"
"fmsy",0.341034313534593,0.338653292629114,0.343432075043738,"Lachnolaimus maximus"
"bmsy",104.867800807668,88.68780136065,123.999642312883,"Lachnolaimus maximus"
