"param","est","lo","hi","species"
"r",0.157670163619407,0.152840176744803,0.162652785577963,"Epinephelus itajara"
"k",522.710827714524,488.621842376732,559.178050823489,"Epinephelus itajara"
"msy",20.6039754328462,19.1879608559587,22.1244876839269,"Epinephelus itajara"
"fmsy",0.0788350818097035,0.0764200883724017,0.0813263927889817,"Epinephelus itajara"
"bmsy",261.355413857262,244.310921188366,279.589025411745,"Epinephelus itajara"
