"id","total"
"1",0.0127721587586256
"10",0.127715486828596
"100",0.222529348308618
"11",0.140486200853104
"12",0.153256740547763
"13",0.166027099156716
"14",0.178797269501351
"15",0.191567243944942
"16",0.20433701435316
"17",0.217106572049214
"18",0.229875907765199
"19",0.242645011586693
"2",0.0255441934075628
"20",0.255413872891589
"21",0.268182480282059
"22",0.280950821505857
"23",0.293718883370625
"24",0.306486651645133
"25",0.319254110948071
"26",0.332021244621561
"27",0.344788034587097
"28",0.357554461180565
"29",0.370320502963391
"3",0.0383161000332898
"30",0.383086136504057
"31",0.395851336125945
"32",0.408616073614555
"33",0.421380317875622
"34",0.434144034534077
"35",0.446907185462202
"36",0.459669728219638
"37",0.472431615387579
"38",0.485192793768805
"39",0.497953203423974
"4",0.0510878745207674
"40",0.510712776499272
"41",0.523471435791575
"42",0.536229092975233
"43",0.548985646393594
"44",0.561740978278603
"45",0.57449495121467
"46",0.587247403584975
"47",0.599998143632342
"48",0.612746941597864
"49",0.625493519143123
"5",0.0638595125390956
"50",0.638237534853177
"51",0.650978563948829
"52",0.663716069204067
"53",0.67644935808528
"54",0.689177517494973
"55",0.701899310503214
"56",0.714613005100886
"57",0.727316073326884
"58",0.740004622349932
"59",0.752672209244487
"6",0.0766310095263204
"60",0.765307015838287
"61",0.777883597611252
"62",0.790328449808954
"63",0.802122573380461
"64",0.599739322118313
"65",0.507270969304796
"66",0.456269085475737
"67",0.431267229366896
"68",0.401638795806749
"69",0.386131351926261
"7",0.0894023606715906
"70",0.363349505552635
"71",0.342232086803227
"72",0.342759298293197
"73",0.318227683403619
"74",0.321515816271122
"75",0.30334771895187
"76",0.298913392225885
"77",0.301776208694093
"78",0.281970393833996
"79",0.277484799730674
"8",0.102173560897943
"80",0.280415607107596
"81",0.282097653544147
"82",0.260949827072481
"83",0.256382267527785
"84",0.259106195236224
"85",0.261715797903455
"86",0.26408146365152
"87",0.250143595131712
"88",0.242801775799376
"89",0.236828142144258
"9",0.11494460484153
"90",0.23922538794576
"91",0.241581252510502
"92",0.243872483913081
"93",0.246052223096531
"94",0.24578928308376
"95",0.231043725992408
"96",0.221599722287983
"97",0.222800017338749
"98",0.218477703988367
"99",0.220511113388853
