"stock.s_1","stock.s_2","stock_g.sg_1","stock_g.sg_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
41.94712032,223.319588,41.94712032,223.319588,NA,NA,NA,NA,NA,NA,NA,NA
64.835772130613,176.515544892594,64.835772130613,280.988043367295,0,104.4724984747,0,131.977334685159,0,114600.644653952,0,114732.621988637
95.3876901001045,120.013471763513,95.3876901001045,224.485970238213,1.37675721467066e-15,104.4724984747,4.44089209850063e-16,166.97183256671,7.16643412376638e-13,114565.65015607,7.17087501586488e-13,114732.621988637
79.0795729683767,101.895866663773,130.858939566709,154.58899854014,51.7793665983327,52.6931318763666,11.3525114558388,123.864884841124,26958.0624529766,57744.1986652292,26969.4149644324,57868.0635500704
46.4718319207803,93.5214942044637,112.680378304034,131.78544629591,66.2085463832534,38.263952091446,17.5096427366332,105.939384878341,34467.3803609069,41915.8712848678,34484.8900036435,42021.8106697462
0,87.8731030286147,71.1456029589621,121.180987186408,71.1456029589621,33.3078841577931,32.0259377121698,100.47541274175,37034.2446712886,36478.5376108899,37056.368494797,36579.0130236316
0,60.7311479648527,0,114.005538095962,0,53.2743901311093,0,171.035678306076,0,58335.3708289332,0,58506.4065072393
0,53.8218111886767,0,79.2683982383122,0,25.4465870496355,0,118.206740498202,0,27827.4602579206,0,27945.6669984188
0,50.371719700932,0,70.3575952147841,0,19.9858755138521,0,104.758449025287,0,21843.9068353419,0,21948.6652843672
0,48.3920386358251,0,65.8977642604581,0,17.505725624633,0,98.0432117400814,0,19126.8995248808,0,19224.9427366209
0,47.1788172132803,0,63.3355818232377,0,16.1567646099575,0,94.1899724423864,0,17649.3118449527,0,17743.501817395
0,46.4074647482229,0,61.7642622941476,0,15.3567975459247,0,91.8285655751127,0,16773.1423455904,0,16864.9709111656
0,45.9060435120659,0,60.7647925690679,0,14.8587490570019,0,90.3272097844655,0,16227.6824451092,0,16318.0096548937
0,45.5755047072395,0,60.114898160909,0,14.5393934536695,0,89.3512465114347,0,15877.9392597829,0,15967.2905062943
0,45.3556354804795,0,59.686405774022,0,14.3307702935425,0,88.7078877731919,0,15649.4708185892,0,15738.1787063624
0,45.2085119952957,0,59.4013443770264,0,14.1928323817307,0,88.2799356349218,0,15498.414135777,0,15586.6940714119
0,45.1096775332265,0,59.2105825378745,0,14.100905004648,0,87.993575369768,0,15397.7450373403,0,15485.7386127101
0,45.0431078770494,0,59.0824257203125,0,14.0393178432631,0,87.8012045682666,0,15330.3018427089,0,15418.1030472772
0,44.9981909335165,0,58.9961028962583,0,13.9979119627419,0,87.6716337905606,0,15284.9591092218,0,15372.6307430123
0,44.9678478577593,0,58.9378563316141,0,13.9700084738548,0,87.5842077222894,0,15254.40267696,0,15341.9868846823
0,44.9473335593144,0,58.8985079379588,0,13.9511743786443,0,87.5251481424504,0,15233.7779665733,0,15321.3031147158
0,44.9334567853267,0,58.8719050368954,0,13.9384482515688,0,87.4852192355544,0,15219.8419501505,0,15307.327169386
0,44.9240664943217,0,58.8539095262687,0,13.9298430319469,0,87.4582095662711,0,15210.4186315093,0,15297.8768410756
0,44.9177105963669,0,58.8417320592161,0,13.9240214628492,0,87.4399323604349,0,15204.0436100344,0,15291.4835423948
0,44.9134078336096,0,58.8334896086283,0,13.9200817750187,0,87.4275612789494,0,15199.72938109,0,15287.1569423689
0,44.9104946555124,0,58.8279096899551,0,13.9174150344427,0,87.4191864074425,0,15196.8091178709,0,15284.2283042784
0,44.9085221422006,0,58.8241318095726,0,13.915609667372,0,87.4135162151457,0,15194.8321179759,0,15282.2456341911
0,44.907186483876,0,58.8215738034322,0,13.9143873195563,0,87.4096769271198,0,15193.4935640798,0,15280.9032410069
0,44.9062820307594,0,58.8198416859885,0,13.9135596552291,0,87.407077209804,0,15192.5872155115,0,15279.9942927213
0,44.9056695575859,0,58.8186687664075,0,13.9129992088216,0,87.4053167877073,0,15191.9734887312,0,15279.3788055189
0,44.905254799295,0,58.8178744941474,0,13.9126196948524,0,87.4041246736124,0,15191.5578952471,0,15278.9620199208
