"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551.713334311865,262.955074763573,925.737383277435,620.987203956027,375.496630093308,564.095406950865,22.6150447756042,2.26485450621722,93.066824707836,6.18352989339104,3.42452628354666,5.51958552064538,0.327454416081309,0,262757.228996004,0,12365.6315001864,3352.66389906789,224645.814558998,9153.47868283377,5069.32591508149,8170.6418942528
575.570228863093,302.915844209067,939.246882494904,663.665565905616,423.563224430292,610.581809346075,22.9257044659056,2.7316859639738,91.2050332917028,6.45107165313018,3.90081414046718,5.8600561593848,0.316607991117053,0,260729.230516265,0,12535.4964414389,4043.71445930181,220151.80017171,9549.52072302144,5774.37478205216,8674.6405467317
597.604980668166,326.805909701285,953.354425350042,702.860502434188,459.821803836602,652.074535679872,23.1915281326678,3.05135712246442,89.728953242183,6.68529127866551,4.26667236589759,6.15056355886579,0.307003768801223,0,259103.152032919,0,12680.8455901947,4516.92364324836,216588.820494262,9896.23601127943,6315.95467657096,9104.67862113267
617.694401594033,338.324266392237,967.557601343272,738.115171906671,484.490270391861,687.967211757922,23.4358216974381,3.20402490726796,88.6425332358827,6.89088688204084,4.50812077952935,6.39297819192797,0.298798656091094,0,257860.923061348,0,12814.4223409724,4742.91774982627,213966.406889471,10200.5791623964,6673.37073912521,9463.52497821315
635.786547118131,343.166064543468,981.453624390393,769.218889917869,499.970262651425,718.147554559738,23.661647906229,3.23999601900761,87.8759325583537,7.06863342688565,4.6397693078795,6.58838649403654,0.291866322106216,0,256934.48755389,0,12937.9013660506,4796.16578293737,212115.977005508,10463.6973549555,6868.2500424771,9752.78786828363
651.90100373287,345.090782151804,994.759150745612,796.184966657986,509.162776142663,742.905059996504,23.8639402808819,3.22014300452501,87.3418522426776,7.2180646143225,4.69153541125739,6.73883015533244,0.285985149792396,0,256247.080643101,0,13048.5123767771,4766.77736758407,210826.807551928,10684.9003267751,6944.87940013077,9975.48960505559
666.115286510024,345.862882620845,1007.28971917169,819.205224689446,514.448393430531,762.795536936153,24.0391060577529,3.1813395749474,86.97138815615,7.33990843688488,4.69389439999642,6.84872905923024,0.280963126395363,0,255737.733571889,0,13144.290893677,4709.33665466068,209932.576909117,10865.2657251298,6948.37141092527,10138.1729415056
678.547876559897,346.194965158327,1018.9342892547,838.595393487426,517.444876447449,778.506357151134,24.1868262806484,3.13959368766536,86.7172868852375,7.43639078252006,4.66994005371404,6.92432803021956,0.276657308859285,0,255362.632719247,0,13225.0625153818,4647.54022189167,209319.224222337,11008.0885317254,6912.91179451888,10250.0820907012
689.34283132458,346.358155397725,1029.63596697041,854.742538347352,519.143564753826,790.749672931957,24.308944288715,3.10060437430448,86.5473102383411,7.51065961958619,4.63435927394454,6.97248793119425,0.272959532449022,0,255089.962543041,0,13291.8351573231,4589.82434522248,208908.932559138,11118.0286838075,6860.24156978417,10321.3731872981
