"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534.419476538975,261.223127199663,854.568634957818,616.25862227194,372.877874699506,559.87454743427,574.328379087469,265.21992926979,1018.80420798527,627.170733849418,378.921156376855,569.614992471511,39.9089025484944,3.99680207012664,164.235573027452,10.9121115774776,6.04328167734835,9.74044503724103,0.57786073430907,0,463689.227678472,0,21821.702649198,5916.46570472825,396433.790431118,16153.197676929,8945.8692626506,14418.7798145834
540.492988533668,299.375764054019,804.85221662013,653.688074696899,418.085336554618,601.671129222241,582.144747655902,304.46558729495,962.765918668413,665.695615880901,425.350705792863,612.580050320021,41.6517591222338,5.08982324093072,157.913702048283,12.0075411840017,7.26536923824426,10.9089210977802,0.593832187354565,0,456160.691267117,0,22774.6754318027,7534.46483456742,381173.982652023,17774.7620139236,10754.9253568361,16148.4748101519
544.760995099539,321.975133298124,762.018918009563,687.359341279066,451.778687964362,638.315454174612,587.90496164108,327.949428119378,914.342781224009,700.404235850666,460.121932010562,650.322306909564,43.1439665415405,5.97429482125365,152.323863214446,13.0448945716003,8.34324404620026,12.0068527349518,0.608194752887357,0,449549.501316615,0,23590.596304482,8843.7480264723,367681.162820433,19310.3561298504,12350.5033272658,17773.7429028638
547.464363245813,332.765559656082,724.363694089647,717.037994594854,474.45305266934,669.470141583004,591.941300850266,339.337463634889,871.871981540002,731.06783455035,483.674405034537,682.498936167398,44.4769376044526,6.57190397880726,147.508287450355,14.0298399554962,9.2213523651971,13.0287945843945,0.622073262755293,0,443809.744837449,0,24319.4486736873,9728.38880263798,356057.268446784,20768.370683137,13650.366984066,19286.5233203997
548.794419676032,337.168683268027,690.601528728221,742.692285233235,488.487389117347,695.213501406756,594.493017665225,344.112934090742,833.96070339892,757.655647694871,498.388416749965,709.184203742285,45.6985979891928,6.94425082271457,143.359174670699,14.9633624616354,9.90102763261813,13.9707023355283,0.63600376265822,0,438796.049348364,0,24987.4377175281,10279.5737984393,346042.090395862,22150.2639556227,14656.4902144619,20680.8292702124
548.917743867304,338.74594019355,659.792070864655,764.462430686586,496.616996713367,715.938264267914,595.747063297299,345.938697300832,799.511721227564,780.306147728623,507.037807762115,730.76912520332,46.8293194299947,7.19275710728194,139.719650362909,15.843717042037,10.4208110487484,14.8308609354052,0.650160862074699,0,434342.953277288,0,25605.7024525774,10647.4376266337,337256.963093008,23453.4527529557,15425.9255533811,21954.1219595943
547.981740736094,339.188261799317,631.243140252463,782.614949090982,501.058109823019,732.227539459244,595.863292968977,346.575380127466,767.698261178595,799.285774517493,511.887962179022,747.840186125281,47.8815522328829,7.38711832814861,136.455120926131,16.6708254265107,10.8298523560026,15.612646666037,0.664620318741072,0,430313.189221509,0,26181.0505547823,10935.1505224466,329377.002894742,24677.8212117812,16031.4293596054,23111.3992984699
546.113861064979,339.190385771785,604.432230656307,797.494251944469,503.317281384226,744.741813784383,594.980937380923,346.752288530746,737.897643913738,814.941961105574,514.487929457278,761.066180144974,48.8670763159444,7.56190275896075,133.465413257431,17.4477091611044,11.1706480730518,16.3243663605904,0.679458493192215,0,426602.247589684,0,26719.9231401174,11193.8838978993,322160.41076713,25827.8421264119,16535.9092254738,24164.9578911453
543.42105792059,339.020820816043,578.953911313572,809.480104771425,504.323250564877,754.135148632781,593.218751095907,346.753136288244,709.629791839362,827.660092772177,515.797066349537,771.112571611374,49.7976931753166,7.73231547220095,130.67588052579,18.1799880007521,11.4738157846604,16.9774229785937,0.694766210101079,0,423129.427789549,0,27228.7731231725,11446.1458202675,315427.003296683,26911.8344195146,16984.6883586512,25131.67753747
