"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485.67679200669,260.760675731214,994.423630819452,573.285848293197,259.790627785678,558.747525622383,88.6515870807794,4.4592535385762,24.3805771658188,53.8848855562211,119.130528591177,10.8674668491272,1.86707756463147,0,386124.714469616,0,48473.6098745274,6601.032567229,58850.1287545563,79765.7907003856,176348.909560466,16087.1100900163
446.030081105972,298.135241745522,1065.02043175036,566.529642224989,216.616414368099,598.662808185103,89.1898739152289,6.01288774739795,28.9348644910578,58.5087557468405,105.843741987141,12.8841748905684,2.03518225521839,0,389873.531251291,0,48767.9385704133,8900.87713118441,69843.3219694947,86610.5052811725,156680.480679191,19072.4428020909
407.86640970867,319.861231747218,1123.96412513783,556.256894353076,182.073371051566,632.76591232668,88.2720263612209,7.40875208586211,33.3963269811269,62.31075702907,95.109482148468,14.8769541732182,2.19327988495934,0,394895.023954727,0,48266.0706882655,10967.1749718265,80612.4534871149,92238.6073990566,140790.556913429,22022.3537749195
371.099060305575,329.819559013941,1171.01930794403,543.015158880639,152.759013201891,660.801884872424,86.6457034919684,8.53224853046603,37.8323535712104,65.6728617529829,85.8121992914164,16.8789321421891,2.35431300083292,0,400554.139254573,0,47376.8171183059,12630.286646424,91320.1875251365,97215.5306856544,127027.790029864,24985.8815621893
335.420898686145,333.408464025503,1206.70460400624,527.068825956918,126.863978775384,682.90185857393,84.6167954019578,9.44312906553102,42.3070353156214,68.8113558502561,77.2764336075963,18.9195495387001,2.52698013445479,0,406625.146128901,0,46267.4348447902,13978.6630113927,102121.227836989,101861.443183999,114392.296941681,28006.6072901828
300.496149681793,334.114635774723,1232.00766331249,508.495121300553,103.414589386921,699.464695472629,82.2777550830887,10.2693211565213,46.9002441132165,71.852368428601,69.0405353999301,21.0340745984917,2.71848802386376,0,413096.292772793,0,44988.4760395255,15201.6750810663,113208.370167401,106363.053799621,102200.697648463,31136.7385247398
266.040595002197,333.564706467447,1248.09528868781,487.234017581358,81.9478929541515,711.023580965509,79.6136729524675,11.1151940397011,51.7182684439385,74.871577190462,60.7860702988732,23.2695158536568,2.93618798656098,0,420080.711685723,0,43531.7883238757,16453.8206254501,124838.174920469,110832.388227883,89981.6137848149,34445.8619912166
231.871814418952,332.399672350128,1256.08578456603,463.123880510829,62.3639201666827,718.13112365332,76.5383700156791,12.0499207682979,56.8932653507261,77.902311349574,52.3049266571302,25.6855046379494,3.18835306467372,0,427782.213921468,0,41850.2500715708,17837.4965083194,137329.644347036,115318.783700543,77426.9777000572,38022.2499470061
197.962586279138,330.835210031131,1256.90762160086,435.943241029141,44.849574120942,721.279397600249,72.9022889876801,13.1228024442218,62.5740583423861,80.9229715748277,43.5010879182775,28.3510895125763,3.48440246860264,0,436479.332129278,0,39862.085177661,19425.6831459013,151042.010412589,119790.26672992,64394.6560953174,41968.1149703577
164.506358828656,328.916273734999,1251.2408152974,405.473598965686,29.8077948383614,720.858089217508,68.4966715435689,14.3737760267664,68.9082986189912,83.8296669036342,34.428506231518,31.3373794550205,3.83461227359658,0,446504.768620666,0,37453.1471284452,21277.4992150446,166331.675349772,124093.047534483,50964.5143316655,46388.7196735289
131.987245830493,326.623613447764,1239.53040922078,371.596935980441,17.7362962309354,717.148682921842,63.0722600863837,15.8348467600955,76.0113462151317,86.3972119608929,25.3547340415327,34.703899715619,4.24903992947657,0,458198.88829688,0,34487.1449007025,23440.3220754847,183477.096589786,127893.784225989,37532.6102662074,51372.1792786408
101.222570643281,323.922732709647,1222.062615809,334.431812266554,9.01681865327979,710.351369457866,56.3969700379519,17.5244414254516,83.9194848222236,88.2424123362869,16.8135820040255,38.4774081535091,4.73542446957435,0,471812.208433442,0,30837.1774690743,25941.4288896518,202565.856140922,130625.234157164,24889.1437592007,56958.1034418986
73.3152351972645,320.792051684475,1199.08468529914,294.480386267229,3.64096648177503,700.636067580641,48.3767737424772,19.4389931489423,92.5411338179557,88.8277300672277,9.56062715486663,42.6290408478701,5.29656916688691,0,487347.010562965,0,26451.8316546815,28775.53961448,223376.895601742,131491.679935744,14152.5954212864,63103.764904198
49.4496196501304,317.237015309097,1170.91656712008,252.710054296103,1.02643096594624,688.193293473189,39.2249027084019,21.5508320216645,101.648112155645,87.5599408536818,4.32173199324599,47.0687790469366,5.92929081213515,0,504391.233925529,0,21447.6998535947,31901.6944865868,245359.428832718,129614.971689711,6397.45943742884,69675.9089163024
30.5444865275083,313.283346790637,1137.97428110968,210.484270846722,0.148257815687513,673.246752942048,29.5722787857526,23.8220148584469,110.950587216594,83.9896554825987,1.361836873858,51.6779255618336,6.62761000554019,0,522085.349098533,0,16169.7624618401,35263.7262127574,267813.854392438,124329.878611925,2015.92698818831,76498.8280413898
16.9197180041259,308.952828904697,1100.683974366,169.359163882375,0,656.015554472423,20.3642672419459,26.2268461325883,120.212664635484,77.989663892527,0.21929415867247,56.3615627180969,7.38875162013574,0,539326.638746765,0,11134.9337126613,38823.5977073859,290170.7676406,115448.091661141,324.621121153442,83432.0156554426
8.17232161782458,304.250736270313,1059.40923332197,130.888041410639,0,636.681033475706,12.5407436457552,28.7537932437196,129.263119072927,69.7622233286481,0,61.0544194880405,8.21420010375732,0,555077.875287045,0,6857.12613883473,42564.2372632988,312016.862805135,103269.012217175,0,90378.8510627044
3.31076821118134,299.185901483914,1014.51749567951,96.5024066104837,0,615.418038192013,6.71239606732451,31.3788166909912,137.872514513448,59.7466467956105,0,65.6639247121334,9.10263719172508,0,568554.794073866,0,3670.25655157554,46450.0592097926,332798.324487834,88442.9552768775,0,97202.3011849786
1.06422196328681,293.798192211629,966.509894898846,67.3707754501536,0,592.458078938983,3.00055452946251,34.0476131018929,145.684754379344,48.6062743245555,0,70.0351024442045,10.0440266350415,0,579311.721652583,0,1640.66673206741,50400.6782699708,351655.602510523,71951.863022012,0,103672.955144646
