"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533.754328160621,261.156513831573,851.831375396883,616.076753744953,372.777153337832,559.712206683027,40.5740509268486,4.06341543821706,166.972832588387,11.0939801044651,6.14400303902303,9.90278578848311,0.587491746584419,0,471417.381502695,0,22185.3976947434,6015.07346685117,403041.020296927,16422.4176392416,9094.96708426548,14659.092812413
539.117017863493,299.234039132918,799.705148501284,653.291733861041,417.866824754862,601.31690799699,42.3957242905811,5.18586870802903,160.419100582314,12.2336338164268,7.40235556908054,11.1143849163623,0.605192186776549,0,463598.821879535,0,23181.4665397594,7676.6409299085,387221.543598033,18109.4469150932,10957.7062086744,16452.6228802526
542.643235778879,321.77236863908,754.675622838525,686.723145927555,451.444615222988,637.749593921442,43.9584185603962,6.09972167620889,154.600433067997,13.3169934859925,8.51798590866068,12.257515183127,0.621257553226314,0,456708.215569941,0,24035.9287652258,9029.41738731986,373176.37436071,19713.1441256153,12609.1736887918,18144.7984998313
544.58244594927,332.51973674867,714.961363168769,716.143318463269,474.017202139666,668.681859193351,45.3572345261372,6.72389505429115,149.55959852673,14.3500648738076,9.43358259263394,13.3266922780882,0.63686126715038,0,450696.708511294,0,24800.78432667,9953.38117647769,361008.74765662,21242.399597691,13964.5313685178,19727.5012465847
545.129791514939,336.888923132027,679.224202406807,741.525963543065,487.964442858803,694.198659558167,46.6428421604546,7.11998045181058,145.186332928479,15.3342068594478,10.149753052425,14.3179524093499,0.652580407739151,0,445414.066399654,0,25503.7389490259,10539.7063508172,350452.506851304,22699.2248806199,15024.6784285294,21194.8635197654
544.452187133826,338.433956454223,646.48576012402,763.015058313443,496.016558464636,714.696470186209,47.8374461200646,7.39085711184345,141.319800865346,16.2680102103595,10.7052361333244,15.2297174164344,0.668622107477859,0,440689.418837458,0,26156.9338685927,10940.6850435762,341119.42551359,24081.5338875941,15846.9599776364,22544.5491685761
542.694760066333,338.842534899824,616.02569309127,780.879045476904,500.383834216054,730.75938898876,48.9548136085131,7.60763365557944,137.821322550375,17.1517630741182,11.1499221397149,16.0656128512561,0.685091087361798,0,436380.454677509,0,26767.8968248699,11261.5793395909,332674.756715114,25389.7531634408,16505.2286284277,23781.9250971532
539.980610322984,338.808228235708,587.299838352456,795.46249291695,502.568203816237,743.046679733702,50.0077965737027,7.80584670865924,134.58687590294,17.9889520918586,11.5272408363266,16.8343557370864,0.702093179279473,0,432378.070383464,0,27343.6551066997,11554.9941022436,324867.410713554,26629.0439826831,17063.7734572902,24919.8951141734
536.410614294798,338.598975957274,559.885547204838,807.143751773726,503.495251839683,752.209620694193,51.0091425575795,8.00136002649266,131.538090917427,18.7857946264868,11.8687469827442,17.547932740592,0.719751404307317,0,428597.206622543,0,27891.1789150174,11844.4124470811,317508.217052054,27808.609907009,17569.3049716815,25976.203081105
532.06427595254,338.31501367278,533.446585882852,816.302306521237,503.704321094146,758.840517673384,51.9710167939799,8.20142837542278,128.613010145929,19.5503593893844,12.1954894684905,18.2197636894384,0.73820420348784,0,424968.668810626,0,28417.1200517637,12140.5736039955,310447.622101844,28940.3950490698,18052.9818406576,26970.7143674992
527.001187062786,337.992429927486,507.710202138836,823.296304922102,503.499245303569,763.448315850825,52.9046769047331,8.40990795800134,125.760049974858,20.2918197132915,12.5211912189818,18.8634221081531,0.757604645681567,0,421433.793733872,0,28927.6340476702,12449.1859092386,303561.112719509,30037.9786924034,18535.1181093396,27923.5218603568
521.262634011815,337.642920707452,482.451704569556,828.448996162035,503.047053285104,766.452577346621,53.8204027232011,8.62943433717652,122.934289431493,21.0199423841817,12.8550621003472,19.4919368841371,0.778122570365667,0,417941.050549613,0,29428.3417906235,12774.150786379,296740.258123838,31115.81860931,19029.3471416377,28853.9122203945
514.873073383852,337.268775728832,457.483892188295,832.042076251912,502.437176610609,768.188262619597,54.7275676482432,8.86231548047102,120.095073596451,21.7447957981292,13.2037765767245,20.1175387508012,0.799948844214668,0,414443.7370887,0,29924.3685411461,13118.8847195097,289886.924984193,32188.8190454911,19545.5491461476,29779.9906010571
507.841343330272,336.868454758808,432.649835359861,834.313872306379,501.715397597011,768.915700994811,55.634754319706,9.11091796425421,117.204314002499,22.4766347941852,13.5727473982687,20.7516993730167,0.823301028081914,0,410898.285096799,0,30420.407182347,13486.8909513937,282909.174902828,33272.1602381689,20091.7366163824,30718.7385067067
500.161564273041,336.438609014068,407.818165858526,835.460578676729,500.902820530863,768.832144836447,56.5498553879118,9.37786107137852,114.225162042847,23.2259194171653,13.9669275337903,21.405342404927,0.848430178390117,0,407262.927811107,0,30920.7733194536,13882.0468061755,275718.062271962,34381.3261906378,20675.2414315771,31686.3262214793
