"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507.813541509325,258.558592486514,745.078252950546,608.983881221021,368.849020248347,553.380917410096,574.328379087469,265.21992926979,1018.80420798527,627.170733849418,378.921156376855,569.614992471511,66.514837578144,6.661336783276,273.725955034725,18.1868526283966,10.0721361285081,16.2340750614143,0.963101223809645,0,772815.379432983,0,36369.5044138646,9860.77617414978,660722.984025241,26921.9961271302,14909.7821038169,24031.2996900041
483.660901855801,293.330493226902,600.85362767537,636.980607197001,408.815475298275,586.722613070075,556.684622541537,302.625691538597,854.88266495563,658.873617559326,422.075621701886,606.616693246517,73.0237206857357,9.29519831169513,254.029037280261,21.8930103623241,13.2601464036113,19.8940801764417,1.09565126011148,0,748351.815749112,0,39928.4825536333,13759.6811312825,613178.328374379,32408.2210500474,19628.9933952511,29449.2048957787
454.03704623296,312.574368333684,472.511872603724,658.910579262,436.548837909427,612.927488105605,533.252576718149,324.585019991824,705.836099981196,684.992259696484,453.288114526217,636.951314772978,79.2155304851886,12.01065165814,233.324227377471,26.0816804344842,16.7392766167899,24.0238266673737,1.24790641310392,0,723243.344661704,0,43314.0888639013,17779.3664484795,563200.8106015,38608.7089389989,24779.1495019064,35562.4682133307
418.643449812118,320.120959899125,355.719286805214,674.191778621673,452.737682916039,631.457458203461,504.097292551393,334.828284408222,566.569880394906,705.194997994215,473.278284045396,660.297070089012,85.4538427392756,14.7073245090967,210.850593589693,31.0032193725425,20.5406011293572,28.8396118855507,1.43401261046529,0,696440.210643098,0,46725.1221509259,21771.2510000834,508953.6845799,45894.0625368527,30406.2497977274,42691.2745902195
376.696163596428,320.892766750079,249.13073196198,682.113028511157,459.450896380507,641.862347332323,468.663688155889,338.473796639844,434.406833756007,719.139613134408,484.315231218432,676.541964844055,91.9675245594618,17.581029889765,185.276101794027,37.0265846232516,24.8643348379251,34.6796175117318,1.67379728655214,0,666485.273795365,0,50286.7241683923,26025.1967877162,447221.670412601,54810.4495151408,36806.6723741471,51336.2343346549
327.10096754885,317.810404457554,154.474785543406,681.633967387833,458.652844553572,643.514207472141,425.823327583966,338.83483612945,309.275667607816,726.325030092938,488.75540521698,685.568103547527,98.7223600351162,21.0244316718956,154.80088206441,44.6910627051055,30.1025606634082,42.0538960753861,1.99681115784915,0,631730.245256391,0,53980.1860724091,31122.4641014639,373660.220545623,66156.1756532614,44560.8175397871,62252.3781550045
268.942486789464,311.86419313184,76.9214734434297,671.165746744457,451.408432296612,635.329668137734,373.988795715719,337.379869470579,194.540712233772,725.891304653878,488.231762714146,686.994748975048,105.046308926255,25.5156763387386,117.619238790343,54.7255579094206,36.8233304175343,51.6650808373142,2.44687414077634,0,591116.800240514,0,57438.0444312921,37770.8531326672,283910.725318225,81010.2379007595,54509.572334743,76479.8139969681
202.913684076341,302.974905021435,24.3205915473046,648.596477776751,437.832476686453,615.738240456609,311.570797588496,334.474449013011,98.0037336441104,716.386930899655,483.426552840251,679.909104798827,108.657113512155,31.4995439915767,73.6831420968058,67.7904531229044,45.5940761537976,64.1708643422172,3.07830331857258,0,546730.56305366,0,59412.3884740063,46628.7718207766,177857.249643649,100350.20097879,67492.906371059,94992.1240686977
134.324761657181,290.976502530539,1.60543733050384,612.419596976202,417.937958555671,583.69367157846,238.568623723203,329.88870565726,31.2288498422032,695.721274680298,474.170425291137,662.775242653934,104.243862066022,38.9122031267211,29.6234125116993,83.3016777040963,56.2324667354655,79.0815710754734,3.91427937996923,0,509719.261595282,0,56999.2762453089,57601.7303972649,71505.3474167534,123311.465175206,83240.9148852628,117064.441754866
74.7577368081005,276.897058833218,0,564.563307374559,393.452761521567,541.264384357529,160.329163590925,323.238615640978,2.06837678089496,662.098597326295,460.014478636488,634.224720345292,85.5714267828244,46.3415568077601,2.06837678089496,97.535289951736,66.5617171149213,92.9603359877637,4.85383889763034,0,501759.094903294,0,46789.4156761987,68599.4019083716,4992.67261151055,144381.479962026,98531.3031890463,137609.176066653
33.9923089960228,262.536324622912,0,510.200785914729,367.41901723686,493.332668070687,90.3911134672364,314.760561295862,0,616.680384887108,441.626270372419,595.417968038976,56.3988044712136,52.2242366729501,0,106.47959897238,74.207253135558,102.08529996829,5.74812780592038,0,526727.553152839,0,30838.1805148764,77307.5323245443,0,157621.739710853,109848.989395841,151116.859334529
11.3862944357616,247.291059407645,0,450.93367802479,339.634990750548,441.079949668902,41.4620039507717,305.362770403062,0,563.787518847885,420.906224412576,550.202647893414,30.0757095150101,58.0717109954163,0,112.853840823095,81.2712336620284,109.122698224512,6.74136557048769,0,551299.486494301,0,16445.0322632328,85963.5479793437,0,167057.529285043,120305.799062777,161534.319269475
