"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515.795322017416,259.357952900378,777.925367549419,611.166303536077,370.057676583573,555.329006417152,574.328379087469,265.21992926979,1018.80420798527,627.170733849418,378.921156376855,569.614992471511,58.5330570700531,5.86197636941171,240.878840435852,16.0044303133407,8.86347979328192,14.2859860543585,0.847529076971114,0,680077.533915971,0,32005.1638849042,8677.48303344252,581436.22595499,23691.3565923953,13120.6082516472,21147.5437276683
501.121092385667,295.230599297876,661.585567525633,642.189441111823,411.718225314128,591.38665404531,564.361408874585,303.180399441572,887.725034763059,660.922816793346,423.06117638843,608.408513470263,63.2403164889189,7.94980014369637,226.139467237426,18.7333756815228,11.3429510743017,17.0218594249531,0.934177275863476,0,661923.781217933,0,34579.0360981605,11768.0883577337,545858.150645728,27731.0141480207,16790.9693409937,25197.4568045721
482.664153138725,315.706661039786,558.092940464421,668.167178453871,441.568124616759,621.206592801135,550.222301611789,325.656966870178,769.560071666894,689.811213168796,455.44447167416,641.138395553823,67.5581484730647,9.95030583039194,211.467131202473,21.6440347149242,13.8763470574009,19.9318027526876,1.02718275337247,0,644196.137318799,0,36939.974125277,14729.4367256986,510441.890443419,32039.6624240989,20541.1551614359,29505.0456216232
460.546374472911,324.636860164571,463.476738951511,688.829561906303,460.343811767707,644.501529972922,532.279031752834,336.366795668139,660.129567729404,713.655005509716,476.750071949634,667.582174657293,71.7326572799228,11.7299355035682,196.652828777893,24.825443603413,16.4062601819269,23.0806446843716,1.13236004434293,0,626469.747855045,0,39222.5447817621,17363.8223529384,474682.950071909,36749.1016835879,24286.1853066804,34166.2760182109
434.609545587352,327.173944810963,375.350893829361,704.001668589139,470.364966635617,661.28082214715,510.542879938623,340.5552026083,556.530303751962,732.394642639042,489.339950614792,687.84663207697,75.9333343512704,13.3812577973363,181.179409922601,28.3929740499025,18.9749839791743,26.5658099298194,1.25623753669788,0,608103.618161911,0,41519.4239270823,19808.2745792712,437333.026576917,42030.1166467733,28088.6668868733,39325.3657825307
404.475932107988,326.58812302907,292.65259544328,713.528394618418,474.089285491553,671.702287648682,484.728684844621,341.691685388269,456.983757702559,746.02772187585,495.803076329232,702.229462237761,80.2527527366333,15.1035623591992,164.331162259279,32.4993272574316,21.7137908376794,30.5271745890791,1.40693275386002,0,588343.195944833,0,43881.2293790947,22357.8018499664,396664.524862148,48108.7508892433,32142.9224056377,45189.3734914963
369.599090750059,324.334322597289,215.592880821849,717.179480214374,473.340769693977,675.908516266855,454.297128207766,341.431367607259,360.889275559601,754.533034181787,498.159571362622,711.072453456963,84.6980374577071,17.0970450099699,145.296394737752,37.3535539674137,24.8188016686452,35.1639371901074,1.59548720571911,0,566424.095444186,0,46311.8570130274,25308.754018554,350718.175362866,55294.462202607,36739.2696282153,52053.1727061223
329.366660360435,320.867223191393,145.761495737712,714.549817157201,469.154949540712,673.878265013103,418.484425384613,340.418103086429,269.012254953043,757.781411545887,497.687941250013,714.622044813345,89.1177650241784,19.5508798950353,123.250759215332,43.2315943886854,28.5329917093019,40.7437798002426,1.83715608349303,0,541718.118164391,0,48728.5103055805,28941.1655535328,297504.156673048,63995.7248504116,42237.3847739804,60313.0131639211
283.366020505267,316.168338342809,86.2070674960846,704.992182771716,461.907828601193,665.331483459417,376.384741835267,338.822922262975,183.808308642633,755.442423955346,495.032153579665,712.910140932977,93.0187213300001,22.6545839201665,97.6012411465489,50.45024118363,33.1243249784717,47.5786574735597,2.15180737676565,0,514132.079307824,0,50861.5057807058,33535.5783115641,235591.043190384,74681.4869791034,49033.9349531992,70430.6819002447
231.983317272608,310.026559735511,40.9916171797332,687.681711168197,451.551666627314,649.774716931213,327.215138919132,336.590512714278,109.682482586359,746.91401536319,490.360416117539,705.674793246719,95.2318216465233,26.5639529787676,68.6908654066254,59.2323041949926,38.8087494902249,55.9000763155057,2.56063091041869,0,485077.530238414,0,52071.60212403,39322.6169380744,165806.832461263,87681.5739766171,57448.587989505,82748.8773798355
