"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,199.204892006853,214.990552823222,218.55414216481,161.01844973771,61.3673821301957,0,2.80345460544126,5.85581429408647,3.28323375980608,3.65064319851676,3.73570288390379,2.45652487307982,3.80621251930725,23.0030039738337,70.9081563935778,21.5088401269877,0,572303.135366099,0,28205.5897602129,10642.4871879005,11833.4320094544,12109.1499991451,7962.73931173932,5967.17623740754,108442.465119945,132396.749060743
0,214.983129856209,225.148095456927,227.345098800795,187.324678963211,47.9887107682494,0,0,0,27.8316769588005,30.0371519749826,30.5350346643569,22.4965031348357,34.2954769427752,0,4.02259243717702,150.540548378678,0,460726.818568639,0,0,90215.405639991,97364.3756251009,98978.2449168984,72921.6267465827,53766.6128797067,0,7510.8166474175
0,225.795958242727,229.913185176626,230.675832092272,210.263726581391,34.2778260476243,0,0,0,35.0596229545046,36.7173337783493,37.0756228632525,30.5490603793723,31.3041428603611,0,0,175.718293991224,0,500766.772640206,0,0,113644.539317838,119017.950867144,120179.332381408,99023.7089334051,49076.9594344027,0,0
0,235.832013534383,234.014911570861,233.389665640004,232.362762095197,25.1083484461124,0,0,0,37.2859048094604,37.9657864722281,38.0917230944836,34.7210523838005,22.6413160758674,0,0,177.92732150448,0,515263.697007091,0,0,120860.953941761,123064.766528569,123472.985676791,112547.074850019,35495.8433314541,0,0
0,245.568107439305,238.01800280121,236.061053297162,253.442659934966,18.8715450416572,0,0,0,38.8577384938336,38.5583369331338,38.4553159627768,38.2861143823616,16.548277063734,0,0,177.53700143861,0,525462.119405974,0,0,125955.997752605,124985.498084627,124651.55921907,124103.098416408,25943.5029347026,0,0
0,255.350242369924,242.304007257705,239.070069403655,273.370028307471,14.5594008124177,0,0,0,39.9779288171392,38.7487889710445,38.4302020470854,41.2598880357897,12.2889749647813,0,0,175.413270333636,0,532593.11583372,0,0,129587.055434131,125602.841692075,124570.153341348,133742.481527835,19265.9971086653,0,0
0,265.413274836237,247.119041511125,242.656671071581,292.052722999929,11.5288215557432,0,0,0,40.8017036625676,38.7170821089691,38.2003401910471,43.6810350431174,9.3056218301388,0,0,172.169469446757,0,537589.652953346,0,0,132257.292730517,125500.065009666,123825.064189359,141590.544727202,14588.8557660494,0,0
0,275.905284484362,252.615466060196,246.966170909303,309.440000826669,9.36501202335266,0,0,0,41.438964135105,38.5826862073852,37.8859764866077,45.5981801265257,7.1999758802164,0,0,168.228808229708,0,541117.852186034,0,0,134322.95022264,125064.425403915,122806.065256723,147804.903347892,11287.7367630944,0,0
0,286.909271544442,258.883102756838,252.082472064183,325.522384125034,7.79762117081791,0,0,0,41.9629140778361,38.4207251297404,37.5615140150991,47.0632673498902,5.69736226327402,0,0,163.877654439681,0,543637.155542654,0,0,136021.315602797,124539.434245845,121754.331524493,152553.932253098,8932.01957086169,0,0
