"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","stock_g.sg_7","stock_g.sg_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,197.56327512695,213.165231223963,216.686290722858,159.790187301169,59.4642758705419,0,0,5.85581429408647,202.488125766659,218.641196021738,222.289845048713,163.474974610789,65.1735946495029,23.0030039738337,73.711610999019,5.85581429408647,4.92485063970926,5.4759647977753,5.60355432585585,3.68478730961984,5.70931877896104,23.0030039738337,73.711610999019,32.2632601904825,0,858454.703049173,0,28205.5897602129,15963.7307818511,17750.1480141821,18163.7249987182,11944.1089676093,8950.76435611156,108442.465119945,137631.242450186
0,191.576787045043,199.874376310308,201.649886236638,168.436286230539,20.5341044083372,0,0,0,240.927742534988,253.12267274282,255.777737082771,208.351591421561,79.9503707024857,0,0,0,49.3509554899452,53.2482964325117,54.127850846133,39.9153051910219,59.4162662941485,0,0,269.155628864915,0,730289.961305633,0,0,159969.392963177,172602.48706568,175453.531877846,129384.06334398,93149.641683815,0,0
0,175.885744158418,177.387834889536,177.587821746441,167.53252989681,4.21917729463043,0,0,0,234.030138474436,238.050583905794,238.789445805239,218.653680818979,29.1479332351471,0,0,0,58.1443943160173,60.6627490162582,61.2016240587981,51.1211509221698,24.9287559405167,0,0,327.023591456647,0,787954.477186498,0,0,188473.016795793,196636.175313475,198382.919881687,165707.419684691,39081.9691023078,0,0
0,152.866421442077,148.832544447,147.793416953069,157.606774088312,0.0799833841795703,0,0,0,215.831498218877,212.335352457579,211.367817962044,217.581496076372,6.12164985352561,0,0,0,62.9650767767999,63.5028080105793,63.5744010089751,59.9747219880597,6.04166646934604,0,0,385.729820311334,0,819507.44189098,0,0,204099.090075706,205842.1270279,206074.193223581,194405.960109911,9471.80127419294,0,0
0,124.379269247926,116.549748742949,114.708292168323,139.294776919778,0,0,0,0,188.820400309222,179.290391275288,177.010888526793,205.734212666112,0.11668637612568,0,0,0,64.4411310612958,62.7406425323391,62.30259635847,66.4394357463344,0.11668637612568,0,0,454.218871297392,0,829325.269763622,0,0,208883.668317958,203371.594336463,201951.683013004,215361.103266112,182.934654151441,0,0
0,90.5288309724674,81.1085318667827,78.9917187678691,111.466486913014,0,0,0,0,154.8778429273,141.406853448358,138.337342107596,183.532204290639,0,0,0,0,64.3490119548329,60.2983215815752,59.3456233397269,72.065717377625,0,0,0,557.452670457631,0,829447.767987488,0,0,208585.067462212,195454.896553488,192366.758585083,233598.498057163,0,0,0
0,68.04284885466,58.1763725833837,56.0423552801048,92.5913182013169,0,0,0,0,113.803608076767,99.1753334419777,95.9713037073327,148.935700583897,0,0,0,0,45.7607592221074,40.9989608585941,39.9289484272279,56.3443823825797,0,0,0,544.653661176166,0,592750.567604028,0,0,148331.897561458,132896.695019544,129428.287216506,182638.341467695,0,0,0
0,59.9664836877659,49.1698502480427,46.9085445854548,89.355093592385,0,0,0,0,86.0740207668363,71.4916934676111,68.4115811734588,124.88169651732,0,0,0,0,26.1075370790704,22.3218432195684,21.503036588004,35.5266029249353,0,0,0,413.425759727674,0,341428.291853081,0,0,84626.6666337076,72355.4726388444,69701.3396336128,115158.238706644,0,0,0
0,55.4844697639743,43.6977137196531,41.2995626522042,90.0988398879643,0,0,0,0,76.0275797722311,60.5421504886066,57.3693291698433,120.709797952876,0,0,0,0,20.5431100082567,16.8444367689535,16.0697665176391,30.6109580649122,0,0,0,369.123526758654,0,272135.232486735,0,0,66589.7712611896,54600.6515574983,52089.5850823085,99224.3481124971,0,0,0
0,52.5726618248398,39.8025008725286,37.2737788210021,92.6680112186618,0,0,0,0,70.432490069187,53.8683046014558,50.5676446301685,121.669816809652,0,0,0,0,17.8598282443472,14.0658037289272,13.2938658091663,29.0018055909906,0,0,0,346.832635658408,0,240238.921679858,0,0,57892.0074456697,45593.8099215548,43091.6002033547,94008.3367449371,0,0,0
