"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,191.435722306544,206.351976163901,209.714287381915,155.205534786106,61.9703649354585,0,14.0367735127091,6.27140969662507,11.0524034601153,12.289219857838,12.5755576667985,8.26943982468377,3.20322971404444,63.4663202306898,59.67483748631,18.1013948800573,0,579248.299048572,0,30207.3802613344,33371.6501622573,37106.0961846716,37970.6651649246,24968.7639311266,5021.85207358905,299197.627654925,111422.365010623
0,201.731565198911,210.768424068961,212.710697088776,176.794485297734,72.6179494728193,0,0,0,32.135735473516,34.6396818762061,35.2041028869761,26.0538835167097,10.4027776570051,0,38.3662365267079,45.2188492984669,0,474483.861588846,0,0,97030.7070131002,104591.12802715,106295.342009531,78667.1504732394,16308.9179395619,0,71635.8349755615
0,204.936131689173,207.805427118445,208.298277916715,192.779435605972,81.1164675095608,0,0,0,40.7794256061298,42.6061992874868,42.9988239024806,35.7384703462951,14.6794987947306,0,0,54.4529596962293,0,512473.561148487,0,0,123129.483108045,128645.247388625,129830.738973686,107908.812235699,23013.7324021287,0,0
0,208.901178718966,206.002125581609,205.163707476032,209.038226055416,89.6540511187185,0,0,0,40.4869332984839,41.0537878189684,41.1511548241479,38.0852711835915,16.0252708119294,0,0,53.2170249147175,0,510521.199563183,0,0,122246.331221568,123957.892948279,124251.883087702,114994.747600379,25123.5617301711,0,0
0,213.722099705057,205.369066987815,203.288661914105,225.471566453388,98.0753111781143,0,0,0,40.2001198263887,39.6422374620119,39.4808955848837,40.2264926758908,17.252672387944,0,0,51.8371004646051,0,508740.815084444,0,0,121380.326023049,119695.854843286,119208.698841474,121459.956260087,27047.816217013,0,0
0,219.47352564198,205.907750256822,202.649936785072,241.970883849421,106.238948346309,0,0,0,39.9466298448349,38.3853710583175,37.9965241794898,42.1427134492796,18.3311794051985,0,0,50.3483168939329,0,507176.683088741,0,0,120614.937841684,115900.869790836,114726.78471027,127245.797277739,28738.6417851055,0,0
0,226.210091863428,207.613269582735,203.22185997398,258.418341525041,114.028339388657,0,0,0,39.747816597357,37.290982906674,36.7009756517909,43.8222071888359,19.2404355924625,0,0,48.7848957119013,0,505858.319650205,0,0,120014.640705735,112596.471913021,110815.002771561,132316.864193495,30164.124962105,0,0
0,233.967498224942,210.476735907187,204.978511409602,274.689597222597,121.358397365004,0,0,0,39.6184368698448,36.3613893020812,35.5922777963968,45.2593899121928,19.9709240566075,0,0,47.1780085150003,0,504799.508848708,0,0,119623.991285435,109789.655035815,107467.398144263,136656.296719297,31309.3456724136,0,0
0,242.76350854509,214.487189330439,207.895463232264,290.659016718808,128.177847085003,0,0,0,39.5668839089181,35.5942968076746,34.6644770162437,46.4535095120118,20.5232506922688,0,0,45.5544241804764,0,503999.344364976,0,0,119468.332167209,107473.494351144,104665.994524926,140261.823940671,32175.2538052063,0,0
