"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","stock_g.sg_7","stock_g.sg_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,197.504645952667,213.100041166847,216.619581742788,159.746320785579,59.3963077898401,0,0,5.85581429408647,202.488125766659,218.641196021738,222.289845048713,163.474974610789,65.1735946495029,23.0030039738337,73.711610999019,5.85581429408647,4.98347981399144,5.54115485489159,5.67026330592548,3.72865382521049,5.77728685966287,23.0030039738337,73.711610999019,32.647346621321,0,868674.401894983,0,28205.5897602129,16153.7751959206,17961.459300065,18379.9598201312,12086.300741033,9057.32107463656,108442.465119945,137631.242450186
0,190.911996382987,199.156633073749,200.920194814986,167.899716840737,19.7822058639328,0,0,0,240.860312362992,253.048976416926,255.702619117746,208.299068809164,79.8667620739635,0,0,0,49.9483159800053,53.8923433431772,54.7824243027597,40.399351968427,60.0845562100307,0,0,272.49444458219,0,739049.107830126,0,0,161905.716060195,174690.142559198,177575.308801248,130953.08401436,94197.3508397076,0,0
0,174.234442937314,175.65662468092,175.839532889916,166.104249722791,3.64339573466678,0,0,0,233.262616376003,237.233961366244,237.962146091666,218.017245206321,28.1092687297745,0,0,0,59.0281734386888,61.5773366853238,62.1226132017496,51.9129954835302,24.4658729951077,0,0,333.150326950499,0,798604.100727215,0,0,191337.755854312,199600.7791956,201368.273917105,168274.156088066,38356.2859990826,0,0
0,149.997940144104,145.914412442383,144.867070323847,154.958624868067,0,0,0,0,213.906240936218,210.344362209976,209.364109885174,215.88481245287,5.29028245477134,0,0,0,63.9083007921144,64.4299497675937,64.4970395613267,60.9261875848038,5.29028245477134,0,0,395.218602068162,0,830544.130736869,0,0,207156.517670779,208847.424546215,209064.893761774,197490.10250716,8293.82163848043,0,0
0,120.189139686979,112.425695784899,110.604717633794,135.154350586951,0,0,0,0,185.428409182239,175.888898462388,173.612395157676,202.55119269472,0,0,0,0,65.2392694952601,63.4632026774891,63.0076775238821,67.3968421077687,0,0,0,468.638444255926,0,839417.596717698,0,0,211470.806084882,205713.747728459,204237.178904643,218464.502443969,0,0,0
0,84.7378016950153,75.6328001483,73.5942748244081,105.245048035559,0,0,0,0,149.837185652761,136.5271834152,133.502341389598,178.450206050123,0,0,0,0,65.0993839577461,60.8943832669002,59.9080665651899,73.2051580145639,0,0,0,583.61409295086,0,839302.621098045,0,0,211017.37201662,197387.009620467,194189.898592411,237291.954961498,0,0,0
0,66.5698325489234,56.7758543090761,54.6638923536491,91.2226264864887,0,0,0,0,106.696107338162,92.5905965035124,89.5133224243922,141.059790458254,0,0,0,0,40.1262747892385,35.8147421944363,34.8494300707431,49.8371639717656,0,0,0,510.229738940739,0,520158.543260128,0,0,130067.913704648,116092.231874699,112963.206450284,161545.420969438,0,0,0
0,59.2250917540874,48.4528957198169,46.2025674286481,88.8333137859538,0,0,0,0,84.2451071741539,69.7918821031244,66.7477810372901,123.118986949899,0,0,0,0,25.0200154200665,21.3389863833075,20.5452136086419,34.2856731639447,0,0,0,404.971281881018,0,327598.507014828,0,0,81101.5032828054,69169.5766434083,66596.590008128,111135.808362367,0,0,0
0,55.035997315233,43.2515231288805,40.8594345901978,89.9367471075875,0,0,0,0,75.1030427603536,59.6686603854075,56.5141004220653,120.035850240853,0,0,0,0,20.0670454451206,16.417137256527,15.6546658318676,30.0991031332656,0,0,0,365.083167826551,0,266206.355692713,0,0,65046.6246610861,53215.5751605428,50744.0507545079,97565.1882844023,0,0,0
0,52.2714012912577,39.4916224437295,36.9664469827774,92.6989578499425,0,0,0,0,69.8718659344079,53.323422369731,50.0332590498832,121.460652282777,0,0,0,0,17.6004646431502,13.8317999260015,13.0668120671057,28.7616944328346,0,0,0,344.581066301423,0,237127.641440551,0,0,57051.2894204904,44835.2947938643,42355.6134544284,93230.0248380689,0,0,0
0,50.2550532126899,36.5203008366151,33.8755310089873,96.3658167042759,0,0,0,0,66.4127933863956,48.7276524422929,45.30231947721,125.020217357644,0,0,0,0,16.1577401737057,12.2073516056778,11.4267884682227,28.6544006533678,0,0,0,333.06622564146,0,221533.155100455,0,0,52374.7486058512,39569.7024842044,37039.5344250759,92882.2358109648,0,0,0
0,48.6615905968803,34.0264652205184,31.277961057234,100.535462133907,0,0,0,0,63.8865448126774,45.0904254123703,41.5406784493511,129.729842668759,0,0,0,0,15.2249542157971,11.0639601918519,10.2627173921172,29.1943805348518,0,0,0,326.43023403812,0,212786.965154326,0,0,49351.1556081105,35863.4392807229,33266.2388209304,94632.5616786,0,0,0
0,47.3167549184407,31.8450822760956,29.0097817189604,104.958847950488,0,0,0,0,61.8881015980463,42.0340509252523,38.3757315041155,135.06343463536,0,0,0,0,14.5713466796055,10.1889686491567,9.36594978515511,30.1045866848716,0,0,0,322.646908870401,0,207879.40869838,0,0,47232.5096819537,33027.1848547801,30359.3980456998,97582.9630248167,0,0,0
0,46.1220008477027,29.8830625121224,26.9781154917086,109.467985273537,0,0,0,0,60.200086003175,39.3578834468771,35.609353582426,140.696238390518,0,0,0,0,14.0780851554724,9.47482093475464,8.63123809071748,31.2282531169815,0,0,0,320.5846721437,0,205228.479354823,0,0,45633.6197353598,30712.3000622816,27977.855832478,101225.288396847,0,0,0
0,45.020510304428,28.0859364430881,25.1280702671199,113.945325278412,0,0,0,0,58.6993844569824,36.9486623414291,33.1292462764331,146.411366793716,0,0,0,0,13.6788741525544,8.862725898341,8.00117600931318,32.4660415153038,0,0,0,319.562884659957,0,203921.311619726,0,0,44339.5912577549,28728.2154495569,25935.5316729813,105237.536124093,0,0,0
0,43.9797987102562,26.4210172387202,23.4260750121638,118.308575496163,0,0,0,0,57.3149404168292,34.7401131329652,30.8690465724353,152.059349290474,0,0,0,0,13.335141706573,8.31909589424498,7.44297156027147,33.7507737943106,0,0,0,319.154770233315,0,203400.379955127,0,0,43225.3945784908,26966.057840075,24126.1315108965,109401.950795898,0,0,0
0,42.9819482505737,24.86818901013,21.8508157683342,122.501830698065,0,0,0,0,56.0061051695263,32.6924966369676,28.7882026118629,157.537676638862,0,0,0,0,13.0241569189525,7.82430762683762,6.93738684352874,35.0358459407964,0,0,0,319.088021397289,0,203315.242777076,0,0,42217.3482863262,25362.2190086549,22487.2963672634,113567.467136229,0,0,0
0,42.0177658152246,23.414609849517,20.3880659159698,126.489480174186,0,0,0,0,54.750458971528,30.7814006281252,26.8610096450713,162.778626777565,0,0,0,0,12.7326931563034,7.3667907786082,6.47294372910147,36.2891466033784,0,0,0,319.189278093448,0,203444.40122154,0,0,41272.5787125893,23879.1941765096,20981.8202859341,117629.9973246,0,0,0
0,41.0831600356008,22.0515903097009,19.0276696372317,130.25149480363,0,0,0,0,53.5365143909831,28.9912842199232,25.0703471700877,167.740835045193,0,0,0,0,12.4533543553823,6.93969391022226,6.04267753285603,37.4893402415624,0,0,0,319.350432019331,0,203650.046429848,0,0,40367.1117774351,22494.7746431108,19587.1274873321,121520.382953989,0,0,0
0,40.1768673740459,20.7727485494564,17.7617783797346,133.779566717767,0,0,0,0,52.3591845871315,27.3116678529615,23.4040198028793,172.402813464156,0,0,0,0,12.1823172130855,6.5389193035051,5.64224142314475,38.6232467463886,0,0,0,319.506855332052,0,203849.754353022,0,0,39488.5543778216,21195.6777985794,18289.1278689842,125195.901162969,0,0,0
0,39.2990378126879,19.572937794078,16.5838366481737,137.073916203419,0,0,0,0,51.216934918509,25.7348786321395,21.8526159478465,176.757724703472,0,0,0,0,11.9178971058211,6.16194083806156,5.26877929967286,39.6838085000534,0,0,0,319.622746053945,0,203997.776844076,0,0,38631.4458654046,19973.7153121696,17078.5634818629,128633.674930692,0,0,0
