"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","stock_g.sg_7","stock_g.sg_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,197.680533475514,213.295611338196,216.819708682997,159.877920332351,59.6002120319459,0,0,5.85581429408647,202.488125766659,218.641196021738,222.289845048713,163.474974610789,65.1735946495029,23.0030039738337,73.711610999019,5.85581429408647,4.80759229114463,5.34558468354242,5.47013636571628,3.59705427843832,5.57338261755706,23.0030039738337,73.711610999019,31.4950873288035,0,838015.305357504,0,28205.5897602129,15583.6419537114,17327.5254424154,17731.2553558911,11659.7254207612,8737.65091906106,108442.465119945,137631.242450186
0,192.905637763819,201.309111344977,203.108513670316,169.508766256054,22.0407158573312,0,0,0,241.062595633641,253.270058578579,255.927966313525,208.456628943371,80.1175345758599,0,0,0,48.1569578698226,51.9609472336024,52.8194526432094,38.9478626873169,58.0768187185286,0,0,262.487881695357,0,712776.458168299,0,0,156099.091515226,168429.589746131,171212.404949343,126248.132362569,91049.7274767264,0,0
0,179.166477521277,180.828419888144,181.062594986514,170.367881156527,5.44774804534163,0,0,0,235.563408478159,239.682148504486,240.442387899795,219.924619352191,31.2225965156521,0,0,0,56.396930956883,58.8537286163419,59.3797929132809,49.5567381956637,25.7748484703105,0,0,315.010238045882,0,766788.340765168,0,0,182808.675548275,190772.299075222,192477.518060456,160636.430640921,40408.4276783393,0,0
0,158.570881980223,154.640939558113,153.61933250249,162.861198377421,0.462503779728642,0,0,0,219.650831256446,216.287464439732,215.345690416092,220.941603168002,7.89130607018407,0,0,0,61.079949276223,61.646524881619,61.7263579136016,58.0804047905809,7.42880229045543,0,0,367.329688568535,0,797442.138085227,0,0,197988.515337454,199825.050309536,200083.826285358,188265.597281686,11646.4785597606,0,0
0,132.787023675784,124.84105361135,122.962042726585,147.562381473689,0,0,0,0,195.54876869668,186.047342541172,183.763983514202,212.02221721854,0.674398031500044,0,0,0,62.7617450208967,61.2062889298216,60.8019407876164,64.4598357448511,0.674398031500044,0,0,426.467250938392,0,808591.179650835,0,0,203439.997313691,198398.040897653,197087.360563053,208944.29921659,1057.28513258475,0,0
0,102.110078489107,92.1054839559814,89.8416450937445,123.773726082356,0,0,0,0,164.95502406356,151.18979055825,148.036660457171,193.611497694689,0,0,0,0,62.8449455744533,59.0843066022685,58.195015363426,69.8377716123321,0,0,0,509.951455997394,0,809733.240136103,0,0,203709.688992697,191519.70953715,188637.103147207,226376.689915046,0,0,0
0,69.8127118010285,59.912767705814,57.759440044044,93.8957060001907,0,0,0,0,127.94693488489,112.351085556243,108.908888907292,164.363670675784,0,0,0,0,58.1342230838615,52.438317850429,51.1494488632483,70.4679646755934,0,0,0,613.447472014105,0,752022.154368979,0,0,188440.04710316,169976.969873508,165799.146213531,228419.438650794,0,0,0
0,60.8466860875455,50.0636530533099,47.7945514710749,89.6765373246089,0,0,0,0,88.2694862056848,73.5977030985746,70.4827630933046,126.55926413994,0,0,0,0,27.4228001181393,23.5340500452647,22.6882116222297,36.8827268153314,0,0,0,423.24458297817,0,357848.709457751,0,0,88890.0456880323,76284.7985886119,73543.0429785223,119554.066785563,0,0,0
0,56.0268199106824,44.2717139496525,41.8700771590903,90.0304852871978,0,0,0,0,77.1247159943408,61.6307160186782,58.4422940724482,121.124804259553,0,0,0,0,21.0978960836584,17.3590020690257,16.5722169133579,31.0943189723553,0,0,0,373.608146207901,0,278792.4856796,0,0,68388.0908849001,56268.5969473144,53718.2604341691,100791.145559425,0,0,0
