"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","stock_g.sg_7","stock_g.sg_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.52904944714068,201.022396409602,217.011444593829,220.622120546971,162.378311721022,63.474392631955,0,42.0561840375986,5.85581429408647,202.488125766659,218.641196021738,222.289845048713,163.474974610789,65.1735946495029,23.0030039738337,73.711610999019,3.32676484694579,1.46572935705637,1.62975142790936,1.66772450174286,1.09666288976784,1.69920201754798,23.0030039738337,31.6554269614205,9.60216077097721,0,255492.471145595,0,16023.9652060702,4751.11035174155,5282.78214707817,5405.87053533294,3554.79433559811,2663.91796312852,108442.465119945,59105.6915449778
0,241.135267548,253.400565444225,256.07192170248,208.403379186197,80.0944759336682,0,6.3626198004925,4.40317534081601,244.901847932803,257.466734513363,260.205744433418,211.445880791836,84.8517834196566,0,57.6852822544558,4.40317534081601,3.76658038480243,4.06616906913816,4.13382273093846,3.04250160563959,4.75730748598846,0,51.3226624539633,20.1890978401552,0,176573.066944673,0,21208.6912371453,12209.2383363604,13180.3445590472,13399.6415331885,9862.16236063698,7458.25201310567,0,95827.5325102376
0,279.523262453863,286.77344092924,288.216860326296,255.602762875277,90.0908282664042,0,0,0,290.372605162231,298.17463331787,299.738244422414,264.979407384247,104.505512492564,0,9.09304367719981,0,10.849342708368,11.4011923886304,11.5213840961175,9.37664450897015,14.4146842261599,0,9.09304367719981,48.4793527407596,0,197227.236585217,0,0,35167.7642282063,36956.5656299642,37346.1628382661,30394.0646650864,22598.5702973122,0,16978.1515013079
0,318.343093384854,320.023866589025,320.103187461996,303.69648160998,97.1381472384595,0,0,0,332.829450421422,334.88596578405,335.040092197553,316.943153282452,115.814053364837,0,0,0,14.4863570365684,14.8620991950246,14.9369047355571,13.2466716724721,18.6759061263778,0,0,55.8412776662772,0,215711.312552483,0,0,46957.0187320858,48174.9737727165,48417.4533111664,42938.6221291764,29279.0858850042,0,0
0,360.014195177456,356.096052045838,354.76760554727,352.813227924442,105.617007919746,0,0,0,374.710984456313,370.870436755915,369.545652225141,366.833834269295,123.555119674088,0,0,0,14.6967892788565,14.7743847100769,14.7780466778711,14.0206063448536,17.9381117543423,0,0,49.7440514115297,0,216952.26986564,0,0,47639.127471917,47890.6503432742,47902.5204835635,45447.3042548995,28122.4113633976,0,0
0,403.62925911048,394.540890693696,391.834162148191,400.036376626992,115.175977589278,0,0,0,418.490351661115,409.240245489305,406.478679755078,414.600219118506,132.615108910633,0,0,0,14.8610925506356,14.6993547956092,14.6445176068866,14.5638424915139,17.439131321355,0,0,44.4779981048105,0,217792.688699001,0,0,48171.7107702022,47647.4435045753,47469.6906788258,47208.1851920205,27340.1365514816,0,0
0,448.005963499965,434.706464578025,430.742950049923,442.623964387497,125.376892761928,0,0,0,463.005274355077,449.36804158463,445.303942022273,457.489759745357,142.497156336,0,0,0,14.9993108551118,14.6615770066055,14.5609919723493,14.8657953578595,17.120263574073,0,0,40.040803448358,0,218330.820739973,0,0,48619.7405609925,47524.9881252534,47198.9452612116,48186.9548293612,26840.2327666022,0,0
0,491.80273927057,475.773768957888,470.776822532295,478.675923427233,135.725560924094,0,0,0,506.925795163171,490.447882019531,485.317141723715,493.617302556526,152.654632415136,0,0,0,15.1230558926016,14.6741130616428,14.5403191914199,14.9413791292927,16.9290714910422,0,0,36.3722259639189,0,218654.491042537,0,0,49020.8557639897,47565.6233083935,47131.9351662031,48431.9569763844,26540.49205353,0,0
0,533.679821249921,516.818894332861,511.109880238478,507.47983682123,145.730711283177,0,0,0,548.915723265755,531.558223634479,525.694405631863,522.309074001757,162.549656157814,0,0,0,15.235902015834,14.7393293016174,14.5845253933846,14.8292371805271,16.8189448746365,0,0,33.3803853448608,0,218841.803836826,0,0,49386.6425183193,47777.0194650942,47275.2280208863,48068.4527783538,26367.841439517,0,0
0,572.468993503888,556.894180931907,550.872921466029,529.403275693237,154.973201536056,0,0,0,587.804765974909,571.745439414288,565.560126263599,543.986167909199,171.72401233512,0,0,0,15.3357724710213,14.8512584823812,14.6872047975702,14.5828922159619,16.7508107990643,0,0,30.9627119574129,0,218958.258771132,0,0,49710.3690993481,48139.8339825413,47608.0597116677,47269.9342064116,26261.0244831202,0,0
0,607.308676884349,595.115217552483,589.226646292132,545.484763968347,163.160814393887,0,0,0,622.727015265581,610.114078663882,604.063336496496,559.743211041281,179.856416389957,0,0,0,15.4183383812322,14.9988611113991,14.8366902043639,14.2584470729342,16.6956019960704,0,0,29.0201546147982,0,219052.605321292,0,0,49978.0036041872,48618.282732507,48092.6114198207,46218.2566422229,26174.4710771687,0,0
0,637.712351839957,630.738300055155,625.431064275329,556.989572804021,170.1502435025,0,0,0,653.192342821741,645.907485926328,640.450153443663,570.893703517665,186.785785533564,0,0,0,15.4799909817839,15.1691858711729,15.019089168334,13.9041307136446,16.635542031064,0,0,27.4647300988354,0,219154.684218035,0,0,50177.8483485685,49170.3844731341,48683.8512702701,45069.7525770593,26080.3122791017,0,0
0,663.562321542149,663.215037408948,658.900033467269,565.104122523973,175.933604802536,0,0,0,679.081777766964,678.564772142449,674.120610574887,578.659098004485,192.496800022091,0,0,0,15.5194562248149,15.3497347335006,15.2205771076178,13.5549754805121,16.5631952195545,0,0,26.221998584414,0,219277.015143994,0,0,50305.7735509913,49755.6272839371,49336.9673653212,43937.9781215141,25966.8908208143,0,0
0,685.044764569246,692.216576283568,689.233146057052,570.797442434278,180.601391255191,0,0,0,700.582780279153,707.746459967074,704.661989345621,584.029954963176,197.080074810311,0,0,0,15.5380157099071,15.5298836835061,15.4288432885688,13.2325125288974,16.4786835551192,0,0,25.2306219677375,0,219419.455254464,0,0,50365.9334715933,50339.5737929607,50012.054893227,42892.7257613445,25834.3979573064,0,0
0,702.554979512198,717.627398760276,716.222369890515,574.798414479389,184.299003706072,0,0,0,718.093834597107,733.328931890022,731.856229939108,587.745800109582,200.68530857863,0,0,0,15.5388550849092,15.701533129745,15.6338600485925,12.9473856301934,16.3863048725582,0,0,24.4407305519298,0,219574.86105363,0,0,50368.654276251,50895.9694583475,50676.6095370566,41968.4969086163,25689.5716039107,0,0
0,716.601012544967,739.515188616342,739.836270255355,577.628462025047,187.189971673126,0,0,0,732.127135591121,755.374404790683,755.664435975637,590.331227175381,203.481640348017,0,0,0,15.5261230461539,15.8592161743407,15.8281657202816,12.702765150334,16.2916686748907,0,0,23.8120521849287,0,219733.884084736,0,0,50327.3838187564,51407.0935221905,51306.4445633659,41175.5681934307,25541.2060391777,0,0
