"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.12983766550771,200.846508886756,216.81587442248,220.421993606762,162.24671217425,63.2704883898495,0,38.2575328022332,3.72597662857876,1.6416168799029,1.82532159925823,1.86785144195174,1.22826243653981,1.90310625965347,23.0030039738337,35.4540781967859,10.7544200634929,0,286151.567683025,0,17946.8410307961,5321.24359394978,5916.71600472671,6054.57499957204,3981.36965586932,2983.58811870352,108442.465119945,66198.3745303657
0,240.159036633501,252.344048284646,254.997255727086,207.620521959467,78.882122550247,0,0,3.75084850981439,4.54094101296957,4.90199258072752,4.98352337054469,3.66823776830956,5.72193123673694,0,52.7091168026257,24.3610325170016,0,197839.9343576,0,18066.6409498962,14719.3011789678,15889.6371846082,16153.9163829617,11890.4642092652,8970.53749225514,0,98416.2621828179
0,273.147279459144,280.052082910729,281.420235714698,250.146043495537,81.9129634161811,0,0,0,16.1321213462214,16.9506209926093,17.128843994409,13.9464227587125,21.1948823259677,0,0,72.3780145648661,0,241121.762357498,0,0,52291.7060742446,54944.8439977834,55522.5476131831,45206.8407594453,33228.2019274064,0,0
0,309.342974453237,310.616473101727,310.612881363087,295.971179241395,86.7912345837949,0,0,0,16.5063882457775,16.9236479994105,17.0063259649629,15.1164152916269,19.8001139161419,0,0,65.1132383087891,0,243463.476817792,0,0,53504.8791148436,54857.4119854633,55125.4097137656,48999.3305641988,31041.5586778292,0,0
0,348.317542357762,343.902629463638,342.482468242058,342.975423334177,93.2947826999241,0,0,0,16.7777703279286,16.8468408082751,16.8466460038963,16.052527062479,18.8291072153411,0,0,58.4397172693589,0,245095.342213528,0,0,54384.5546249083,54608.4441667218,54607.8127151538,52033.7040727399,29519.2663512734,0,0
0,389.34489351079,379.583012645215,376.762776752858,388.570914855633,101.164944424637,0,0,0,16.9802032840108,16.7649797901954,16.695748059645,16.7197792284958,18.192181055573,0,0,52.5268861432432,0,246167.290138996,0,0,55040.7339587979,54343.0945450267,54118.6823163273,54196.5785917037,28520.7276132832,0,0
0,431.434102059509,417.139726476338,413.015231580372,430.244789443085,110.078987528709,0,0,0,17.1392789355727,16.7095529988017,16.5854039206223,17.1052077655586,17.8134477973643,0,0,47.4320813348049,0,246806.27780315,0,0,55556.372109325,54163.4305428786,53761.0056561438,55445.9316911041,27926.9698850337,0,0
0,473.41525914243,455.88872304898,450.646872106955,466.142107878264,119.645247870767,0,0,0,17.2709019418756,16.6986783790214,16.5335691617204,17.2232921180846,17.6264498172181,0,0,43.1334966907743,0,247123.558365537,0,0,55983.0234721857,54128.1808439075,53592.9851014534,55828.6979827318,27633.8044619494,0,0
0,514.069007375673,495.02648994871,488.946336004162,495.415857712138,129.425121404221,0,0,0,17.3819487186076,16.7384431583031,16.5459829819456,17.1149071734631,17.5716093856004,0,0,39.5612796227961,0,247218.918026515,0,0,56342.9777078836,54257.0769825912,53633.2240647331,55477.3719820077,27547.8285689224,0,0
