"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","stock_g.sg_7","stock_g.sg_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,199.263521181135,215.055742880338,218.620851144879,161.0623162533,61.4353502108975,0,4.0696716838964,5.85581429408647,202.488125766659,218.641196021738,222.289845048713,163.474974610789,65.1735946495029,23.0030039738337,73.711610999019,5.85581429408647,3.2246045855239,3.58545314140048,3.66899390383417,2.41265835748917,3.73824443860542,23.0030039738337,69.6419393151226,21.1247536961491,0,562083.436520289,0,28205.5897602129,10452.4427738311,11622.1207235716,11892.9151777321,7820.54753831558,5860.61951888254,108442.465119945,130032.521398947
0,217.278204533869,227.625725924952,229.863943362746,189.178254258933,50.7912454125562,0,0,0,242.88216694873,255.258877869521,257.955186670296,209.873630248255,82.3672802973977,0,5.83114626129109,0,25.6039624148609,27.6331519445691,28.0912433075499,20.6953759893226,31.5760348848416,0,5.83114626129109,138.450171744001,0,443662.234246289,0,0,82994.3470049286,89571.8937626767,91056.7808642576,67083.3362068915,49503.2171957312,0,10887.672837064
0,229.327867228782,233.650828496386,234.457995469923,213.239234294376,37.2178622847136,0,0,0,263.465188609776,269.413884331427,270.572705296943,242.961676440781,69.1377983804548,0,0,0,34.1373213809938,35.7630558350405,36.1147098270202,29.7224421464044,31.9199360957412,0,0,169.288475946589,0,489861.523402078,0,0,110654.93108475,115924.692351807,117064.566444854,96344.2548918094,50042.3671048039,0,0
0,240.817803815816,239.197041571504,238.610648931527,236.698171314398,28.0777825094083,0,0,0,277.105497329787,276.168778832305,275.710108252906,270.440080105224,51.6344489076302,0,0,0,36.2876935139718,36.9717372608012,37.0994593213788,33.7419087908266,23.5566663982219,0,0,170.496964392876,0,503858.074071687,0,0,117625.287004759,119842.590841214,120256.597425195,109373.21519769,36930.8805672233,0,0
0,252.200027313648,244.80699297497,242.874248715116,259.31696743769,21.8112384989104,0,0,0,290.017175922074,282.369622998471,280.344793779542,296.487184000189,39.448163525257,0,0,0,37.8171486084266,37.5626300235011,37.4705450644261,37.1702165624995,17.6369250263465,0,0,169.205434310395,0,513767.346214956,0,0,122582.962101327,121757.949026623,121459.458858438,120485.954728805,27650.2269340725,0,0
0,263.797415977089,250.846934433845,247.61449305061,280.888897451833,17.4437202123156,0,0,0,302.716356802614,288.624998832779,285.094300703573,320.906108465894,30.9071616060321,0,0,0,38.9189408255257,37.7780643989334,37.4798076529633,40.0172110140611,13.4634413937165,0,0,166.276165808876,0,520755.512225511,0,0,126154.382966255,122456.272005766,121489.48321462,129714.387499091,21107.2627055875,0,0
0,275.821919457483,257.551909890116,253.06190377079,301.244023930276,14.3536795963232,0,0,0,315.56197504948,295.341025763596,290.364064911253,343.558844788414,24.8649914174455,0,0,0,39.7400555919961,37.78911587348,37.3021611404632,42.3148208581384,10.5113118211223,0,0,162.320006517684,0,525700.50224977,0,0,128815.997709907,122492.094973265,120913.648269085,137162.009311907,16479.0719921225,0,0
0,288.396799012929,265.064568361431,259.354348543431,320.258184309577,12.1394477347051,0,0,0,328.780894389334,302.7736848589,296.40606683368,364.364422921434,20.5457442439244,0,0,0,40.3840953764053,37.7091164974692,37.0517182902485,44.1062386118578,8.40629650921933,0,0,157.759565243517,0,529228.265751371,0,0,130903.630103916,122232.779799104,120101.846545632,142968.827198267,13178.9416696956,0,0
0,301.576606423805,273.464074344345,266.567949380533,337.859647076837,10.5383907709013,0,0,0,342.496190094067,311.073131796474,303.366804297759,383.299928015441,17.4280790778799,0,0,0,40.9195836702617,37.6090574521291,36.798854917226,45.4402809386047,6.88968830697862,0,0,152.881483729278,0,531771.519031248,0,0,132639.396644942,121908.441909703,119282.198782312,147293.078662245,10801.2845157763,0,0
0,315.363139888713,282.785900611857,274.737844305781,354.03015624344,9.37678144796776,0,0,0,356.752028187816,320.316577016346,311.322084747586,400.398590981997,15.162006849213,0,0,0,41.3888882991037,37.5306764044894,36.5842404418047,46.3684347385572,5.78522540124528,0,0,147.876863269523,0,533625.083644299,0,0,134160.631154899,121654.372490251,118586.533480325,150301.656686922,9069.7666951714,0,0
0,329.717661814389,293.034601579372,283.871335194397,368.79987533032,8.53844068252326,0,0,0,371.533522731279,330.530853974043,320.30044828019,415.742824271927,13.5117306287609,0,0,0,41.8158609168906,37.4962523946708,36.4291130857937,46.9429489416072,4.97328994623767,0,0,142.871047824108,0,534989.040847161,0,0,135544.647934334,121542.788268642,118083.693591478,152163.924348003,7796.8577525273,0,0
