"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","stock_g.sg_7","stock_g.sg_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,197.270129255538,212.839280938381,216.352745822509,159.570854723216,59.1244354670321,0,0,5.85581429408647,202.488125766659,218.641196021738,222.289845048713,163.474974610789,65.1735946495029,23.0030039738337,73.711610999019,5.85581429408647,5.2179965111207,5.80191508335736,5.93709922620461,3.90411988757353,6.04915918247083,23.0030039738337,73.711610999019,34.183692344679,0,909553.197278321,0,28205.5897602129,16913.9528522,18806.7044435984,19244.8991057854,12655.0678347293,9483.54794873757,108442.465119945,137631.242450186
0,188.250390026946,196.283146730341,197.998902446724,165.75123591322,16.7840260168505,0,0,0,240.590567523879,252.754168393251,255.402124926649,208.088952682957,79.5321496143053,0,0,0,52.3401774969334,56.47102166291,57.4032224799241,42.3377167697376,62.7481235974548,0,0,285.88276919031,0,774101.715636265,0,0,169658.85135649,183048.837975724,186070.534259758,137236.225607197,98373.1492062854,0,0
0,167.553358166522,168.656017141508,168.77071739122,160.317549747468,1.60895322236724,0,0,0,230.186596375426,233.961853075208,234.647406519313,215.465040495758,23.9459612103395,0,0,0,62.6332382089044,65.3058359337003,65.8766891280928,55.1474907482902,22.3370079879723,0,0,358.494997142263,0,841665.934909891,0,0,203023.446985497,211686.578862598,213536.979489526,178758.659168244,35018.7654011683,0,0
0,138.425597802782,134.159993487676,133.083669064379,144.233631927432,0,0,0,0,206.097186476732,202.276924979098,201.246925787383,208.982816321242,2.34253609503474,0,0,0,67.6715886739493,68.116931491422,68.1632567230036,64.7491843938092,2.34253609503474,0,0,435.178422866285,0,874624.617148533,0,0,219355.08347414,220798.646612165,220948.808227101,209882.212724857,3672.50269149577,0,0
0,103.391662549708,95.9521532196948,94.2261298098158,118.405134796732,0,0,0,0,171.685358544833,162.141369342921,159.884330180728,189.564284314429,0,0,0,0,68.2936959951243,66.1892161232264,65.6582003709125,71.1591495176967,0,0,0,531.591866542192,0,878878.701423634,0,0,221371.622557088,214550.024793306,212828.755838972,230659.890100811,0,0,0
0,70.0442409981208,61.7611829952477,59.9294633050894,89.5621580152035,0,0,0,0,129.506248216599,116.944623194161,114.120243032873,157.658625432034,0,0,0,0,59.4620072184784,55.1834401989131,54.1907797277833,68.0964674168308,0,0,0,619.680977455983,0,767389.34666415,0,0,192744.012849965,178875.187777032,175657.513642688,220732.313371921,0,0,0
0,61.0509554830039,51.5848954449888,49.5645563064866,85.8071118736927,0,0,0,0,88.5565289068732,75.837806596762,73.0981720570726,120.977148384667,0,0,0,0,27.5055734238693,24.2529111517732,23.533615750586,35.1700365109739,0,0,0,423.118863997085,0,357636.02727637,0,0,89158.3524581796,78614.9616764662,76283.3908376287,114002.441168093,0,0,0
0,56.2423944390817,45.6229107374356,43.4245369452933,86.4120956800385,0,0,0,0,77.3792516033289,63.4824603255971,60.5846114891085,116.119946327122,0,0,0,0,21.1368571642471,17.8595495881615,17.1600745438152,29.7078506470834,0,0,0,373.045723374882,0,277953.177733204,0,0,68514.381862432,57891.104191408,55623.7803447651,96296.9570579735,0,0,0
0,53.1877939732278,41.4611890559556,39.1004864009998,88.9534189992081,0,0,0,0,71.3796314380387,56.218110148744,53.1463343058059,116.903772380902,0,0,0,0,18.191837464811,14.7569210927884,14.0458479048061,27.950353381694,0,0,0,348.519340498492,0,242582.942062509,0,0,58968.2037002,47834.0426397584,45529.1238169184,90600.0912461304,0,0,0
