"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","stock_g.sg_7","stock_g.sg_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,197.856420998361,213.491181509545,217.019835623206,160.009519879123,59.8041162740514,0,0,5.85581429408647,202.488125766659,218.641196021738,222.289845048713,163.474974610789,65.1735946495029,23.0030039738337,73.711610999019,5.85581429408647,4.6317047682981,5.15001451219355,5.2700094255074,3.46545473166635,5.36947837545157,23.0030039738337,73.711610999019,30.3428280362878,0,807356.208820073,0,28205.5897602129,15013.5087115032,16693.5915847669,17082.550891652,11233.15010049,8417.98076348606,108442.465119945,137631.242450186
0,194.897092674333,203.459340803676,205.294571829795,171.115844220424,24.3076477384062,0,0,0,241.264857168273,253.491120292145,256.15329341141,208.614165968623,80.3681469267441,0,0,0,46.36776449394,50.0317794884685,50.8587215816148,37.4983217481987,56.0604991883379,0,0,252.510898557926,0,686518.142843576,0,0,150299.483880639,162176.260098317,164856.7639172,121549.496193084,87888.6496528941,0,0
0,184.034704412802,185.936507798673,186.222040525691,174.569624175109,7.47588253349767,0,0,0,237.858889274001,242.12530477295,242.91766811841,221.826208178597,34.3277756023746,0,0,0,53.8241848611992,56.1887969742764,56.6956275927191,47.2565840034884,26.851893068877,0,0,297.567995153421,0,735360.06995425,0,0,174469.20922814,182134.016536671,183776.890227008,153180.561412887,42096.9605446974,0,0
0,167.041347642331,163.278242035202,162.285499715656,170.634789304503,1.33288169102289,0,0,0,225.304340973529,222.14332157803,221.240975205396,225.901261362567,10.7999477697534,0,0,0,58.2629933311981,58.8650795428278,58.9554754897398,55.2664720580637,9.46706607873055,0,0,341.120000428015,0,764413.824385268,0,0,188857.451347792,190809.092705689,191102.10800013,179144.332915365,14841.9594167195,0,0
0,145.329728761381,137.249577875957,135.323166879893,159.795301593414,0.0209049488812854,0,0,0,205.497439229016,196.061830836665,193.777837521646,221.257357207107,1.94130176565111,0,0,0,60.1677104676349,58.8122529607088,58.4546706417531,61.4620556136934,1.92039681676982,0,0,388.10891519893,0,776997.83539068,0,0,195031.525204264,190637.857190794,189478.766633584,199227.099948669,3010.69532856973,0,0
0,119.322992052136,108.556886179429,106.096603416882,141.755641175883,0,0,0,0,179.895869912422,165.761987901639,162.498784367357,208.357714740321,0.0305002470605192,0,0,0,60.5728778602855,57.2051017222106,56.4021809504746,66.6020735644382,0.0305002470605192,0,0,449.094631026778,0,780092.720251228,0,0,196344.861110475,185428.332765781,182825.693218543,215888.288055479,47.8166546327567,0,0
0,88.3920144308772,76.9894220324889,74.4745225436937,114.784705682122,0,0,0,0,148.793685707416,131.941256888838,128.180954581064,186.541854012424,0,0,0,0,60.4016712765384,54.9518348563491,53.7064320373705,71.757148330302,0,0,0,545.429896154443,0,780054.718123485,0,0,195789.900968338,178124.447174562,174087.517575758,232598.282300982,0,0,0
0,67.4230327449396,56.1078762005743,53.6969984384784,96.2880948066839,0,0,0,0,111.183773316285,94.2234700807912,90.5675266326061,153.115216116852,0,0,0,0,43.7607405713456,38.1155938802169,36.8705281941278,56.8271213101681,0,0,0,533.440210878713,0,568583.476953774,0,0,141848.907185667,123550.361992313,119514.525197957,184203.122788715,0,0,0
0,59.5607487560309,47.5573238283519,45.0772480915591,92.8648776481605,0,0,0,0,85.3046358999076,68.9807866122713,65.5801743392495,129.630204645235,0,0,0,0,25.7438871438767,21.4234627839194,20.5029262476904,36.7653269970746,0,0,0,411.414844435728,0,338112.933599712,0,0,83447.9081110707,69443.4039359387,66459.5170093526,119173.519387786,0,0,0
