"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","stock_g.sg_7","stock_g.sg_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,199.498037878264,215.316503108803,218.887687065158,161.237782315663,61.7072225337051,0,9.13453999772295,5.85581429408647,202.488125766659,218.641196021738,222.289845048713,163.474974610789,65.1735946495029,23.0030039738337,73.711610999019,5.85581429408647,2.99008788839492,3.32469291293501,3.40215798355535,2.23719229512634,3.46637211579779,23.0030039738337,64.5770710012961,19.588407972793,0,521204.641136999,0,28205.5897602129,9692.26511755251,10776.8755800392,11027.9758920789,7251.78044461996,5434.39264478204,108442.465119945,120575.610751752
0,224.201932669604,235.101183187804,237.463968640761,194.767960083297,59.2540291663435,0,0,0,243.15158333248,255.553376899873,258.255377159879,210.083397172473,82.6994726973224,0,13.0136953485016,0,18.9496506628756,20.4521937120683,20.7914085191186,15.315437089176,23.4454435309788,0,13.0136953485016,102.34737250391,0,386926.164322542,0,0,61424.628627952,66295.0692728018,67394.6221837684,49644.4527482255,36756.511309831,0,24298.628606914
0,240.430304665645,245.40541332415,246.353890494069,222.583812948976,47.0414047536494,0,0,0,271.31536877902,277.791909860672,279.065873877791,249.414183511698,79.6916852399492,0,0,0,30.885064113375,32.3864965365218,32.7119833837215,26.8303705627218,32.6502804862998,0,0,148.430542066475,0,449135.932300811,0,0,100112.853110858,104979.693700297,106034.747910436,86969.7061770301,51187.3619442562,0,0
0,256.879566050784,255.91087917436,255.454336115904,250.627450655981,38.7786449411387,0,0,0,289.583239757938,289.29127427257,288.963744434503,280.903619050396,64.3731945054002,0,0,0,32.7036737071544,33.3803950982105,33.5094083185983,30.2761683944151,25.5945495642616,0,0,146.562023553009,0,460947.108148289,0,0,106007.812385014,108201.381061805,108619.572895069,98139.1391249368,40125.7647050166,0,0
0,273.89387072786,267.06799670807,265.226607669779,278.416660374672,33.1423321599046,0,0,0,307.910927811062,300.956776259207,299.054929896423,311.605786417872,53.6832423383604,0,0,0,34.0170570832027,33.8887795511372,33.8283222266439,33.1891260432004,20.5409101784557,0,0,142.685978599327,0,469409.353894677,0,0,110265.098577521,109849.291452176,109653.321153256,107581.389288003,32202.9394023201,0,0
0,291.684939980777,279.16989008636,275.968609539725,305.433342866539,29.3079020529411,0,0,0,326.668167657044,313.28127968794,309.844806831978,340.994246047284,46.2403793847374,0,0,0,34.9832276762665,34.1113896015799,33.8761972922525,35.560903180745,16.9324773317962,0,0,137.623209317553,0,475453.917454803,0,0,113396.90670032,110570.87413043,109808.506500883,115269.421784142,26545.8315483461,0,0
0,310.343862049158,292.386442343824,287.854411291176,331.173842867194,26.750573603526,0,0,0,346.06420882238,326.574169976195,321.650103423696,368.577847763766,41.106997251482,0,0,0,35.7203467732221,34.1877276323703,33.79569213252,37.4040048965718,14.3564236479561,0,0,131.951939484429,0,479771.177418305,0,0,115786.252424449,110818.321182352,109547.551846511,121243.771422926,22507.2324815512,0,0
0,329.857427451296,306.792935846023,300.966149671696,355.205327785189,25.1326675608507,0,0,0,366.167467479355,341.001968868511,334.644937862392,393.9524626934,37.6518664940368,0,0,0,36.3100400280592,34.209033022488,33.6787881906956,38.7471349082112,12.519198933186,0,0,126.065916524242,0,482852.060425213,0,0,117697.722447151,110887.381857878,109168.611815402,125597.480299095,19626.9299222109,0,0
0,350.125793666505,322.391767535545,315.317370123756,377.212085631689,24.2361805708754,0,0,0,386.929847229873,356.622385687708,348.897860879609,416.844347396448,35.4529514173731,0,0,0,36.8040535633679,34.2306181521624,33.580490755853,39.6322617647589,11.2167708464977,0,0,120.221877141961,0,485037.802440908,0,0,119299.05001162,110957.349299375,108849.984124702,128466.587994175,17585.0528881789,0,0
0,370.980655375931,339.128237521759,330.86927061828,397.019866958891,23.9213505846632,0,0,0,408.212073448488,373.410495205691,364.39925625481,437.131567142716,34.2301840904593,0,0,0,37.2314180725568,34.2822576839323,33.5299856365303,40.1117001838247,10.3088335057962,0,0,114.577565408158,0,486563.078270842,0,0,120684.337093304,111124.737032157,108686.273550116,130020.670832452,16161.6373282208,0,0
0,392.203820881319,356.902055679728,347.541800056054,414.594505283191,24.1007394151821,0,0,0,429.808849868767,391.278314974286,381.080876372709,454.83903930196,33.8000358803906,0,0,0,37.6050289874484,34.3762592945579,33.5390763166557,40.2445340187693,9.69929646520856,0,0,109.221662285846,0,487588.627590408,0,0,121895.383782598,111429.439959184,108715.740671205,130451.247054591,15206.0377851149,0,0
0,413.546002253154,375.576122698387,365.221374023039,430.019279121967,24.7227212745105,0,0,0,451.47331021815,410.089642094215,398.829728097243,470.111834689469,34.0451793546204,0,0,0,37.9273079649961,34.513519395828,33.608354074204,40.0925555675018,9.32245808010988,0,0,104.196784303107,0,488224.373840888,0,0,122940.039795664,111874.363767857,108940.302094806,129958.614229373,14615.2507374928,0,0
0,434.74528994685,394.983865126835,383.7666483377,443.460448714728,25.7606931128421,0,0,0,472.940125813339,429.671827974209,417.498253430583,483.176745562002,34.8941875414614,0,0,0,38.1948358664897,34.6879628473741,33.7316050928827,39.716296847274,9.13349442861938,0,0,99.5164647198912,0,488545.326116217,0,0,123807.222114177,112439.816103545,109339.815953137,128738.984769979,14319.0036400992,0,0
0,455.54448050213,414.936096207748,403.013478601376,455.130928402218,27.2057360232142,0,0,0,493.946392485974,449.825802834572,436.912346266166,494.302667610573,36.3077056220401,0,0,0,38.401911983844,34.8897066268242,33.8988676647903,39.1717392083556,9.10196959882586,0,0,95.1770151230603,0,488602.429253643,0,0,124478.452092635,113093.761495531,109881.991719095,126973.820262002,14269.5806995046,0,0
0,475.706275767771,435.22804715622,422.779886828972,465.259310280789,29.0612934907938,0,0,0,514.249331080366,470.335277277193,456.87835901402,503.767375461479,38.2686657741266,0,0,0,38.543055312595,35.1072301209732,34.0984721850483,38.5080651806895,9.2073722833328,0,0,91.16527944787,0,488430.026563935,0,0,124935.963247118,113798.856279791,110529.002777369,124822.544153142,14434.8253859635,0,0
0,495.025417978707,455.646863795678,442.871533577477,474.067613884882,31.3389331156347,0,0,0,533.639960902161,490.975664285603,477.189878570471,511.834144457509,40.7749092192742,0,0,0,38.6145429234542,35.3288004899254,34.3183449929934,37.7665305726273,9.43597610363953,0,0,87.4633556996782,0,488051.110042819,0,0,125167.687832793,114517.068866924,111241.71277998,122418.885700773,14793.2182180492,0,0
0,513.337065507564,475.979516166648,463.087862765453,481.757940417141,34.0545679461816,0,0,0,551.952217294523,511.52288862329,497.634677676588,518.73824931157,43.8331149796577,0,0,0,38.6151517869589,35.5433724566417,34.5468149111349,36.9803088944285,9.77854703347612,0,0,84.0512865411843,0,487481.1548083,0,0,125169.661442509,115212.596378433,111982.290014049,119870.375676168,15330.2825836826,0,0
0,530.521102536557,496.020772266951,483.228779168144,488.506368268072,37.224722564576,0,0,0,569.067412778401,531.76191650087,518.001893417629,524.68141246526,47.4533047247792,0,0,0,38.5463102418442,35.7411442339189,34.7731142494847,36.1750441971882,10.2285821602032,0,0,80.9085293414141,0,486731.065448269,0,0,124946.513986227,115853.666664554,112715.831389781,117260.138372512,16035.8235645349,0,0
0,546.502526410185,515.580691606478,503.10147686405,494.461825862887,40.8625973027686,0,0,0,584.914394408891,551.49459651589,538.089189868932,529.831657608925,51.6434747263708,0,0,0,38.4118679987061,35.9139049094121,34.9877130048821,35.3698317460379,10.7808774236021,0,0,78.0147789899515,0,485809.572399755,0,0,124510.724165951,116413.664340631,113411.445735862,114650.070422727,16901.6825135741,0,0
0,561.24846821485,534.491031880883,522.526895094637,499.747859406989,44.9738511897432,0,0,0,599.466135056648,570.546292652159,557.709467363252,534.326249100711,56.4041566969716,0,0,0,38.2176668417983,36.055260771276,35.182572268615,34.5783896937222,11.4303055072284,0,0,75.3504958351054,0,484725.276886811,0,0,123881.227920643,116871.864413754,114043.075211383,112084.638738318,17919.8210985486,0,0
