"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","stock_g.sg_7","stock_g.sg_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,199.322150355417,215.120932937454,218.687560124949,161.106182768891,61.5033182915993,0,5.33588876235154,5.85581429408647,202.488125766659,218.641196021738,222.289845048713,163.474974610789,65.1735946495029,23.0030039738337,73.711610999019,5.85581429408647,3.16597541124173,3.52026308428419,3.60228492376454,2.36879184189851,3.67027635790359,23.0030039738337,68.3757222366675,20.7406672653105,0,551863.737674479,0,28205.5897602129,10262.3983597616,11410.8094376887,11676.680356319,7678.35576489184,5754.06280035754,108442.465119945,127668.293737151
0,219.307146879531,229.816173015921,232.090853059402,190.816643034791,53.2697689482437,0,0,0,242.949524667337,255.332506035124,258.030237642341,209.926075830802,82.4503550892141,0,7.63453346447974,0,23.6423777878055,25.5163330192029,25.9393845829385,19.1094327960115,29.1805861409704,0,7.63453346447974,127.805548106079,0,427956.549534436,0,0,76635.9391702537,82710.2993894372,84081.6062095594,61942.5569092934,45747.7608858567,0,14254.8821278354
0,232.500621952279,237.009208269545,237.856568582309,215.91074797143,39.933624717112,0,0,0,265.769109063911,271.871895139593,273.064320192774,244.857278532857,72.2573162981001,0,0,0,33.2684871116318,34.8626868700479,35.2077516104652,28.9465305614273,32.323691580988,0,0,163.45356045019,0,479310.570764842,0,0,107838.635244566,113006.177900712,114124.693165707,93829.1646731683,50675.353341139,0,0
0,245.341867830065,243.902005123554,243.351518081206,240.626670271173,30.9149426901409,0,0,0,280.680112715789,279.925519261594,279.503824245639,273.443386292003,55.1933092156739,0,0,0,35.3382448857246,36.0235141380395,36.1523061644325,32.8167160208303,24.278366525533,0,0,163.770236146431,0,492775.863419917,0,0,114547.682544975,116768.95881452,117186.4336552,106374.235247876,38062.3233934921,0,0
0,258.257111826524,251.014635101869,249.105611367728,264.66645642363,24.7077055162564,0,0,0,295.075587447977,287.617030400682,285.625395027819,300.777321933903,43.2653331601859,0,0,0,36.8184756214534,36.6023952988131,36.5197836600909,36.1108655102732,18.5576276439295,0,0,161.699342728526,0,502352.840778128,0,0,119345.798607556,118645.381813171,118377.599080965,117052.105407377,29093.6552117873,0,0
0,271.543898572619,258.696628648716,255.468934553311,287.747838568295,20.3725754454062,0,0,0,309.437155705872,295.527219856265,292.019420687587,326.581518759625,34.8737085135578,0,0,0,37.8932571332534,36.8305912075488,36.5504861342765,38.8336801913295,14.5011330681516,0,0,158.097049619514,0,509145.873064971,0,0,122829.665217711,119385.070855353,118477.120075223,125878.013802209,22734.1001640939,0,0
0,285.387720400322,267.169445089441,262.660320397559,309.620010696994,17.3105631985165,0,0,0,324.089571881627,304.040236712105,299.071084237739,350.631332147689,28.9249825382321,0,0,0,38.701851481305,36.8707916226643,36.4107638401801,41.0113214506954,11.6144193397156,0,0,153.569797412894,0,513981.946473574,0,0,125450.695463774,119515.379092328,118024.215154779,132936.761650782,18208.4649093244,0,0
0,299.882376354599,276.562553251235,270.807045526452,330.082728452969,15.1342765404099,0,0,0,339.224330011604,313.39303745193,307.015927037259,372.765210008362,24.67962335107,0,0,0,39.3419536570045,36.8304842006949,36.2088815108075,42.6824815553929,9.5453468106601,0,0,148.537037641386,0,517450.024192801,0,0,127525.564237124,119384.723996386,117369.820658074,138353.768581065,14964.6837577928,0,0
0,315.048692077605,286.940243478352,279.97359501001,349.001212022925,13.5902583594935,0,0,0,354.926313212483,323.716851869657,315.984850134219,392.894801731076,21.6403317355102,0,0,0,39.8776211348777,36.7766083913054,36.0112551242086,43.8935897081513,8.05007337601676,0,0,143.282258186734,0,519957.945774974,0,0,129261.911596861,119210.087448058,116729.221650743,142279.533227057,12620.4741104412,0,0
