"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,197.328758429821,212.904470995498,216.419454802579,159.614721238807,59.1924035477343,0,0,5.85581429408647,5.15936733683824,5.73672502624076,5.87039024613467,3.86025337198267,5.98119110176868,23.0030039738337,73.711610999019,33.7996059138386,0,899333.498432462,0,28205.5897602129,16723.9084381297,18595.3931577145,19028.6642843713,12512.8760613049,9376.99123021206,108442.465119945,137631.242450186
0,188.916158890544,197.0018960653,198.72960528463,166.288687296945,17.5321559809016,0,0,0,51.7418484657834,55.8259777418842,56.7476465394425,41.8527982690561,62.0836734401537,0,0,282.530718960734,0,765336.15567134,0,0,167719.388767467,180957.950708058,183945.507820068,135664.379276358,97331.4598183501,0,0
0,169.235277029618,170.417799631988,170.549535566532,161.775518355672,2.07619376257788,0,0,0,61.7212156029405,64.3629246573842,64.9273883530874,54.3285443725929,22.9118714703149,0,0,352.029843391663,0,830829.225891997,0,0,200067.157665537,208630.165000031,210459.854290845,176104.073183208,35920.0055957681,0,0
0,141.332469542315,137.109808816735,136.040127294274,146.934010423328,0,0,0,0,66.7335485091607,67.1998456715107,67.2517923254981,63.7919858747506,3.02094100205672,0,0,424.881126990486,0,863623.35102259,0,0,216314.459148905,217825.94506161,217994.328320299,206779.487260779,4736.06958903174,0,0
0,107.615880728426,100.085485339844,98.3335398932179,122.64168411783,0,0,0,0,67.5304616749277,65.5128203698657,65.0017128565613,70.2069495549652,0,0,0,514.839535130783,0,869014.439222932,0,0,218897.625251901,212357.511659694,210700.774564525,227573.367281942,0,0,0
0,70.2372181995247,61.9775757187827,60.147843731043,89.5606384463067,0,0,0,0,64.4004987867264,59.8940893627328,58.8456738329227,73.3923801558978,0,0,0,644.802904364743,0,830896.76805005,0,0,208751.960223696,194144.591980407,190746.189777008,237898.828973304,0,0,0
0,61.1529915722788,51.7078668194854,49.6892897269336,85.7274516944175,0,0,0,0,27.6427556913323,24.3920677363465,23.6719533067855,35.2477349131083,0,0,0,424.060822191674,0,359231.101013565,0,0,89603.0239712941,79066.0328693137,76731.8071787013,114254.297816448,0,0,0
0,56.3111452450998,45.7104743777725,43.5135290113356,86.3041081784517,0,0,0,0,21.1952403092437,17.9216197759027,17.2219937157646,29.7125928437151,0,0,0,373.451970944343,0,278559.297233484,0,0,68703.6287811931,58092.3025300316,55824.4891709912,96312.3287222123,0,0,0
0,53.2406561498348,41.5309326779325,39.17130399726,88.8319294156291,0,0,0,0,18.2248698393079,14.7940064476031,14.082974143552,27.9319685526499,0,0,0,348.725891774903,0,242870.769296628,0,0,59075.2769846773,47954.2535179196,45649.4672189097,90540.4974668965,0,0,0
