"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.33141410224052,200.494733841062,216.424734079782,220.021739726343,161.983513080705,62.8626799056378,0,30.6602303314903,4.52440019184595,1.99339192559652,2.21646194195657,2.26810532237013,1.49146153008416,2.31091474386508,45.7866803985102,43.0513806675287,13.0589386485281,0,347469.760757983,0,21792.5926802539,6461.51007836804,7184.58372002579,7351.98392805227,4834.52029641308,3622.92842985452,215850.9600625,80383.740501164
0,237.78431863489,249.775349726552,252.384718760627,205.713398055692,75.9412674460801,0,0,4.67122617100374,6.51185323086555,7.02924249857783,7.14606937174434,5.26105021709808,8.16684662252247,0,64.8565086099484,34.9957859713841,0,240475.951504116,0,22499.8065921514,21107.9440725135,22785.0432544829,23163.7334702385,17053.5099578291,12803.5449553242,0,121097.364987548
0,266.892531063228,273.431415051378,274.719822480811,244.863910562302,74.4958664721286,0,0,0,19.7248139939389,20.7195005201002,20.9359543179543,17.0644495650701,25.1980783246966,0,0,89.3807149662225,0,293690.623670633,0,0,63937.2934038705,67161.5349246065,67863.1623258095,55313.8154121842,39504.1983191286,0,0
0,298.60332405252,299.410701931606,299.312333163586,286.691982417491,75.2598677218432,0,0,0,20.3709185965328,20.8700073979471,20.96834676608,18.6895555653884,22.7439683958117,0,0,82.2409865229281,0,297805.252574123,0,0,66031.6188336735,67649.3976953864,67968.1613113778,60581.5395766272,35656.7761435813,0,0
0,332.707010728396,327.735972200366,326.215726143045,329.538338231719,77.8885218935358,0,0,0,20.8396501776812,20.895997415659,20.8891322184264,20.0083526909286,21.0096642190644,0,0,75.1986258848351,0,300715.031910994,0,0,67550.9958296115,67733.6434271092,67711.3901308361,64856.3742550084,32937.8268943138,0,0
0,368.75515913621,358.264499322308,355.33108014187,371.384015451664,82.1207601632705,0,0,0,21.1842499260747,20.867732031428,20.7709343343885,20.982492980958,19.8373874489107,0,0,68.6064989437809,0,302683.685349583,0,0,68668.0038392539,67642.0221745436,67328.2558313813,68014.0158761338,31099.9941272146,0,0
0,406.07421893391,390.690191090776,386.410184954316,410.224387141664,87.726340135653,0,0,0,21.4445271557203,20.8344550423224,20.6638654635315,21.5974052355208,19.1025438246653,0,0,62.6603025927666,0,303919.552910903,0,0,69511.683359036,67534.1559803832,66981.1958381914,70007.2324058481,29947.9456300368,0,0
0,443.814983726893,424.558309173947,419.067750022731,444.485232696597,94.4686368289869,0,0,0,21.6461326807269,20.8260739517322,20.5979245731596,21.8673609377393,18.705304578401,0,0,57.436638769303,0,304589.643247896,0,0,70165.1806040873,67506.9889689087,66767.4507526198,70882.2843566914,29325.1752043577,0,0
0,481.034896864272,459.293965829157,452.803850486742,473.305949635849,102.082453371077,0,0,0,21.8021662801749,20.8561927641818,20.5864720743107,21.8350918911218,18.5628737119709,0,0,52.9312079755409,0,304832.537853365,0,0,70670.9580492805,67604.6180441009,66730.3278788967,70777.685372627,29101.8797164352,0,0
0,516.800181775077,494.243152642442,487.036144563872,496.580608214811,110.267677017983,0,0,0,21.9168697658254,20.9263113735122,20.6306093077117,21.5647241503274,18.6042821243826,0,0,49.0926031907402,0,304767.070431259,0,0,71042.7653788065,67831.9050592893,66873.3971743974,69901.2978131757,29166.7976087806,0,0
0,550.287394837955,528.722480865289,521.139662526844,514.783877398925,118.698928380954,0,0,0,21.9903689284015,21.0305445900052,20.723879127982,21.1300056819375,18.7679983934342,0,0,45.848377999032,0,304496.299707492,0,0,71281.0103388863,68169.7733782196,67175.7280286291,68492.1731282514,29423.4632115041,0,0
0,580.863237883977,562.07189103133,554.49057473301,528.705029041146,127.048758493584,0,0,0,22.0228929645084,21.1598497680552,20.8563799844414,20.6020169427097,19.0016570620448,0,0,43.1220026125611,0,304107.947245999,0,0,71386.4358622845,68588.9115820151,67605.2249120121,66780.71612813,29789.7807641696,0,0
0,608.128056009659,593.703696070101,586.509396933954,539.211034829066,135.018359036141,0,0,0,22.0172351938281,21.3049616735229,21.0175969151213,20.0402129337091,19.2627900055797,0,0,40.8416245461508,0,303673.164585058,0,0,71368.0963968727,69059.2867388673,68127.8039437697,64959.648115758,30199.171014336,0,0
0,631.919386418921,623.141644863099,616.698706837588,547.09634482599,142.367055595963,0,0,0,21.9791925584926,21.4578619250651,21.1978428641549,19.4883676999501,19.5195316740982,0,0,38.9431262034686,0,303245.349802631,0,0,71244.7825274464,69554.9075466165,68712.064871744,63170.8611244259,30601.6768586011,0,0
0,652.28242214936,650.045327192365,644.670921890435,553.017394958314,148.932065852485,0,0,0,21.9165957845823,21.612161045413,21.388703320575,18.974713709487,19.7506228617035,0,0,37.3702098836388,0,302860.14112258,0,0,71041.8772782073,70055.0627385833,69330.7323534794,61505.8697102073,30963.9692519863,0,0
0,669.420490542329,674.217954135306,670.163196388972,557.483425066844,154.633656226919,0,0,0,21.8378427901756,21.7629468151828,21.5830164443972,18.5145368344247,19.9444538375812,0,0,36.073491431127,0,302537.019350279,0,0,70786.6022063428,70543.8295277586,69960.5915356174,60014.2224919898,31267.8470800014,0,0
0,683.639484655219,695.59863521978,693.038760542622,560.874871524462,159.466212121092,0,0,0,21.7506386462962,21.9065166011898,21.7747704539105,18.1136082645228,20.0972627558404,0,0,35.0095984750478,0,302282.324129144,0,0,70503.9330295909,71009.205958415,70582.1554383941,58714.6265791853,31507.412722034,0,0
0,695.297004719226,714.242815173477,713.276372976993,563.470231695524,163.480060217113,0,0,0,21.6612510776516,22.0401791075109,21.959068976581,17.7714302464028,20.210867313614,0,0,34.1405502526541,0,302093.05112665,0,0,70214.1863579699,71442.4682891206,71179.5526418103,57605.4685216559,31685.5158663459,0,0
0,704.762207463305,730.295855747042,730.951281473866,565.471741622392,166.760346704029,0,0,0,21.5742728338886,22.162139718148,22.1321521193469,17.4838384602026,20.2903935901748,0,0,33.4333524338108,0,301960.653723433,0,0,69932.2494285299,71837.7993350009,71740.5955842527,56673.2498224662,31810.1929056167,0,0
0,712.388065388569,743.964712244808,746.211784698345,567.026324937279,169.408063905864,0,0,0,21.4927312221248,22.2714163358711,22.2914044805723,17.2448693015788,20.3423753816155,0,0,32.8596640291407,0,301874.224525118,0,0,69667.9351512156,72192.0156622977,72256.8065329619,55898.6396670718,31891.6871756002,0,0
0,718.494893321669,755.491606877331,759.255188809734,568.241368616749,171.52589106618,0,0,0,21.4183684366151,22.3677389963126,22.4352985583715,17.0479817543576,20.3734089761048,0,0,32.3954388916063,0,301822.747248329,0,0,69426.8907876577,72504.2421909729,72723.2341440997,55260.4355807095,31940.3399837813,0,0
0,723.362666929522,765.132107226517,770.305996600385,569.19609813155,173.209304337664,0,0,0,21.3519640352407,22.4514186098036,22.5632633380143,16.8867856665598,20.3893650721454,0,0,32.0205112541153,0,301796.41616218,0,0,69211.6432474128,72775.4867259702,73138.0274934259,54737.9241096177,31965.3550970078,0,0
0,727.229423018179,773.138584032523,779.597983831725,569.949599408651,174.542090159181,0,0,0,21.2936287204735,22.5231958438661,22.6754996389121,16.7554270310943,20.395045487415,0,0,31.7181394925901,0,301787.211117203,0,0,69022.5513686644,73008.1501151097,73501.8375300262,54312.1296949063,31974.2605479892,0,0
0,730.293395533518,779.748945393909,787.360749982526,570.546428303373,175.594943231339,0,0,0,21.2430416803912,22.5840905847273,22.7727756060171,16.6487530794771,20.394135771147,0,0,31.4745389967775,0,301788.977326101,0,0,68858.5752508076,73205.5382838594,73817.1541688472,53966.3498180608,31972.8343435223,0,0
0,732.717120391659,785.179905605389,793.810558000916,571.020536326023,176.42591858539,0,0,0,21.1996283138917,22.6352694979853,22.8562319619259,16.5623464347691,20.3893205131882,0,0,31.2784333147674,0,301797.232817637,0,0,68717.8523445039,73371.4329378761,74087.6750222149,53686.2657064968,31965.2852398601,0,0
0,734.632311716047,789.623784761564,799.144832407271,571.398037580673,177.081814384056,0,0,0,21.1626860789639,22.6779413165007,22.9272159440753,16.4924880538479,20.3824653283715,0,0,31.1206435189715,0,301808.864256667,0,0,68598.1053844414,73509.7521423731,74317.7671130734,53459.8222122289,31954.5380480694,0,0
0,736.144773664713,793.247830834194,803.539510684857,571.699180713794,177.599887455128,0,0,0,21.1314693538092,22.7132819270511,22.9871518934721,16.436086362384,20.3748071850472,0,0,30.9937259282806,0,301821.808750078,0,0,68496.9174636865,73624.3074931374,74512.0473928873,53276.9981053819,31942.5320209136,0,0
0,737.338944751389,796.195192059831,807.148450828366,571.939773090725,178.009561578216,0,0,0,21.1052437529929,22.7423863147791,23.0374483999104,16.3905946139971,20.367123640078,0,0,30.8916608005575,0,301834.770906251,0,0,68411.9080975854,73718.6483461401,74675.0817561177,53129.5381967894,31930.4861704188,0,0
0,738.28189100468,798.586856452012,810.104205034521,572.132223949676,178.333963209653,0,0,0,21.0833186040302,22.7662420718254,23.0794373072233,16.3539286026107,20.3598701360713,0,0,30.8095898552201,0,301846.993300804,0,0,68340.8384954801,73795.9759467,74811.187327881,53010.6866054739,31919.1145151244,0,0
0,739.026697776726,800.524063325435,812.519614207431,572.286319107394,178.591224563216,0,0,0,21.0650643420515,22.7857187326997,23.1143380472142,16.3243908004572,20.3532847993391,0,0,30.7435979731827,0,301858.081292399,0,0,68281.6679449055,73859.1088604617,74924.3168536395,52914.9408546504,31908.7903767152,0,0
