"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,198.149566869772,213.817131795127,217.353380523555,160.228852457077,60.1439566775611,0,0,9.84722394695909,4.33855889688665,4.82406422661149,4.93646452515864,3.24612215371266,5.02963797194178,99.6533632202894,93.7000638058003,28.4223958820912,0,756257.714590925,0,47430.9370099657,14063.2866411543,15637.0351553507,16001.3767845848,10522.1912333699,7885.19717086005,469793.266018395,174952.846973126
0,198.211351374992,207.038085977484,208.933005244489,173.7899498987,28.104479745725,0,0,0,43.3905600487418,46.8214250637432,47.5957886680753,35.0867264254433,52.6809985413564,0,0,235.947970748655,0,642785.965845764,0,0,140648.979992772,151770.008721389,154280.081211131,113732.394444614,82590.4494466057,0,0
0,192.0148938058,194.316685981418,194.688006764333,181.442993222654,11.3200832548774,0,0,0,49.6580487123881,51.8694176063553,52.3441532489622,43.5397354285025,28.1641437511522,0,0,269.944974015668,0,683786.28208829,0,0,160964.824883179,168132.899666608,169671.738617381,141132.52697686,44154.2369182772,0,0
0,180.912457750624,177.45391997271,176.515583599586,183.292726703015,3.62434199371864,0,0,0,53.623319258124,54.266132605842,54.3698300456333,50.6709420289467,12.645274808814,0,0,300.907418538751,0,709729.537587619,0,0,173818.110414102,175901.76735655,176237.898974076,164248.083330377,19824.5849310528,0,0
0,165.980933727845,157.776705928428,155.79339041025,179.690354635167,0.799292142991868,0,0,0,55.6994330136976,54.63461638536,54.345720835496,56.4322716071074,4.4634569056991,0,0,331.738914247206,0,723392.766035155,0,0,180547.760405768,177096.194616186,176159.749814202,182923.231309803,6997.56880344343,0,0
0,147.734420567431,135.961124864478,133.228455760899,170.725144198569,0.0762573498254802,0,0,0,56.5203093507465,53.7265818858357,53.0512175285575,61.1886811528475,1.08870882937278,0,0,366.910757497921,0,729005.972473501,0,0,183208.602288805,174152.832603507,171963.662704157,198340.966211511,1706.8194230183,0,0
0,126.067667884282,112.089620999692,108.938778480526,155.863526867901,0,0,0,0,56.6800390832705,52.1630764281275,51.1146559517239,65.5006992175874,0.117028066650699,0,0,413.392474306298,0,730585.810838169,0,0,183726.360619852,169084.784447577,165686.366209968,212318.221696812,183.470338265531,0,0
0,100.364594073306,85.8573554606152,82.6784164660693,133.735708992694,0,0,0,0,56.5408780049503,50.2717762049985,48.8586351080082,69.9042094294031,0,0,0,483.251207151964,0,730711.82416646,0,0,183275.274860681,162954.201045464,158373.553696034,226592.045771433,0,0,0
0,69.592409938921,56.7716687432772,54.053690224573,101.778711942702,0,0,0,0,56.2289242588946,48.1012929095078,46.320303093344,74.9249784856136,0,0,0,603.661336272181,0,730591.414062444,0,0,182264.087723701,155918.655496866,150145.639413654,242866.692764495,0,0,0
0,60.5808027087919,47.4219318002925,44.7168277666672,96.5541132257451,0,0,0,0,27.4155251283332,22.3648687029915,21.2941368740003,40.0951315990281,0,0,0,424.47176889345,0,359928.093406175,0,0,88866.4640634916,72494.9382357474,69024.1985305159,129966.964345314,0,0,0
