"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","stock_g.sg_7","stock_g.sg_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,196.80109586128,212.31776048145,215.819073981951,159.21992259849,58.5806908214168,0,0,5.85581429408647,202.488125766659,218.641196021738,222.289845048713,163.474974610789,65.1735946495029,23.0030039738337,73.711610999019,5.85581429408647,5.68702990537867,6.32343554028828,6.47077106676225,4.25505201229919,6.59290382808611,23.0030039738337,73.711610999019,37.2563837913913,0,991310.788044899,0,28205.5897602129,18434.3081647571,20497.1947306631,20974.7776770917,13792.6020221206,10336.0016969386,108442.465119945,137631.242450186
0,182.915372467938,190.524032481718,192.144111958749,161.443630343039,10.8331526408747,0,0,0,240.050961920231,252.164443289436,254.801029355685,207.668597182784,78.8620705562603,0,0,0,57.1355894522933,61.6404108077185,62.6569173969369,46.2249668397455,68.0289179153856,0,0,312.819140257324,0,844284.332406366,0,0,185203.011178554,199805.231753225,203100.202243785,149836.610519322,106652.095851737,0,0
0,153.797608803671,154.261775248487,154.240605709567,148.362603672108,0,0,0,0,224.005926239651,227.390520914759,227.99118568457,210.329432890509,15.5799426374931,0,0,0,70.2083174359791,73.1287456662719,73.750579975003,61.966829218401,15.5799426374931,0,0,413.573285184513,0,930206.997713574,0,0,227577.800869283,237044.266645972,239059.92076865,200863.305903585,24425.4000571523,0,0
0,115.450487063134,110.912252394366,109.798820555123,122.74409383801,0,0,0,0,189.920290281413,185.606808026384,184.483125758608,194.582232196307,0,0,0,0,74.4698032182792,74.6945556320183,74.6843052034853,71.8381383582971,0,0,0,521.72871633491,0,957936.680796056,0,0,241391.257710147,242119.784783958,242086.558379043,232860.808639243,0,0,0
0,70.1608851157562,63.6805721101624,62.2115129546017,84.4472926489395,0,0,0,0,144.121800409887,134.734163247765,132.551807509029,163.080703023757,0,0,0,0,73.9609152941309,71.0535911376025,70.3402945544276,78.6334103748172,0,0,0,690.272586074824,0,952262.213586777,0,0,239741.715335454,230317.725954705,228005.600074256,254887.444808437,0,0,0
0,61.2277882763432,53.2261891749844,51.4854985028683,81.2888053096143,0,0,0,0,88.7011263907106,78.1619904553185,75.8460510698469,114.356361683219,0,0,0,0,27.4733381143675,24.9358012803341,24.3605525669786,33.0675563736044,0,0,0,421.920366862623,0,355611.671580119,0,0,89053.8628319546,80828.5260997263,78963.8775520991,107187.325463201,0,0,0
0,56.4680999834163,47.1090577428845,45.1387060628185,82.1954057431439,0,0,0,0,77.5995753900997,65.4789505514613,62.907836322821,110.250516642887,0,0,0,0,21.1314754066834,18.3698928085768,17.7691302600025,28.0551108997429,0,0,0,371.873616380622,0,276208.099503623,0,0,68496.937083866,59545.3638579577,57598.0131074739,90939.6590707064,0,0,0
0,53.4590913768877,42.845052429608,40.6743738052898,84.9346823582394,0,0,0,0,71.6616066166302,58.0306765562671,55.2248542580057,111.430405184327,0,0,0,0,18.2025152397424,15.185624126659,14.5504804527159,26.4957228260874,0,0,0,347.330040190554,0,240928.983597353,0,0,59002.8153334911,49223.6685022959,47164.8725386436,85884.9572631131,0,0,0
0,51.3384457553156,39.5540195556514,37.2080561236649,88.6769086601385,0,0,0,0,67.8994934626438,52.8269529152424,49.8085367473654,114.988753667472,0,0,0,0,16.5610477073282,13.272933359591,12.6004806237004,26.3118450073339,0,0,0,333.79540471851,0,222504.94901767,0,0,53682.0558441926,43023.7484015292,40844.0164208838,85288.9237557828,0,0,0
