"stock.s_1","stock.s_2","stock.s_3","stock.s_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
25.1622,104.54216,152.61434,142.09882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.3078840328286,105.334549558099,143.351677004733,136.876837551955,12.9654516764562,12.3941540515923,48.3658848655262,45.0333511755654,18.4225097431736,0,246476.643586478,0,31097.6358459803,21687.4147010167,100310.845211101,93399.1703381226
10.109797223452,105.076518152992,131.456928254106,128.616940695617,9.09695650176915,13.5193473360427,49.1819830174987,46.9605549138216,19.9438159483652,0,244855.019185184,0,21819.0501694933,23656.2891620809,102003.432778292,97396.1908912659
5.82754743587655,103.532194053099,116.874332285768,117.14158474383,6.18107469739443,14.7813329824562,49.4321819854488,48.3642521038358,21.8590508912221,0,243497.777178017,0,14825.3076617005,25864.5242660316,102522.345437821,100307.458863355
2.97549528686821,100.324955905839,99.3926987514678,102.108658342001,3.98709373579341,16.2979291774742,49.1806795558837,49.2931392999815,24.4613478008323,0,242291.5627386,0,9563.04432530049,28518.2794540362,102000.729398903,102233.970908162
1.2128878574201,94.8304822337784,78.6777976894968,83.0044128317844,2.35592578336031,18.2766963258089,48.4018069702579,49.7244126897056,28.3081893879325,0,241116.90537463,0,5650.68799138971,31980.7459978636,100385.347656315,103128.431918449
0.282106573902739,85.9125820771553,54.3558374126722,59.1743374217275,1.17610340528282,21.1572490438203,46.9225718548273,49.5029174652037,34.6684650159805,0,239793.846351666,0,2820.88401757084,37021.1659493672,97317.4140269117,102669.050822832
0,71.1122309023358,26.3496000219675,30.0805881394353,0.372769244353957,26.1198103019091,44.1751274969573,48.0911347259156,47.2429078175851,0,237911.777239387,0,894.087032582967,45704.7052643835,91619.2144286894,99741.013421549
0,42.7502710684756,0,0,0,38.0488618428683,37.6868438353489,43.0231360909173,83.1420523771142,0,233887.635255968,0,0,66578.2789412694,78162.5141145136,89229.9842525625
0,0,0,0,0,66.2204146768516,0,0,240.700170134653,0,115632.443635567,0,0,115873.143805702,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
