"stock.s_1","stock.s_2","stock.s_3","stock.s_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
25.1622,104.54216,152.61434,142.09882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.4872858254584,104.550109428252,140.290545051221,134.026625452238,13.7860498838264,13.1785941814394,51.4270168190386,47.8835632752829,19.5884913724876,0,262076.431155232,0,33065.8406463575,23060.0358846245,106659.632882686,99310.5102329367
8.87040404051439,103.151784937057,124.644272341608,122.128139061589,9.39051346943912,14.585620114418,52.3175240863485,49.9815664893836,21.678228039018,0,260191.846114889,0,22523.1465564497,25522.0639324098,108506.544955087,103661.768898982
4.47925122765994,99.9518874698647,105.541362075201,106.103577164005,6.07504121882324,16.2543255663576,52.5028534660143,51.4430039083888,24.4858723378411,0,258572.19010479,0,14570.9863633475,28441.9814192683,108890.918088514,106692.790105998
1.77360931975912,94.2769812210732,82.6739066262895,85.4410638542815,3.58787730876385,18.4208447215151,51.9947639338821,52.2717381954192,28.6379493137993,0,257058.589494081,0,8605.5237250701,32232.9783021544,107837.140398871,108411.585017299
0.365338172127686,84.8695092876001,55.6714181056678,59.4585602118103,1.76539198039038,21.5911231732837,50.6123381762506,52.3063708296616,35.5871280667893,0,255432.471255005,0,4234.29266496634,37780.3632398435,104969.989377544,108483.413100718
0,68.8926797029333,24.5317711854054,27.626955665711,0.508622157559555,27.1855607366286,47.6691340151577,50.9119072502403,49.7748521013318,0,253196.801009801,0,1219.93024490659,47569.5660325601,98865.7839474371,105591.295636998
0,36.5632183141677,0,0,0,41.7601402519091,39.7499100401084,44.7651738675683,94.1916153422949,0,248262.403423372,0,0,73072.311014193,82441.3134231849,92842.9706013367
0,0,0,0,0,48.4398714030712,0,0,205.864726677262,0,84554.7066531307,0,0,84760.5713798079,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
