"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
1631.3743,32.726,NA,NA,NA,NA,NA,NA,NA,NA
1413.13958169184,40.8006839081531,609.764550308163,2.51544969184687,103.729889649433,0,1584123.50727318,0,1579412.1382082,4815.0989546302
1154.9694185422,49.5754689407856,608.666103979892,3.61389602010577,119.533439389947,0,1583365.16498997,0,1576566.94252872,6917.75590064666
845.476269158049,58.1958704564843,606.922725504504,5.35727449549819,145.833827496812,0,1582160.3581863,0,1572051.24360177,10254.9484120276
469.094311346599,64.8181332441531,603.734239704534,8.54576029546624,198.170837306977,0,1579952.63666056,0,1563792.42768268,16358.3798151844
6.36678856602316,63.7337197493476,595.362659159669,16.9173408403306,352.222249156549,0,1574139.48051619,0,1542108.35975537,32383.3430099692
6.55671125643611,75.9347283932391,1.71862301380989,3.5378842161078,74.9127181314564,0,11148.9179575546,0,4451.57733037037,6772.25334531571
6.52687413835805,87.6444045172901,1.99526935709958,4.75193041002604,84.45217403636,0,14179.8872248989,0,5168.14668875934,9096.19271017595
6.30514078934024,98.0924699614047,2.17822881019708,6.01501352915075,92.617620655597,0,17063.4296911525,0,5642.04826417247,11513.9990476357
5.94615067319857,106.789120153007,2.24907021882628,7.19545150458541,98.9927949534618,0,19500.1541104428,0,5825.54168080382,13773.6052245924
5.51142217119859,113.605496102852,2.21727332643754,8.18887958396514,103.485304653754,0,21314.9312539067,0,5743.18137013852,15675.2351884219
5.0528485088376,118.706494134448,2.11088312898807,8.94775339928612,106.290847477928,0,22489.1976676744,0,5467.60948070489,17127.8790344475
4.60561084159223,122.409677820871,1.96215320995687,9.4794964926151,107.768539531625,0,23120.3476860274,0,5082.36924443029,18145.7469811288
4.18908581187653,125.058884598383,1.79742814297366,9.82413241247317,108.307781071377,0,23352.8431001393,0,4655.69837593037,18805.4525052803
3.81127498910184,126.952438836002,1.63389115565761,10.0307306792722,108.242851599895,0,23324.7869933541,0,4232.10487138435,19200.9249735696
3.47336213347337,128.319934271893,1.48076111014216,10.1430815512873,107.822668219118,0,23143.6328955607,0,3835.46742749023,19415.9881362896
3.17305030409115,129.326098371922,1.34187676090767,10.1946154590789,107.215586656107,0,22883.1484573704,0,3475.72918610305,19514.6348579235
2.9066037316963,130.084401097269,1.21799136546687,10.2086327785436,106.527715139883,0,22589.7804707084,0,3154.84123483227,19541.466951016
2.66994991873107,130.671316384337,1.1083242124173,10.2004743922493,105.822094718898,0,22290.8093666719,0,2870.7813750033,19525.8500863875
2.45920793063943,131.137922246207,1.01146478111184,10.1798662112583,105.133956874762,0,22001.1638194139,0,2619.89607603588,19486.4017002527
2.27090148713576,131.518340386353,0.925846395372253,10.1528072615852,104.481415863043,0,21728.2511056292,0,2398.12733329321,19434.605188199
2.10201283854663,131.835528075352,0.849969426660509,10.1229125162375,103.872448648915,0,21475.0987279942,0,2201.59080893605,19377.380367707
1.94996340278809,132.105127018212,0.782490781710905,10.0923076934986,103.309254021021,0,21242.2946787385,0,2026.80762278759,19318.796309972
1.81256559664273,132.337977044268,0.722246980818759,10.0622036185669,102.790891907828,0,21029.1440265058,0,1870.76412971675,19261.1707886969
1.68796745797005,132.541744551654,0.668246984793157,10.0332566312426,102.314841338151,0,20834.3386747639,0,1730.89334001124,19205.7601760908
1.57459972647196,132.721975545831,0.619653177457515,10.0057914780555,101.877896929263,0,20656.3338685297,0,1605.02566025045,19153.1861052085
1.471129087379,132.882778525016,0.575759368974328,9.97993777499528,101.476668761324,0,20493.5519370297,0,1491.33191751731,19103.6966882737
1.37641845046704,133.02727025493,0.535969765667549,9.95571288785018,101.107848493784,0,20344.48620559,0,1388.26888703209,19057.3251670517
1.28949389524633,133.157869637667,0.499780411890929,9.93307188375447,100.768340150767,0,20207.7484133308,0,1294.53122287989,19013.9855306016
1.20951745170775,133.276493919363,0.466763456514798,9.91193736823592,100.455314281315,0,20082.0850204342,0,1209.01070506463,18973.5296296509
1.13576478917968,133.384691709393,0.436554093130039,9.89221709320447,100.16622008943,0,19966.3770739189,0,1130.76241202543,18935.7808819829
