"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
5709.81005,114.541,NA,NA,NA,NA,NA,NA,NA,NA
5732.93494896816,116.134555881843,490.758005531843,12.3059944681572,107.437463163035,0,1294610.20613631,0,1271161.38592858,23556.2576708912
5753.38308532487,117.346103737434,490.640112397422,12.4238876025769,106.978388200125,0,1294530.97063133,0,1270856.0191318,23781.9298877286
5771.41016454517,118.265569239334,490.557232452369,12.506767547631,106.580168827892,0,1294475.34283665,0,1270641.34349813,23940.5795073508
5787.26142440873,118.964262094402,490.500070983322,12.5639290166765,106.234883892968,0,1294437.04754012,0,1270493.283861,24049.9985630123
5801.16808487193,119.497216065447,490.46145351382,12.6025464861777,105.935566398733,0,1294411.2418344,0,1270393.2568915,24123.9205093063
5813.34506198377,119.906123856658,490.435996597432,12.6280034025617,105.676130527138,0,1294394.29264936,0,1270327.31838667,24172.6503932177
5823.98976900272,120.222186253492,490.419745672381,12.6442543276187,105.451280726365,0,1294383.53203634,0,1270285.2252406,24203.758076471
5833.28177835816,120.468576648205,490.409843258819,12.6541567411835,105.256418432633,0,1294377.0329661,0,1270259.57600899,24222.7133755409
5841.38312077656,120.662438996033,490.404251924989,12.6597480750063,105.087554175854,0,1294373.42214459,0,1270245.09333611,24233.4163626578
5848.43902601691,120.816443623244,490.40153544938,12.6624645506164,104.941228239491,0,1294371.73216018,0,1270238.05712098,24238.6162674355
5854.57894650283,120.939967331733,490.400692043069,12.6633079569294,104.814440627129,0,1294371.28881356,0,1270235.87252996,24240.2307242338
5859.91774165127,121.039972971145,490.401030312638,12.6629696873604,104.704589944417,0,1294371.62733109,0,1270236.7487158,24239.5832052421
5864.55693275652,121.121657371129,490.402078588658,12.66192141134,104.609420347099,0,1294372.4311248,0,1270239.46396034,24237.5765848012
5868.58596456072,121.188924990803,490.403519476765,12.6604805232366,104.526975588218,0,1294373.48759551,0,1270243.19614872,24234.8184223846
5872.08343021494,121.24473254183,490.405143067257,12.6588569327386,104.455559232821,0,1294374.6565428,0,1270247.40157281,24231.7105292176
5875.11823190822,121.291339128741,490.406813739955,12.6571862600425,104.393700201992,0,1294375.84775986,0,1270251.72894923,24228.512510836
5877.75066090181,121.330487707701,490.408446766761,12.6555532332382,104.340122915169,0,1294377.00524695,0,1270255.95881526,24225.3865545969
5880.03338891811,121.363536855162,490.409991917474,12.6540080825212,104.293721401716,0,1294378.09615488,0,1270259.96106464,24222.428811643
5882.01236855408,121.391556685645,490.411422039086,12.6525779609102,104.253536842866,0,1294379.10308735,0,1270263.66536564,24219.6912585539
5883.72764424095,121.415398934179,490.412725148367,12.6512748516295,104.218738082346,0,1294380.01877495,0,1270267.0406793,24217.1968337377
5885.21407774982,121.435748418104,490.413898994818,12.6501010051859,104.188604709389,0,1294380.84241681,0,1270270.08117638,24214.9498451369
5886.50199372824,121.45316106008,490.414947352877,12.6490526471196,104.162512372954,0,1294381.57718869,0,1270272.79663342,24212.9430676428
5887.61775153617,121.468092188115,490.415877519482,12.6481224805188,104.139920032728,0,1294382.22856436,0,1270275.20595096,24211.1625334338
5888.58424994642,121.480917775848,490.416698647435,12.6473013525621,104.120358892074,0,1294382.80319978,0,1270277.33283659,24209.5907220878
5889.42137124431,121.49195053292,490.417420655597,12.6465793444001,104.103422792172,0,1294383.30820618,0,1270279.20298213,24208.2086468442
5890.14637101892,121.501452216928,490.418053534157,12.6459464658398,104.088759875604,0,1294383.75068867,0,1270280.84226417,24206.9971843751
5890.77421956669,121.509643154246,490.418606918601,12.6453930814,104.07606535289,0,1294384.13746555,0,1270282.27564056,24205.9378903467
5891.31790038535,121.516709682723,490.419089844326,12.6449101556717,104.065075227158,0,1294384.47490864,0,1270283.52651477,24205.0134690883
5891.78867076316,121.522810033406,490.419510621183,12.644489378811,104.055560851059,0,1294384.76886395,0,1270284.61641099,24204.2080138137
5892.1962889906,121.528079028356,490.419876785978,12.6441232140183,104.047324206397,0,1294385.02462434,0,1270285.56485104,24203.5070975059
