"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
409.1663008,879.1406916,462.146366,381.62581228,409.1663008,879.1406916,462.146366,381.62581228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452.990559905322,941.326442439807,484.561742255521,429.189468105994,457.63142686965,1128.30668645588,505.528861434473,433.517963931486,4.64086696432802,186.98024401607,20.9671191789521,4.32849582549272,1.63338776810997,0,137102.599020898,0,4556.07948232197,98135.0479460214,30163.689694035,4249.41528628783
498.015503674366,1008.50439993632,508.040152951409,478.152440493138,502.815338574036,1195.53621338514,528.577589268311,482.700081812675,4.79983489966959,187.031813448823,20.5374363169022,4.5476413195373,1.52590390766272,0,136882.827890478,0,4712.14311313145,98162.1137399637,29545.5398944797,4464.5570468111
543.536719681756,1079.14912974772,532.462989512191,527.474616924845,548.465136924407,1266.29510061321,552.573477246041,532.206467067974,4.92841724265177,187.14597086548,20.1104877338506,4.73185014312979,1.4251305272046,0,136635.703583278,0,4838.37628877578,98222.0283240739,28931.3236798171,4645.40042113824
588.791945503484,1151.32171406393,557.663430747304,576.042520046634,593.822627587175,1338.61298095143,577.376187819255,580.924539989132,5.03068208369185,187.291266887498,19.7127570719503,4.88201994249756,1.3328707007895,0,136387.693224427,0,4938.77277667491,98298.2857498894,28359.1409128395,4792.8266557239
633.010352580215,1222.84255439941,583.432685979127,622.767031457812,638.122254401135,1410.27959479167,602.799258661403,627.768242547131,5.11190182092038,187.437040392259,19.3665726822758,5.00121108931938,1.25028978076443,0,136163.005925305,0,5018.50864956048,98374.7937786081,27861.113576898,4909.84021001956
675.465736462616,1291.53370793678,609.529696889092,666.682468653916,680.643407358145,1479.09026497921,628.6183086811,671.776354907641,5.17767089552903,187.556557042425,19.0886117920079,5.09388625372524,1.17791422663868,0,135981.475402966,0,5083.07613957883,98437.5211124828,27461.2338428458,5000.82222228491
715.525926869108,1355.47908042964,635.693328652044,707.028111417766,720.759043533941,1543.10849218158,654.582457220014,712.193180419098,5.23311666483333,187.629411751943,18.8891285679703,5.16506900133212,1.11569922267518,0,135857.109564346,0,5137.50892850613,98475.7583094086,27174.253546808,5070.704478846
752.691194236371,1413.23807124381,661.655809529802,743.297469363759,757.973536144785,1600.88092593493,680.427731792597,748.517076485071,5.2823419084143,187.642854691123,18.7719222627954,5.2196071213116,1.06314174403815,0,135797.469988868,0,5185.83483916364,98482.8137258131,27005.6383646599,5124.24620097525
786.616678113918,1463.96144781519,687.15608097,775.249285778671,791.944842105731,1651.55337935611,705.891043900138,780.510953301549,5.32816399181289,187.591931540919,18.7349629301375,5.26166752287781,1.01941445071134,0,135803.893625171,0,5230.81976452657,98456.0871279678,26952.4679776326,5165.53816949471
817.117197999583,1507.39222867306,711.951814549907,802.883956832101,822.489334866746,1694.87080088965,730.723327298002,808.178460985457,5.37213686716346,187.478572216589,18.771512748095,5.29450415335664,0.983499075897271,0,135872.421295486,0,5273.98926641132,98396.5914160716,27005.0492291548,5197.77488292415
844.156179094467,1543.77158271175,735.82912156045,826.396088782885,849.570959665789,1731.08153852822,754.700649830806,831.716550108536,5.41478057132283,187.309955816469,18.8715282703557,5.32046132565121,0.954303569684271,0,135995.185311907,0,5315.85388073104,98308.0944810222,27148.9334295693,5223.25782415461
867.82288795327,1573.69251384735,758.609368601884,846.116443045176,873.278801840135,1760.78908323617,777.632483674815,851.457570680678,5.45591388686468,187.096569388823,19.0231150729317,5.34112763550196,0.930753634806024,0,136161.960915138,0,5356.23570085659,98196.1003641128,27367.0090381252,5243.54656567858
888.303238919619,1597.94594748342,780.1529326127,862.454912405466,893.798230787904,1784.79629576046,799.366770225805,867.812460631834,5.4949918682851,186.850348277037,19.2138376131048,5.35754822636795,0.911855436483165,0,136361.614321316,0,5394.59973730251,98066.8732324574,27641.3860505482,5259.66715644474
905.849161222867,1617.39060750065,800.360096458055,875.852245576622,911.380541800465,1803.97377358361,819.791850297141,881.222671060307,5.53138057759835,186.583166082956,19.4317538390866,5.37042548368504,0.896731307380833,0,136583.265308618,0,5430.32363397195,97926.6448486277,27954.8844078433,5272.30914948223
920.750351004249,1632.86048735503,819.169545576655,886.743967247106,926.314890726946,1819.16627902972,838.835668455249,892.124238952767,5.56453972269673,186.305791674683,19.6661228785944,5.38027170566112,0.884633533758461,0,136817.087074724,0,5462.87696975927,97781.0671647491,28292.0520903114,5281.97548343845
933.310727898125,1645.10982058711,836.555060779252,895.53661428547,938.904843351145,1831.13712404614,856.46286175307,900.924120382688,5.59411545302092,186.027303459036,19.9078009738183,5.38750609721703,0.874942614973406,0,137054.754745917,0,5491.91235886662,97634.9049082033,28639.7347169975,5289.07770446489
