"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
409.1663008,879.1406916,462.146366,381.62581228,409.1663008,879.1406916,462.146366,381.62581228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455.092084568401,1025.99674161638,494.056286789328,431.149541687337,457.63142686965,1128.30668645588,505.528861434473,433.517963931486,2.53934230124896,102.3099448395,11.4725746451452,2.36842224414953,0.893740476894891,0,75018.4032382301,0,2492.94915071711,53696.5356688499,16504.6603987066,2325.15176043343
502.519488670142,1181.08337084567,527.686599314582,482.388422152877,504.963436855565,1284.40155686228,538.299377867291,484.703793427796,2.44394818542297,103.318186016613,10.6127785527093,2.31537127491906,0.773361859646684,0,74165.0389662621,0,2399.29786159597,54225.702783685,15267.7416636609,2273.07001917988
550.625760588038,1335.04587936515,562.613614967138,534.167771808235,552.988575974797,1439.1805900537,572.538212556532,536.435932172072,2.36281538675906,104.134710688553,9.92459758939471,2.26816036383698,0.677121991204331,0,73477.6525815761,0,2319.64733892913,54654.2490627403,14277.711662229,2226.72163966887
598.510523738077,1477.87481782484,598.357667426237,585.211843907535,600.814194046347,1582.61132063317,607.772963834604,587.446658410648,2.30367030826997,104.736502808326,9.41529640836766,2.23481450311224,0.602495540566451,0,72970.0815129947,0,2261.58282627325,54970.0947224689,13545.02146029,2193.98499950312
645.26219287695,1601.43828541785,634.410943241691,634.266422170166,647.532508281802,1706.5594425351,643.489884902864,636.486292016443,2.2703154048524,105.121157117255,9.0789416611726,2.21986984627657,0.546266342134913,0,72640.7170344905,0,2228.83730862241,55171.9773825755,13061.1352318141,2179.31337782064
690.028712884707,1701.40978779551,670.266507749271,680.22398549653,692.291455987028,1806.71438121424,679.165271063413,682.448169692726,2.26274310232125,105.304593418727,8.89876331414197,2.22418419619574,0.504997313342756,0,72474.6269726359,0,2221.40335016997,55268.2524213354,12801.9272928011,2183.54890564278
732.081381403334,1777.62712353675,705.4455783766,722.225622391682,734.359191599649,1882.94385585752,714.29587545647,724.471066821761,2.27781019631493,105.316732320777,8.85029707986971,2.24544443007962,0.47537945426302,0,72446.9667995161,0,2236.19517211412,55274.623424545,12732.2028619554,2204.4207203559
770.861723759808,1832.97886081271,739.520107838324,759.719906628299,773.172074228685,1938.17438218357,748.425273011578,761.999153646069,2.31035046887766,105.195521370862,8.90516517325364,2.27924701776944,0.454473475037958,0,72527.4361900966,0,2268.14094201267,55211.0068513388,12811.1371270211,2237.605743199
806.005306603299,1871.73904989347,772.128643245079,792.471521868551,808.359757597548,1976.71956727322,781.16353847533,794.791942294652,2.35445099424887,104.980517379749,9.03489523025145,2.32042042610096,0.439848597248783,0,72684.9558190337,0,2311.43576178402,55098.1637695072,12997.7692127107,2278.02692362895
837.341667547419,1898.21929083829,802.984926340261,820.526088317957,839.746212568574,2002.92693578038,812.198850546023,822.890258177267,2.40454502115488,104.70764494209,9.21392420576127,2.36416985931076,0.429620552677079,0,72891.4345807194,0,2360.61458331191,54954.9489079921,13255.323644363,2320.97706560512
864.874329557959,1916.05386239271,831.880007975936,844.146891940999,867.330420176668,2020.46002762634,841.301268992686,846.553659101919,2.45609061870899,104.40616523363,9.42126101675062,2.40676716092071,0.422407597565325,0,73123.9141855905,0,2411.21845565417,54796.7197549596,13553.6022574359,2362.79612513842
