"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","effort.t_3","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","rev_per_sp.s_1","rev_per_sp.s_2"
1631.3743,32.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686.89837279415,42.5678928058334,336.005759205846,0.748240794166638,57.1595057573976,0,0,871697.247999827,0,0,870322.117494983,1432.29001060172
1752.49584159931,54.3665149653695,335.813310081292,0.940689918715679,55.2464461305664,-2.74015086326324e-18,0,871569.067375737,-6.86249016136107e-17,0,869823.635772563,1800.67804930474
1829.68970216123,67.8954036531724,335.598288096554,1.15571190344463,53.144472483697,3.50455976587996e-18,0,871425.816637903,1.13067354489757e-16,0,869266.685827694,2212.27528269275
1920.09731656579,82.582033122266,335.372516343147,1.38148365684901,50.8680846757312,0,0,871275.47357812,0,0,868681.891832019,2644.44983077694
2025.37752856209,97.5275080791317,335.153845606753,1.6001543932479,48.4413598439387,-5.33914559936257e-18,0,871130.081071867,-2.64426286413761e-16,0,868115.490890612,3063.03154109906
2147.15495187382,111.673788683218,334.9635014263,1.79049857370559,45.8972706513946,-6.3153948198895e-18,0,871003.954398525,-3.70524259929546e-16,0,867622.461394403,3427.39027477298
2286.92015344028,124.083824992224,334.820893568188,1.93310643183386,43.2757421107437,7.24351487681786e-18,0,870910.17444109,4.87670292070691e-16,0,867253.07852032,3700.37166288069
2445.90505815919,134.19807168391,334.73784305865,2.01615694135868,40.6208654005675,1.61250929733555e-17,0,870856.688003833,1.20805795943244e-15,0,867037.961090515,3859.3477787182
2624.93377307826,141.923283578551,334.715373377856,2.03862662213562,37.9779417944504,1.74707776494711e-17,0,870844.141647885,1.41698602655604e-15,0,866979.760123321,3902.35946635822
2824.25284184536,147.529756387814,334.744885898463,2.00911410152503,35.390847274419,9.25477307463582e-18,0,870866.678911205,7.94360880824458e-16,0,867056.203454199,3845.86630428022
3043.35355023432,151.460027140198,334.81251924142,1.94148075856523,32.8998163845269,-9.63696151893414e-18,0,870914.889405594,-8.60221741643971e-16,0,867231.387339125,3716.40188285315
3280.81048730985,154.166441532588,334.903789948539,1.8502100514453,30.5395767843859,-9.90963548320422e-18,0,870978.947730498,-9.08390551883503e-16,0,867467.796724705,3541.69058257711
3534.17045054934,156.025557185329,335.00649958378,1.74750041620633,28.3378859697707,0,0,871050.580107644,0,0,867733.835221907,3345.08277170631
3799.92932411366,157.316299617995,335.111697365669,1.64230263437425,26.3146413959526,1.02365787121402e-17,0,871123.716000904,9.6695459431794e-16,0,868006.318516555,3143.71212574553
4073.62845512138,158.231101785485,335.213452853069,1.54054714688986,24.4816835672895,1.03329520395212e-17,0,871194.3346505,9.84218140910798e-16,0,868269.885580019,2948.93075404804
4350.08477343318,158.897095049386,335.308194226889,1.44580577308677,22.8432614822916,-1.04031421098426e-17,0,871260.017293905,-9.96726425313287e-16,0,868515.284686488,2767.57586890043
4623.74207910777,159.39621171573,335.394031285145,1.35996871490645,21.397004056049,0,0,871319.488544488,0,0,868737.619834783,2603.26571376107
4889.10072187725,159.780678669119,335.470210828851,1.2837891710956,20.1351894953617,1.04956433022047e-17,0,871372.246968598,1.01307075674711e-15,0,868934.94008889,2457.44206920292
5141.15915346841,160.083819694172,335.536719451102,1.21728054893413,19.0461161993018,-2.10540518676024e-17,0,871418.295205621,-2.03715229435644e-15,0,869107.210722245,2330.13059957521
5375.79322383105,160.327168226513,335.594005484763,1.15999451521457,18.1154241170447,1.05520314051874e-17,0,871457.950683485,1.02295271702851e-15,0,869255.593006634,2220.47310096889
5590.01205031635,160.524984132683,335.642787197329,1.11121280276402,17.3272692185593,0,0,871491.714788482,0,0,869381.947398521,2127.09465917891
5782.05896035577,160.687050947483,335.683921145057,1.07007885491725,16.66530074273,0,0,871520.182894054,0,0,869488.492549926,2048.35564487114
5951.36170126404,160.820376092008,335.718312470414,1.03568752952383,16.1134254972158,0,0,871543.982961258,0,0,869577.572960865,1982.52342588982
6098.36561228675,160.930209636075,335.746854928175,1.00714507174392,15.6563660684345,-1.06132078981021e-17,0,871563.734436673,-1.03366618476997e-15,0,869651.503634958,1927.88716778292
6224.29876092749,161.02064887686,335.770392416158,0.983607583926991,15.2800332851008,-1.06222943827635e-17,0,871580.021876276,-1.03526496623123e-15,0,869712.470436332,1882.83147322889
6330.91802399792,161.094996233188,335.78969624239,0.96430375745112,14.9717406459555,1.06297513955777e-17,0,871593.379361944,1.03657991631536e-15,0,869762.47120704,1845.87989555051
6420.27416936104,161.15597318857,335.805453867782,0.948546132110474,14.7202916646994,1.06358604302059e-17,0,871604.282808212,1.0376594515565e-15,0,869803.286608329,1815.71649154719
6494.51867030566,161.205851955587,335.818265809126,0.935734190811359,14.5159712714534,-1.06408540410267e-17,0,871613.14787292,-1.03854362226053e-15,0,869836.472098798,1791.19174539301
6555.7606940694,161.246540998209,335.828648089501,0.925351910350936,14.3504702082073,-2.12898519791308e-17,0,871620.331691531,-2.0785317926729e-15,0,869863.364281426,1771.31788031287
6605.97237402648,161.279644977502,335.837038171057,0.916961828922457,14.2167674302645,1.06482382508871e-17,0,871626.137005783,1.03985435737501e-15,0,869885.096270672,1755.25750254166
