"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.307134089497,345.032342456249,486.557963022754,1209.05532536672,132.945859441451,27.1509871026038,208.897954309123,355.502101694684,502.872665442989,1395.35373730065,202.822169219924,27.2661063402246,39.5908202196255,10.4697592384351,16.3147024202355,186.298411933924,69.8763097784725,0.115119237620811,2.9369231499295,0,645668.129628771,0,73922.3265181589,18812.7765996195,29315.368666208,443588.205872948,79825.5348069059,206.85408807954
187.304392498297,375.844641605821,585.86810862967,1164.95911488399,143.766184486596,36.3810800222359,230.748632556336,386.961691448793,605.650252184705,1337.37789307426,219.450392329385,36.599783362767,43.4442400580386,11.1170498429717,19.7821435550352,172.418778190271,75.6842078427891,0.218703340531042,2.84375419793651,0,634029.492244138,0,81117.2711524588,19975.8724512869,35545.9030993062,410539.927218247,86460.3810166995,392.981060337733
202.6112502464,406.571063639937,676.760966915389,1130.05963538853,151.665359670433,33.0593975938423,249.285733741162,418.331209848111,699.892969633183,1291.39281189464,231.146083339128,33.3439878278592,46.6744834947614,11.7601462081741,23.1320027177943,161.333176506108,79.4807236686956,0.284590234016902,2.76163747360988,0,625295.718118778,0,87148.6468283836,21131.431808007,41565.1582353579,384144.414175206,90797.457590529,511.37111876831
214.859358117791,436.674316347754,751.335200716492,1102.07594594712,157.247504669139,35.1806927812897,264.145678038257,449.092900967884,777.419546911722,1254.84860595937,239.098269517984,35.4331400158944,49.2863199204658,12.4185846201297,26.0843461952302,152.772660012248,81.8507648488449,0.252447234604675,2.69586378072563,0,618927.206802162,0,92025.3587530644,22314.5587994334,46870.1301092524,363761.287376442,93504.9532399071,453.614387843301
224.127685616291,465.632907791054,806.368911319465,1079.18925726436,161.110312172207,33.9542760373364,275.43633272747,478.726739001477,834.797273774739,1225.45049878395,244.419626354508,34.2180023870182,51.3086471111791,13.0938312104227,28.4283624552738,146.261241519581,83.3093141823015,0.263726349681807,2.64649695217668,0,614310.871909938,0,95801.3636473594,23527.8878706696,51082.0181996864,348257.191464587,95171.1757544408,473.881470147211
230.785646181945,492.978764882633,843.417284686839,1059.94460212441,163.689005038348,34.7205442687961,283.62570118719,506.763049122599,873.539253060955,1201.34375595053,247.957376497728,34.9718341935084,52.8400550052451,13.7842842399661,30.1219683741162,141.399153826115,84.2683714593799,0.251289924712318,2.61278012108232,0,610950.454692623,0,98660.7445278172,24768.5409078136,54125.2046830976,336680.255653098,96266.7868463252,451.534854592764
235.344669157942,518.336907518111,866.643298838629,1043.2599511957,165.319447664984,34.2624114570225,289.320121621454,532.814238705265,897.897745363597,1181.02914196644,250.253239550466,34.5173214544449,53.9754524635122,14.4773311871539,31.2544465249685,137.76919077074,84.9337918854822,0.25490999742248,2.59192604718555,0,608474.17040067,0,100780.711256779,26013.8548728786,56160.1185689608,328037.085899776,97026.9520804862,458.039647837737
238.315358764654,541.445192942793,880.479789856822,1028.34688464499,166.254118734264,34.5451608431255,293.12847220259,556.604000469813,912.461545960617,1163.38428981762,251.677657506436,34.7956626591237,54.8131134379363,15.1588075270198,31.9817561037945,135.037405172632,85.423538772172,0.250501815998161,2.58116171201982,0,606616.634167545,0,102344.756854202,27238.3779825179,57466.9979645237,321532.533017576,97586.4307832678,450.118727169202
240.139645981358,562.16143118564,888.429948385174,1014.65867332805,166.693351893607,34.3739642916022,295.57026235088,577.974821026213,920.878766670091,1147.5873724777,252.484720496255,34.6261948732252,55.4306163695225,15.8133898405733,32.4488182849178,132.928699149647,85.7913686026479,0.252230581623022,2.57770244905259,0,605187.408275067,0,103497.732546078,28414.5760736581,58306.2471078418,316511.571691394,98006.633467536,453.225091007467
241.160879020264,580.453872094973,892.863360670538,1001.81717195291,166.784441616848,34.4785423527046,297.054207632187,596.883584212004,925.627677417908,1133.06663110051,252.861594703948,34.7296954717856,55.8933286119231,16.4297121170316,32.7643167473696,131.249459147601,86.0771530871,0.251153119080969,2.57947436692484,0,604051.8860603,0,104361.689525927,29522.0259238718,58873.1562369306,312513.195902758,98333.1089122644,451.289032915157
241.63062593909,596.383619529197,895.251094710484,989.564556258903,166.634160483412,34.4143489504185,297.879752959521,613.383639862076,928.248192834424,1119.42558606968,252.939560757283,34.6667962166675,56.2491270204311,17.0000203328794,32.9970981239399,129.861029810775,86.3054002738712,0.252447266249042,2.58490172948223,0,603116.39250484,0,105026.021458998,30546.7945755029,59291.4336714194,309207.258551438,98593.8547045071,453.614444704055
241.723965470361,610.081497058366,896.462901896341,977.720974563871,166.314620013401,34.452764725596,298.258242596909,627.60247612369,929.651319287003,1106.39338555155,252.810895988814,34.7055270085378,56.5342771265487,17.5209790653241,33.1884173906618,128.672410987683,86.4962759754131,0.252762282941831,2.59295496062259,0,602317.117742195,0,105558.441831553,31482.8887136684,59635.2091625339,306377.082568031,98811.9079332127,454.180488156596
241.559690938835,621.725111314766,897.000046021912,966.15931133142,165.874234841405,34.4283775253071,298.333355733451,639.717460555773,930.361222613731,1093.78073749816,252.536723080213,34.6823953216839,56.773664794616,17.992349241008,33.3611765918189,127.621426166745,86.662488238808,0.254017796376821,2.6029290339502,0,601611.171298328,0,106005.416490455,32329.8787550734,59945.6346635296,303874.621777947,99001.7860601347,456.436480222162
241.216335708677,631.517915522666,897.147325075625,954.786236119943,165.34408487524,34.4421405654505,298.201138351317,649.9343601562,930.675419166616,1081.45361081656,252.157536374101,34.697095831427,56.9848026426397,18.4164446335335,33.5280940909914,126.667374696612,86.8134514988606,0.254955265976502,2.61438589564932,0,600969.845866782,0,106399.644264857,33091.9222457415,60245.5633964627,301602.96537705,99174.2439791075,458.120989459297
240.745319704343,639.672416977971,897.065651806824,943.531347226117,164.744291213522,34.4325149700968,297.9244769652,658.469458883031,930.761517538272,1069.31338505823,251.699019923693,34.6888063597533,57.1791572608574,18.7970419050602,33.695865731448,125.782037832111,86.9547287101708,0.256291389656441,2.6270367182733,0,600373.821622066,0,106762.535093299,33775.8053495068,60547.0269086393,299494.922762837,99335.6367169985,460.521827504157
240.17983001714,646.397558826732,896.845665334896,932.339386217934,164.08748435692,34.4370527808244,297.544270072682,665.536386397542,930.71377458469,1057.28547960264,251.177583993861,34.6946057124165,57.3644400555419,19.1388275708104,33.8681092497939,124.946093384709,87.0900996369408,0.257552931592042,2.6407057710021,0,599809.879055497,0,107108.487391607,34389.9491161662,60856.5257956318,297504.486592268,99490.282213605,462.788651990282
239.541200188618,651.890264413093,896.538460879316,921.165733346293,163.38166913097,34.4328642302728,297.086761708186,671.337049129223,930.585145714244,1045.31117354082,250.603312132197,34.691872793056,57.5455615195674,19.4467847161304,34.0466848349286,124.145440194524,87.2216430012264,0.259008562783278,2.65528051003639,0,599268.765125815,0,107446.669827052,34943.3074929179,61177.4025715707,295598.081119061,99640.5551664511,465.404229272291
238.842962569844,656.330331953448,896.172820139868,909.973156048486,162.631716860719,34.4339148507536,296.568712698735,676.056224308862,930.405437618943,1033.34287649821,249.982378692133,34.6943954371043,57.7257501288913,19.7258923554138,34.2326174790744,123.369720449723,87.3506618314144,0.260480586350716,2.67069610241742,0,598743.803041806,0,107783.110475146,35444.8271119947,61511.4990123035,293751.043743464,99787.9441335068,468.049261492508
238.093601232032,659.878001189815,895.764944508196,898.729824805454,161.840510420632,34.4316922698178,296.000651489404,679.858865407699,930.191421326574,1021.3407068952,249.318289304196,34.6937628325936,57.9070502573728,19.980864217884,34.4264768183775,122.610882089748,87.4777788835637,0.262070562775792,2.68691607785877,0,598230.024975893,0,108121.626505404,35902.9779231644,61859.8386788615,291944.202004156,99933.1605409426,470.90623944228
237.29825176909,662.67337787415,895.323867849834,887.407826541015,161.009526446323,34.4313883191405,295.389069831945,682.889423939531,929.952524882245,1009.27040564169,248.612836352057,34.6951009816386,58.0908180628543,20.2160460653813,34.6286570324108,121.862579100673,87.6033099057339,0.263712662498121,2.70392646944674,0,597723.612313998,0,108464.750079126,36325.5686873352,62223.1298599528,290162.445643877,100076.565094093,473.856876083193
236.459824487512,664.837116942862,894.854511250944,875.982175295999,160.139269439906,34.4298373923779,294.737771940674,685.272464679192,929.693993243868,997.10176920418,247.866574626628,34.6952839452877,58.2779474531623,20.4353477363299,34.8394819929241,121.119593908181,87.7273051867217,0.265446552909853,2.7217286038358,0,597221.5468954,0,108814.150263683,36719.6248685254,62601.9545103994,288393.351290865,100218.215242044,476.972448487608
235.579687100119,666.471840180586,894.359379456104,864.430033129104,159.229488428883,34.4289680233717,294.048763763027,687.114085255669,929.418669924637,984.807606485786,247.079176326291,34.6962173939182,58.4690766629079,20.6422450750833,35.059290468533,120.377573356682,87.8496878974089,0.267249370546488,2.74033704253088,0,596721.380759503,0,109171.018744093,37091.3921006442,62996.9213527269,286626.553808569,100358.023216488,480.211874025051
234.658107501042,667.663938966349,893.839520552872,852.730139568469,158.279335191731,34.4276020932008,293.322790427376,688.503736298805,929.127985841461,972.362914614682,246.249598981309,34.696740538384,58.6646829263338,20.8397973324561,35.288465288589,119.632775046213,87.9702637895783,0.269138445183198,2.75977703084936,0,596221.088261337,0,109536.246592209,37446.3674539514,63408.7182807921,284853.14230791,100495.76711149,483.606292016055
233.694517783303,668.485502233698,893.295057390794,840.862340958167,157.287438638389,34.4264542906891,292.559682716739,689.516192216473,928.822518463001,959.744273736214,245.376204645307,34.6975623467482,58.8651649334364,21.0306899827749,35.5274610722067,118.881932778047,88.0887660069186,0.271108056059071,2.78008394733479,0,595718.963960902,0,109910.578225346,37789.3763716515,63838.1621851893,283065.339764819,100631.142074835,487.145423007718
232.687679656129,668.996214754271,892.725486605899,828.807216378937,156.251954438122,34.4250846335879,291.758560220302,690.213495018583,928.502301135084,946.929345246491,244.456804891158,34.698252784288,59.0708805641729,21.2172802643123,35.7768145291849,118.122128867554,88.2048504530355,0.273168150700129,2.80130263067258,0,595213.553669152,0,110294.681862018,38124.6545000479,64286.2174626451,281256.198989155,100763.755016524,490.847141392417
231.635776152349,669.245126967218,892.129839824943,816.545756778266,155.17057957107,34.4237559598254,290.91795519483,690.646775618942,928.166996804172,933.896470719593,243.488683234111,34.6990765128087,59.2821790424802,21.4016486517245,36.0371569792281,117.350713941328,88.3181036630413,0.275320552983312,2.8234875589842,0,594703.60474237,0,110689.20955858,38455.9401777247,64754.0185114104,279419.411656639,100893.133601139,494.714724436484
230.536460409206,669.272249267981,891.506768752217,804.059092981003,154.040553097969,34.4223018207961,290.035876265483,690.857896851168,927.815991211748,920.624325359438,242.468584045824,34.6998754258472,59.4994158562775,21.585647583187,36.3092224595318,116.565232378435,88.4280309478546,0.277573605051057,2.84670309566718,0,594188.031301184,0,111094.825067231,38786.5619917838,65242.8842995207,277549.130779776,101018.712704099,498.763161869716
229.386870744299,669.109950189807,890.854582781393,791.328253421679,152.858638397034,34.4208163318289,289.109836386984,690.880899260798,927.448441524101,907.091621676683,241.392686257955,34.7007495902334,59.7229656426857,21.7709490709901,36.593858742708,115.763368255004,88.5340478609214,0.279933258404488,2.87102419878647,0,593665.889170596,0,111512.227894761,39119.5243278058,65754.3381625553,275639.841998545,101139.824663373,503.003147754746
228.183623077704,668.784159007921,890.171258260589,778.333947069618,151.621093899035,34.4192337219989,288.136851847937,690.743247456272,927.063297046845,893.276842934982,240.256556183771,34.7016423966837,59.9532287702336,21.959088448351,36.8920387862565,114.942895865365,88.6354622847353,0.282408674684824,2.89653732156148,0,593136.35913708,0,111942.165592573,39457.5859771022,66290.1283768278,273686.245768119,101255.678815427,507.451144352611
226.92278328716,668.315382685849,889.45442751086,765.05636164028,150.323629444497,34.4175843862465,287.113420755671,690.46688823479,926.659303143461,879.158001602737,239.055084701513,34.7025933475856,60.1906374685114,22.1515055489408,37.2048756326015,114.101639962458,88.7314552570163,0.285008961339137,2.92334168923844,0,592598.736720404,0,112385.445201709,39803.3341308948,66852.2549327865,271683.162688792,101365.339591366,512.123516544608
