"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.700632965572,345.929750391001,487.956366087389,1225.02376067585,138.935257422651,27.1608544658288,208.897954309123,355.502101694684,502.872665442989,1395.35373730065,202.822169219924,27.2661063402246,36.1973213435511,9.57235130368394,14.9162993556,170.329976624801,63.8869117972726,0.105251874395861,2.68518687992764,0,590325.147087425,0,67586.1271021179,17200.2528910301,26802.6227804542,405566.359654074,72983.3461089564,189.123737672166
194.632805574062,377.897706543363,589.273842314445,1197.47843446308,155.18347148884,36.4045613010846,234.332003453693,387.882716812512,607.046427686212,1353.97822390083,226.039006246203,36.6005558884175,39.6991978796306,9.98501026914863,17.7725853717667,156.499789437746,70.8555347573635,0.195994587332951,2.54755114256113,0,577931.053828153,0,74124.6847599364,17941.7466305058,31934.9920645059,372635.816352563,80944.1851461133,352.176425671135
213.857776018728,410.005723585152,682.490239808034,1179.5063642248,167.043779991364,33.0751474855399,256.504099521364,420.402832896885,702.948303929558,1325.32555960919,242.480800040499,33.3255474152998,42.646323502636,10.3971093117327,20.4580641215241,145.819195384396,75.4370200491345,0.250399929759892,2.42829062277451,0,568900.269190342,0,79627.4346748231,18682.2342624076,36760.4432168826,347204.651885832,86177.9977899839,449.935651035789
229.489181950629,441.655611258343,759.250204442788,1168.51871580567,175.103680807558,35.2069800620097,274.533066359017,452.499211743255,782.026812696529,1306.58655251346,253.161175015038,35.4256682999636,45.0438844083877,10.8436004849116,22.7766082537409,138.067836707785,78.0574942074808,0.218688237953887,2.33424210100202,0,562825.525768,0,84104.0602950796,19484.5200173543,40926.5612528759,328748.180610835,89171.5839109573,392.953922998314
241.346929047775,472.254306771908,815.984281182592,1162.46128222749,180.429860809608,33.9745506273921,288.22363598651,483.582259540194,840.557475383995,1295.11272947431,259.782917411337,34.200305170236,46.8767069387347,11.3279527682858,24.5731942014035,132.651447246824,79.3530566017291,0.225754542843975,2.26375793672923,0,558942.274217287,0,87526.2299997374,20354.8371941985,44154.7892670707,315851.417517927,90651.6128553085,405.651140981513
249.835485513924,501.267349447551,854.176643047671,1159.77457987809,183.941430849634,34.7475444974004,298.029753038692,513.108729874507,879.994323295006,1288.7816601757,263.876163799198,34.9605153525903,48.1942675247687,11.8413804269555,25.8176802473352,129.007080297612,79.9347329495641,0.212970855189826,2.21303720692231,0,556525.218609175,0,89986.3241151904,21277.3989859883,46390.9665687904,307173.951189782,91316.1102464509,382.680540179734
255.667334154989,528.265340874127,878.126975997651,1159.36347559706,186.291057028636,34.2860425741659,304.742651652506,540.629119243292,904.712088598957,1285.97231345675,266.451860601707,34.5003049719809,49.0753174975175,12.3637783691659,26.5851126013057,126.608837859685,80.1608035730708,0.214262397814951,2.17692818857904,0,555038.183741799,0,91631.3838387085,22216.0791942998,47769.9412998964,301463.585496136,91574.3695689991,385.001271948444
259.579618516241,552.946464819143,892.454019883955,1160.47624732361,187.89673388803,34.5728708099823,309.206145703735,565.821948694312,919.461109070397,1285.54237361681,268.120705016975,34.7817854373071,49.6265271874942,12.8754838751687,27.0070891864419,125.066126293198,80.2239711289451,0.208914627324749,2.15116513463727,0,554134.368116476,0,92660.579557726,23135.5465048646,48528.1775731142,297790.292477405,91646.5311348588,375.392033641522
262.189470003215,575.143150265174,900.800496524073,1162.6197742982,189.031448463571,34.400373021388,312.132716560894,588.501784717126,928.007070023244,1286.7060867641,269.235982262693,34.6091845489283,49.9432465576789,13.3586344519518,27.2065734991713,124.086312465895,80.2045337991224,0.208811527540273,2.13226554387074,0,553596.968742285,0,93251.9447420678,24003.7043734459,48886.6245750978,295457.294287936,91624.3262523566,375.206776925618
263.949962442961,594.811193228027,905.614519878598,1165.47119071013,189.867708739432,34.5075413642683,314.054753430617,608.612263294527,932.890128121869,1288.94736269513,270.011812873601,34.7139082487845,50.1047909876565,13.8010700664999,27.2756082432713,123.476171985008,80.1441041341689,0.206366884516207,2.11786911863601,0,553291.44762851,0,93553.573756919,24798.70282438,49010.6709059434,294004.511527,91555.2924075756,370.814075810895
265.1705337567,612.009701183199,908.402224423946,1168.82178719348,190.515918877133,34.4432888084125,315.337601221261,626.205147204795,935.674558327132,1291.92803529355,270.577051030822,34.6491734612172,50.1670674645608,14.1954460215958,27.2723339031858,123.106248100072,80.0611321536889,0.205884652804718,2.10635815773276,0,553134.032906077,0,93669.8537944272,25507.3444053863,49004.7873486297,293123.699550534,91460.5065962355,369.947569022066
266.051628662135,626.875351008869,910.044896838442,1172.53296781696,191.04373293786,34.4835510374051,316.220548521398,641.414553797639,937.276267084087,1295.42938692666,271.01137029934,34.6881139732246,50.1689198592634,14.5392027887695,27.2313702456449,122.8964191097,79.9676373614805,0.204562935819485,2.09674007812282,0,553072.782686918,0,93673.3125084746,26125.0299813551,48931.1810583159,292624.083561256,91353.6996996871,367.572617907639
