"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174.96296554936,346.528022347432,488.888634797038,1235.66938421403,142.928189409656,27.167432707978,208.897954309123,355.502101694684,502.872665442989,1395.35373730065,202.822169219924,27.2661063402246,33.9349887597631,8.97407934725233,13.9840306459508,159.684353086616,59.8939798102677,0.0986736322466541,2.51736269994581,0,553429.82539746,0,63361.9941585789,16125.2370854281,25127.458856812,380218.462177755,68421.8869775174,177.303504068617
199.49301835138,379.243794008564,591.504021824802,1219.00016784764,162.844184042165,36.4197154721064,236.698175643863,388.496487451457,607.976114351489,1365.02971643196,230.273447102166,36.6010658481601,37.2051572924829,9.25269344289312,16.4720925266875,146.02954858432,67.4292630600004,0.18135037605366,2.35663390933769,0,540751.055546202,0,69467.9163067967,16625.8698716677,29598.177930895,347705.516050938,77030.0693105339,325.862709280833
221.225929038679,412.221104957383,686.16947658826,1212.01816461243,177.139187235268,33.0846123076678,261.186040319926,421.759828677939,704.942685263335,1347.71952318384,249.506883467865,33.3136191101648,39.9601112812474,9.53872372055604,18.7732086750754,135.701358571408,72.367696232597,0.229006802496969,2.21990350211854,0,531679.036218373,0,74611.8513697789,17139.8285589549,33732.9801783504,323113.447711849,82671.6532802721,411.49502266994
238.878729539381,444.815464349831,764.221161145056,1211.92248932713,186.379574796698,35.222978552942,281.094583461074,454.692862805069,784.96803966159,1340.46007018097,261.373779832991,35.4211670514275,42.2158539216932,9.87739845523792,20.746878516534,128.537580853831,74.994205036293,0.198188498485575,2.11482608962979,0,525933.647444285,0,78823.6798462527,17748.3823927543,37279.4045958729,306056.043561031,85672.133279785,356.118594679397
252.101042213983,476.383980974703,821.875245070072,1216.50153224425,192.142530855727,33.9861688493472,296.029792332771,486.655248552401,844.142785175231,1340.36055617175,268.182720271438,34.1895029836834,43.928750118788,10.2712675776988,22.2675401051589,123.859023927501,76.0401894157112,0.203334134336255,2.03801076998934,0,522636.3553777,0,82021.928108626,18456.1132623567,40011.8329257814,294916.106019529,86867.04844848,365.364623696614
261.3789208297,506.350175050774,860.600297603449,1224.14258725097,195.805802314864,34.7630998695618,306.490990199457,517.054223283466,883.902975172047,1345.12220587381,272.086581831472,34.9540118424893,45.1120693697569,10.7040482326918,23.3026775685988,120.979618622845,76.2807795166083,0.190911972927512,1.98313928127754,0,520879.990300673,0,84231.3724080898,19233.7630242663,41871.8384336544,288060.061355408,87141.8945806562,343.043637879749
267.624509064291,534.253156668609,884.812579747512,1233.76063840086,198.252420487189,34.2991036954735,313.460412960242,545.402749397563,908.724725522566,1353.06290346098,274.431251516122,34.4904704900597,45.8359038959506,11.1495927289538,23.9121457750541,119.302265060114,76.1788310289334,0.191366794586202,1.94343646988273,0,520017.731239485,0,85582.8860138595,20034.3477256409,42966.9724239874,284066.177297125,87025.4303229241,343.860892418535
271.761961817136,559.769865803691,899.263631175352,1244.63725893349,199.979735952771,34.5881505806251,317.979699411615,571.355043393547,923.474808329955,1363.04910499579,275.937960437287,34.7740929740373,46.2177375944791,11.5851775898564,24.2111771546029,118.411846062299,75.9582244845159,0.185942393412198,1.91389411722776,0,519668.8055489,0,86295.8299534314,20817.0362757514,43504.2923767782,281946.033804674,86773.4130735036,334.113958878876
274.530006269251,582.720389612365,907.685943810058,1256.31246382009,201.275618901977,34.4145223186814,320.897192776171,594.71274224518,931.996277663448,1374.32993799099,276.973125291796,34.5997740447161,46.3671865069198,11.9923526328146,24.310333853391,118.017474170904,75.6975063898185,0.185251726034648,1.89085046201944,0,519619.579457498,0,86574.8747229495,21548.6761297026,43682.463887715,281007.009591129,86475.5730557774,332.872920686633
