"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192.51357973828,351.169267566029,496.120943857477,1318.25548709654,173.904363862833,27.0755413019097,16.3843745708425,4.33283412865555,6.75172158551197,77.0982502041075,28.9178053570912,0.190565038314882,1.21542440159828,0,267461.900231845,0,30592.2201182701,7785.53151502914,12131.9532721223,183575.77034051,33035.2201681803,342.420242134591
236.528673637047,389.149551315811,607.846407023265,1382.19729587046,222.941231536356,36.2773282872479,17.9076443142004,4.10172360059379,7.31217319331066,68.1487854597033,35.8889768650881,0.316247453903447,1.03088969590317,0,257778.401117116,0,33436.4057835097,7370.2563749586,13139.0108989785,162266.533357312,40998.9706241032,568.254967950274
274.931676038321,427.754111331088,711.596670566531,1453.62324476911,248.392295553442,33.0555900086518,19.1737611948181,3.96107304663899,7.8072698322694,62.2694455958179,40.094741773317,0.369259444850485,0.898377003177302,0,251680.241511696,0,35800.4463600869,7117.52587849687,14028.6342658426,148267.456312773,45803.5665470396,663.510524460734
302.724176291359,466.018687642171,796.568684533427,1528.73999487362,255.542316958435,35.1274613841249,20.3669502579155,3.97894755803076,8.35250892895738,59.8459168359887,40.8237458420023,0.307481461101347,0.820987097278703,0,249871.253821146,0,38028.3191606727,7149.64401817732,15008.3570164589,142496.88230039,46636.3686776,552.50363494403
319.593884332327,503.034618147703,858.023318145442,1604.92638521088,257.944073453546,33.9446819646764,21.2045292914843,4.09880882222989,8.84069844557753,59.5109112415957,39.7116439089813,0.308959173616543,0.776276856835466,0,250462.31735109,0,39592.2117615526,7365.01890263963,15885.5691953918,141699.212964234,45365.9219146751,555.15888945311
328.708654630956,538.041508168583,897.974728416764,1680.74243233927,259.502165226244,34.6904561040462,21.4987487562961,4.24898695318472,9.14525106978145,60.0000046018382,38.4958386592554,0.286720845036484,0.745503750862554,0,251564.480542961,0,40141.5660619979,7634.86919847356,16432.8100966862,142863.774937265,43977.0062065032,515.199545785519
333.464127946513,570.445904770531,921.979256622475,1755.22187827912,260.703510167272,34.2525372938396,21.4060399852924,4.39960588786001,9.2655483375927,60.8285971153183,37.492093089676,0.283666469242164,0.721705977164675,0,252698.983271503,0,39968.4641155566,7905.51156045995,16648.9684221393,144836.705691956,42830.3439520745,509.711235294205
336.05293863649,599.839774648082,935.707108464021,1827.60397199151,261.680386953708,34.5288797301548,21.1327131593081,4.5393472092218,9.25782792729689,61.8186622014348,36.6544343821937,0.272566001917573,0.702330040832749,0,253806.41599625,0,39458.1196780202,8156.60828586162,16635.0958630055,147194.112771752,41873.4165682098,489.765159441546
337.617239557386,626.008170562847,943.375407582332,1897.29923953395,262.514431469531,34.3678628794094,20.7951355471983,4.66081771220044,9.17436057330615,62.8517817593716,35.9251622912779,0.268293002615843,0.685786871297751,0,254863.544510718,0,38827.8088552293,8374.87476018431,16485.1160355587,149654.035249889,41040.3082535083,482.087143219484
338.69157349282,648.912460076158,947.649663566922,1963.84594793877,263.244880701229,34.4719341064335,20.4505080051004,4.7613739037113,9.05411183841617,63.869977205992,35.2781803942028,0.261399536196502,0.671296827378683,0,255857.599157373,0,38184.3346975132,8555.56097497879,16269.0449173646,152078.422482747,40301.2068884228,469.70049317428
