"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.651302629635,343.536662565067,484.227291248469,1182.44126651942,122.963529473246,27.1345414972297,208.897954309123,355.502101694684,502.872665442989,1395.35373730065,202.822169219924,27.2661063402246,45.2466516794879,11.9654391296179,18.6453741945202,212.912470781232,79.8586397466773,0.131564842994968,3.35648359991319,0,737906.433860081,0,84482.658877739,21500.3161138109,33503.278475604,506957.949568142,91229.1826362943,236.404672090464
174.988032406073,372.326015592523,580.019499953179,1110.08851002973,124.993015046869,36.3398037907393,224.685380763178,385.425664095479,603.318905006488,1309.64909629007,207.837495449509,36.598475590585,49.697348357105,13.0996485029557,23.2994050533092,199.560586260336,82.8444804026391,0.25867179984568,3.36549429981096,0,728464.978729648,0,92792.8138886979,23538.3407781669,41865.9581552582,475166.274920118,94640.1573710217,464.799110685724
183.351753187215,400.515836955406,666.588070960431,1045.70753971122,125.682244993231,33.0283376305222,236.724291144096,414.775382654948,694.618769417898,1233.87674766864,210.262454839537,33.3762780892201,53.3725379568804,14.2595456995411,28.0306984574667,188.169207957419,84.580209846306,0.347940458697837,3.38021726392617,0,720932.503277963,0,99654.9744628822,25622.5230731884,50367.4684395552,448042.688565537,96623.0258361719,625.203117892321
188.98269561042,427.621035554339,736.708466594379,987.428583969269,125.413056894271,35.1292711265256,245.3131978152,443.071838340551,769.157212123018,1165.97463040943,211.07856460577,35.447806830385,56.3305022047806,15.4508027862125,32.448745528639,178.54604644016,85.665507711499,0.318535703859467,3.40481613852899,0,714808.284350901,0,105177.961805638,27763.0549549524,58306.116374404,425129.337303151,97862.8520775473,572.366651346837
192.270600861708,453.193163993627,787.738168770043,933.710711728182,124.358631514368,33.9099913201835,250.955688383556,469.867078787255,823.986097584478,1104.11983996095,210.760269993687,34.2524338548825,58.6850875218477,16.6739147936282,36.2479288144357,170.409128232773,86.4016384793186,0.34244253469902,3.44144494210195,0,709738.421689378,0,109574.34520102,29960.8259282669,65132.7477026889,405754.824598073,98703.7956307387,615.324073532663
193.591482956241,476.838451719305,821.422834763165,883.209794125751,122.540369066208,34.6608804237394,254.198217260479,494.776044064817,860.766218342325,1046.77908977006,209.507960304348,34.9964236880432,60.6067343042384,17.937592345512,39.34338357916,163.569295644311,86.9675912381398,0.335543264303851,3.49335811287165,0,705507.241775306,0,113162.363840503,32231.4878352066,70694.8716863241,389468.754121727,99350.3306551494,602.926994508324
193.273033367727,498.245107439336,841.775617066054,834.836679802601,119.955089046721,34.204998275281,255.49005000655,517.487851552365,883.604043365576,992.586275465245,207.327763022161,34.5546819622761,62.217016638823,19.2427441130289,41.828426299522,157.749595662644,87.3726739754402,0.349683686995066,3.56170580805338,0,701955.402531066,0,116169.015783132,34576.6734380192,75160.1657273807,375611.683378141,99813.090440956,628.335469245493
191.565428288227,517.192125168975,852.948405992831,787.708634202645,116.589252221997,34.4757479990414,255.179171254555,537.783982919554,896.847731419497,940.416937424398,204.182750568764,34.829160662052,63.6137429663285,20.5918577505786,43.8993254266659,152.708303221753,87.5934983467672,0.353412663010615,3.64766373606108,0,698963.870574832,0,118776.924865732,37000.8527235895,78881.2983486814,363608.049820979,100065.356532217,635.035947368078
188.647652843356,533.550267916085,858.183540949622,741.129552422185,112.433656321503,34.3020733966755,253.506013794551,555.537650727966,903.940105989716,889.345823497967,200.008800017698,34.6684901976064,64.8583609511946,21.9873828118805,45.7565650400935,148.216271075782,87.5751436961948,0.366416800930985,3.75218240912363,0,696439.04227302,0,121100.823601784,39508.427216904,82218.5130012505,352912.23948277,100044.388484494,658.402668225273
