"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197.586291389398,352.510741912319,498.21132189442,1342.12561960603,182.857509283514,27.2332151294763,208.897954309123,355.502101694684,502.872665442989,1395.35373730065,202.822169219924,27.2661063402246,11.3116629197249,2.99135978236557,4.66134354856943,53.2281176946156,19.9646599364097,0.0328912107483143,0.839120899967384,0,184476.608462621,0,21120.66471916,5375.07902838283,8375.81961879207,126739.487390387,22807.2956587769,59.1011680218473
246.994828001872,391.85346778675,612.284873793881,1428.19145062367,240.280694188579,36.5524459552652,259.359260938238,394.623357955768,617.224712904538,1474.86727560073,265.667245123087,36.6059429218444,12.3644329363656,2.7698901690181,4.93983911065662,46.6758249770635,25.3865509345085,0.0534969665792109,0.693509639881086,0,177174.394376829,0,23086.352938978,4977.12734061004,8876.23941586803,111138.067384917,29001.1738123329,96.1269937628895
289.295014978684,431.787780363371,718.088596101699,1520.25261116156,265.859132862524,33.1467654455962,302.524725322152,434.423255786135,723.284939277112,1562.76645253956,294.412337747555,33.2082253339081,13.2297103434679,2.63547542276388,5.19634317541385,42.5138413780064,28.5532048850307,0.061459888311973,0.593605047266465,0,172731.379647197,0,24701.962786457,4735.60176820794,9337.14339248072,101228.123341844,32618.7066492875,110.435313966545
318.496706280937,471.309933702628,804.369963003215,1614.75230599039,270.078159124071,35.3407272966176,332.585190950356,473.950313985215,809.910899609833,1655.89763450177,298.802391063447,35.3914003804905,14.0884846694196,2.64038028258789,5.54093660661882,41.1453285113891,28.7242319393761,0.0506730838729141,0.539707486372208,0,171880.384460499,0,26305.4303523283,4744.41515445877,9956.33234337433,97969.6083555111,32814.0851133599,91.0528489533255
334.96582347164,509.481075352205,866.319091421636,1709.23033810402,271.447673712165,34.0581971136379,349.626215551296,512.205156451683,872.185580987562,1750.53775100256,299.028267499821,34.1092627759988,14.6603920796554,2.7240810994773,5.86648956592598,41.3074128985373,27.5805937876563,0.0510656623609842,0.510123990679858,0,172763.796036185,0,27373.2719904425,4894.8144839453,10541.308077325,98355.5414493508,31507.6118983886,91.7582607231364
343.120595772179,545.513436526646,906.205521671993,1802.27363576879,272.499503016502,34.8662378939453,357.900140670081,548.336115053367,912.26200137573,1844.1860423231,299.071255257679,34.9134110642489,14.7795448979022,2.82267852672096,6.05647970373678,41.9124065543086,26.5717522411763,0.0471731703036812,0.488985151489032,0,173785.897876699,0,27595.7491578044,5071.98105767346,10882.6952990717,99796.0692968093,30355.128084654,84.7639658380155
347.012308794595,578.786564474196,929.893515065298,1892.76347488788,273.320764162752,34.3780312235149,361.640125328043,581.706753531435,936.014780885841,1935.46416456923,299.094177528526,34.4246918594103,14.6278165334482,2.92018905723849,6.12126582054311,42.7006896813538,25.7734133657737,0.0466606358953759,0.472463024721947,0,174758.26076209,0,27312.4482906586,5247.19462132471,10999.1074069796,101673.020873669,29443.1190233829,83.8430090993286
348.972638648987,608.877980727134,943.259965940814,1979.77771274822,273.997071590419,34.6825820788462,363.341638912532,611.88733220218,949.360905323692,2023.33486340471,299.105978498531,34.7272684945531,14.3690002635447,3.00935147504674,6.10093938287824,43.5571506564876,25.108906908112,0.044686415706897,0.458898651588243,0,175675.331336659,0,26829.1973575916,5407.40772738646,10962.5834791464,103712.308183829,28683.9978915765,80.2955957807906
350.093350485297,635.571356223754,950.609445392693,2062.58315027066,274.57677660381,34.4971883066691,364.17833411983,638.657158093384,956.641679528169,2106.99131679549,299.111682581601,34.5411312597139,14.0849836345335,3.08580186963042,6.03223413547652,44.4081665248301,24.534905977791,0.0439429530447833,0.447301215288462,0,176528.213093915,0,26298.8933661642,5544.77900417529,10839.1292104135,105738.630353131,28028.2687698212,78.9596914248281
350.840378144763,658.838739657144,954.62657633355,2140.6197031942,275.083786255464,34.6127560304012,364.650531951092,661.986863216037,960.568110469474,2185.83730879075,299.113686229573,34.6554740587332,13.8101538063294,3.14812355889281,5.94153413592455,45.2176055965525,24.0298999741091,0.0427180283320848,0.437169406504836,0,177312.294079888,0,25785.7425856365,5656.76286079543,10676.1532727346,107665.955561443,27451.3583054249,76.7586632591799
351.406269499066,678.805743411864,956.846598974252,2213.49197498078,275.531421097799,34.5425897487996,364.962802815475,682.002363341201,962.691193865159,2259.46044363451,299.113254993161,34.5845741635135,13.5565333164089,3.19661992933726,5.84459489090643,45.9684686537324,23.5818338953621,0.0419844147139234,0.428227135649649,0,178026.378571087,0,25312.1929960197,5743.90444278278,10501.9662337846,109453.807604481,26939.4950648186,75.4404563363079
351.870530661108,695.7085237738,958.107559435084,2280.95877270152,275.927415677976,34.586644442442,365.198034968391,698.941165943425,963.857501403943,2327.61382926609,299.111180653416,34.6277695519483,13.3275043072834,3.232642169625,5.74994196885871,46.6550565645644,23.1837649754404,0.041125109506361,0.42031456012046,0,178671.918989195,0,24884.5595925998,5808.63165796679,10331.8874156922,111088.616491891,26484.7477474017,73.896398203489
352.26727412848,709.850981695285,958.856092946306,2342.92076718974,276.277534325535,34.5602107203194,365.390171014881,713.108950671458,964.517741475383,2390.19730871264,299.108021616405,34.6007026147975,13.1228968864008,3.25796897617245,5.661648529077,47.2765415228993,22.8304872908701,0.0404918944781089,0.413315725279972,0,179251.827133487,0,24502.5251590967,5854.14058923331,10173.2357485433,112568.411165303,26081.1691927303,72.7585943061179
352.612402173249,721.567699717045,959.327520485503,2399.40359060943,276.586362964984,34.5771088347986,365.553757499771,724.842218228024,964.908914896703,2447.23867089984,299.104193253012,34.6169651083875,12.9413553265223,3.27451851097896,5.58139441120065,47.8350802904061,22.5178302880284,0.0398562735889029,0.407138874288648,0,179769.997309312,0,24163.5583382148,5883.87792072796,10029.0296826326,113898.327009549,25723.9950296686,71.6164673938976
352.914573551409,731.195473907245,959.645423837633,2450.53842641141,276.858070710446,34.5672334020856,365.695606683485,734.479588187421,965.154986143666,2498.87246942724,299.100009855002,34.606576622049,12.781033132076,3.28411428017554,5.50956230603254,48.3340430158283,22.2419391445559,0.0393432199634276,0.401701530092396,0,180230.791555461,0,23864.211430517,5901.12025248418,9899.95686286356,115086.388560208,25408.8215732282,70.6945776904306
