"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160.257803753757,342.639254630367,482.828888183914,1166.47283121122,116.974131492393,27.1246741340053,208.897954309123,355.502101694684,502.872665442989,1395.35373730065,202.822169219924,27.2661063402246,48.6401505553662,12.8628470643172,20.0437772590749,228.880906089432,85.848037727531,0.141432206219349,3.60821986990049,0,793249.416398227,0,90818.8582934137,23112.8398223072,36016.0243612126,544979.795784819,98071.3713338483,254.135022496813
167.536268362429,370.152134615964,576.398851370923,1076.73385983305,113.925035869759,36.3136519580003,220.992849508624,384.503456635189,601.917463894086,1292.97487097503,200.490633110263,36.5976787896172,53.4565811461945,14.3513220192248,25.5186125231632,216.241011141978,86.5655972405042,0.284026831616876,3.6967246352142,0,785734.08512762,0,99811.8963969984,25787.4330161991,45853.5813095047,514883.412976401,98891.0993941946,510.358758956972
171.491623147582,396.659066705615,660.062145556683,993.839943751273,110.089714346241,33.0062945265926,228.862429397123,412.57511225103,691.336405388672,1198.75408400198,196.641253748895,33.3966541486537,57.3708062495402,15.9160455454152,31.2742598319888,204.914140250712,86.5515394026536,0.390359622061181,3.79504756920505,0,779401.221871218,0,107120.374083239,28599.0348370245,56195.7204686972,487913.422815706,98875.0399539035,701.424760216984
172.550186412809,421.65219531103,726.899899883165,916.056449748552,105.515248996154,35.0925723282309,233.060041564729,439.226307229921,763.801895014607,1110.94265198648,191.694646711972,35.4581610755469,60.5098551519206,17.5741119188915,36.9019951314425,194.886202237924,86.1793977158177,0.365588747316035,3.91037413010781,0,774007.044384823,0,112981.475132194,31578.3614443681,66308.0186160842,464036.273324623,98449.9114766013,656.914765082919
171.128815413823,444.656440034486,774.533536707297,841.85403398571,100.110924948326,33.874357061334,234.174006336475,464.001215666146,816.615205950302,1027.865712103,185.642263144351,34.276855853877,63.0451909226519,19.3447756316609,42.081669243005,186.011678117288,85.5313381960259,0.402498792543035,4.04922248797084,0,769424.810495463,0,117715.348227964,34760.0106210844,75615.2098991402,442905.474667867,97709.5790532365,723.237248659074
167.492833132198,465.233123653045,804.755162407153,769.787757007541,93.6770528296048,34.6110301254248,232.677329193419,486.500727135893,851.501028799065,948.0007680812,178.278180042652,35.0160768046912,65.1844960612218,21.2676034828476,46.7458663919129,178.213011073659,84.6011272130469,0.405046679266342,4.2213977752981,0,765627.879969736,0,121709.769462434,38215.0786871298,83996.1570614077,424336.359203207,96646.9214882482,727.815465085555
161.758344392778,482.9909973441,821.39649691186,698.582970534056,86.0025072040206,34.1506517779351,228.816025144486,506.379139666812,872.446748832396,869.862216491918,169.209346755132,34.5856421778007,67.0576807517076,23.3881423227124,51.0502519205357,171.279245957862,83.2068395511118,0.434990399865601,4.43697936403623,0,762621.202555356,0,125207.301707302,42025.4073257047,91730.5701939794,407826.629486607,95054.1104391031,781.62038202455
153.877519321125,497.569730624803,828.269388879997,627.08771015707,76.8645429672997,34.4049287952525,222.630665044041,523.347047836934,883.58663416549,792.103429698969,157.962609447786,34.860585456773,68.7531457229157,25.7773172121318,55.3172452854926,165.015719541899,81.0980664804862,0.455656661520434,4.71043471537996,0,760461.144959495,0,128373.003112488,46318.4395176069,99397.7945397219,392912.780160396,92645.0831352464,818.754928751699
143.639614201429,508.60406189011,828.149792070136,554.256158537157,66.0549578881426,34.2177624723437,213.939505429692,537.147496406682,888.105827251246,713.473074963219,143.962415714765,34.7111781979926,70.2998912282626,28.5434345165716,59.9560351811106,159.216916426062,77.9074578266226,0.493415725648906,5.06307761895005,0,759270.088395372,0,131261.021740353,51288.7875181351,107733.088218536,379105.466165272,89000.1848433696,886.602987325186
130.638369599379,515.645020995863,822.54595210726,479.085293528002,53.4145258485126,34.2857047713852,202.319209440089,547.514978109496,888.027595484338,632.801913023962,126.546581726136,34.8217399707081,71.6808398407097,31.8699571136326,65.4816433770783,153.71661949596,73.1320558776234,0.536035199322933,5.53049448665115,0,759278.871909394,0,133839.471332148,57266.1099232536,117661.877429481,366008.914124572,83544.8450335642,963.184560861224
114.244320760459,518.023278763871,811.736841744499,400.600573654086,38.9853983551056,34.1823671612317,187.025447192614,554.095397309925,884.345767046625,548.935118471404,105.006217145155,34.7819841776608,72.7811264321555,36.0721185460541,72.6089253021266,148.334544817319,66.0208187900497,0.599617016429116,6.17423463832529,0,760865.584590779,0,135893.88051653,64816.8398362653,130468.663102853,353193.856681035,75421.0859877029,1077.43270103099
93.6145689181411,514.595136486002,794.667327833787,317.931079445618,23.3989874408669,34.1540973763691,166.884110691125,556.311931140868,877.154408019637,460.715842419565,78.869775921087,34.8422802129307,73.2695417729841,41.7167946548665,82.4870801858499,142.784762973947,55.4707884802201,0.688182836561661,7.10761612909118,0,764561.663195841,0,136805.829248608,74959.578383916,148218.404697837,339979.477957503,63368.9067243573,1236.57379974882
67.9565127819243,503.264012643289,768.414950995109,230.749446886171,8.73190296920131,34.0314234078639,140.181372084864,553.115915463763,865.557711007579,367.068854386456,48.7829463392283,34.8586013060216,72.2248593029401,49.8519028204742,97.1427600124694,136.319407500286,40.051043370027,0.82717789815777,8.55024130129459,0,770801.751767303,0,134855.241758124,89577.2948994482,174552.728555217,324585.060983571,45753.646217476,1486.3295947683
37.7767446176343,480.1258238614,726.961661170522,140.915745890203,0,33.8740001542225,104.859228422284,542.506018492617,847.148157292053,267.505967723997,18.7121201919871,34.928559465932,67.0824838046494,62.3801946312173,120.186496121531,126.590221833794,18.7121201919871,1.05455931170957,10.9398951177209,0,778451.123335346,0,125253.612932177,112088.98305223,215959.283335283,301419.25957065,21376.4150744642,1894.90400786006
9.14146380255007,438.950243907378,660.623179433956,57.9589485475688,0,33.5757558469856,60.3171466687911,520.621076180935,816.661921930465,164.050324615694,0,35.0162730467023,51.1756828662411,81.6708322735574,156.038742496509,106.091376068126,0,1.44051719971666,15.0132330043125,0,777869.483131803,0,95553.0983607343,146751.714846222,280381.041876866,252610.221848502,0,2588.41943248254
0,372.886596742227,559.046810782239,4.58453553971958,0,33.1096856197384,15.0611894778777,480.946895477679,764.263981257056,67.7355032730179,0,35.1760966638588,15.0611894778777,108.060298735452,205.217170474817,63.1509677332983,0,2.06641104412037,21.7276710754268,0,750439.82913154,0,28121.6241583101,194170.10583541,368748.191302804,150366.415822642,0,3713.06812799581
0,281.798277254603,422.780171842327,0,0,32.4447604192701,0,415.342347000154,675.421867014113,5.37115398094323,0,35.4092022861371,0,133.544069745551,252.641695171785,5.37115398094323,0,2.96444186686695,31.6089553517941,0,716523.041333501,0,0,239961.081540837,453963.807836939,12789.0545772285,0,5326.7110841665
0,185.277986558381,283.032700865635,0,0,31.8015453056498,0,320.947387409587,539.875386595471,0,0,35.7066096288113,0,135.669400851206,256.842685729836,0,0,3.90506432316152,42.4918737280877,0,712266.848807265,0,0,243780.021249034,461512.433843121,0,0,7016.88558883831
0,82.4897674477115,124.151360139303,0,0,30.2285597462325,0,215.939637658997,381.392228662383,0,0,35.95497191607,0,133.449870211286,257.24086852308,0,0,5.72641216983746,63.5706485508645,0,712245.770032441,0,0,239791.817400797,462227.915810235,0,0,10289.607469961
0,0,0,0,0,24.256345359622,0,98.4745517981897,177.255303738812,0,0,36.3993767591567,0,98.4745517981897,177.255303738812,0,0,12.1430313995347,141.818185491741,0,712167.522495495,0,0,176945.782757456,318504.404389188,0,0,21819.4260019829
0,0,0,0,0,31.7388879227077,0,0,0,0,0,35.98012372521,0,0,0,0,0,4.24123580250234,61.7290102096213,0,7559.21239270945,0,0,0,0,0,0,7620.94140291907
0,0,0,0,0,28.7156188377995,0,0,0,0,0,35.9770980003124,0,0,0,0,0,7.26147916251286,80.771035684717,0,12967.1493754789,0,0,0,0,0,0,13047.9204111637
0,0,0,0,0,30.6645692897479,0,0,0,0,0,36.6085589323521,0,0,0,0,0,5.94398964260424,73.07723822917,0,10607.4882561766,0,0,0,0,0,0,10680.5654944057
