"sci_name","comm_name","year","gear_type","catch_mt","value_usd","name_label"
"Epinephelus guttatus","Red hind",1971,"small scale pole lines",0.3064322482,144.433408143484,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1971,"subsistence fishing gear",7.8315265612,3691.3023315317,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1972,"small scale gillnets",8.654799746,4632.10421480067,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1972,"small scale pole lines",0.1523432026,81.5350570395958,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1972,"subsistence fishing gear",7.8193418873,4184.96182185621,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1973,"small scale gillnets",8.6486686632,5226.4025812905,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1973,"small scale pole lines",0.1755790986,106.102695108928,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1973,"subsistence fishing gear",7.7994691051,4713.23009947822,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1974,"small scale gillnets",9.1045072535,6743.5300743257,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1974,"small scale pole lines",0.1320832442,97.8314700850737,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1974,"subsistence fishing gear",7.7719082147,5756.50008526176,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1975,"small scale gillnets",9.2582420218,6850.94170595031,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1975,"small scale pole lines",0.187016111,138.388742886978,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1975,"subsistence fishing gear",7.7366592162,5724.99629675511,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1976,"small scale gillnets",9.9113850243,6921.92694916257,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1976,"small scale pole lines",0.1714074725,119.707790575548,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1976,"subsistence fishing gear",7.6937221094,5373.15241795266,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1977,"small scale gillnets",11.0055853929,10489.9506055491,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1977,"small scale pole lines",0.1903305713,181.413184429639,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1977,"subsistence fishing gear",7.6430968944,7285.00175435802,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1978,"small scale gillnets",10.6030012873,6473.038979458,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1978,"small scale pole lines",0.1987522653,121.336508987395,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1978,"subsistence fishing gear",7.5847835711,4630.44362408687,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1979,"small scale gillnets",10.0305131938,6908.84095086441,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1979,"small scale pole lines",0.2825787184,194.635247844627,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1979,"subsistence fishing gear",7.5187821397,5178.80480726605,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1980,"small scale gillnets",10.5135385126,28083.5538039895,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1980,"small scale pole lines",0.2101849805,561.441916114029,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1980,"subsistence fishing gear",7.4450926001,19887.1824514377,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1981,"small scale gillnets",9.5351360934,25292.2059362848,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1981,"small scale pole lines",0.8539858214,2265.22044885881,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1981,"subsistence fishing gear",7.494680755,19879.8430590153,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1982,"small scale gillnets",10.3987915136,29214.0321168853,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1982,"small scale pole lines",0.455896914,1280.78220136658,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1982,"subsistence fishing gear",7.5298678795,21154.1698648327,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1983,"small scale gillnets",10.8570381485,26373.3959325747,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1983,"small scale pole lines",0.6039965274,1467.19937258175,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1983,"subsistence fishing gear",7.5506539735,18341.6862010349,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1984,"small scale gillnets",8.04520774,18214.9617592116,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1984,"small scale pole lines",2.500352281,5660.98759091503,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1984,"subsistence fishing gear",7.5570390371,17109.7107148819,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1985,"small scale gillnets",8.2016673327,24800.2836971385,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1985,"small scale pole lines",2.3934332133,7237.28728482572,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1985,"subsistence fishing gear",7.5490230702,22826.8114498211,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1986,"small scale gillnets",7.6731224915,23984.8227654868,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1986,"small scale pole lines",3.4796718275,10876.8382308603,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1986,"subsistence fishing gear",7.5266060728,23526.8383743764,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1987,"small scale gillnets",8.243708551,27489.8497448091,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1987,"small scale pole lines",3.1836667623,10616.4016341888,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1987,"subsistence fishing gear",7.489788045,24975.7917451739,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1988,"small scale gillnets",8.0263787818,28600.1145899747,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1988,"small scale pole lines",3.2181978248,11467.2916722482,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1988,"subsistence fishing gear",7.4385689868,26505.592520601,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1989,"small scale gillnets",7.5632409656,24476.5990808318,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1989,"small scale pole lines",3.2060043221,10375.4571356452,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1989,"subsistence fishing gear",7.372948898,23860.7648548719,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1990,"small scale gillnets",7.3671398044,24117.3193462589,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1990,"small scale pole lines",3.4019579947,11136.7653581102,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1990,"subsistence fishing gear",7.2929277789,23874.3763364346,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1991,"small scale gillnets",6.7379877798,27112.5510579285,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1991,"small scale pole lines",4.1596149693,16737.6043001962,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1991,"subsistence fishing gear",6.7708784639,27244.8977437854,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1992,"small scale gillnets",6.4791336929,19744.0908721514,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1992,"small scale pole lines",3.7564645581,11447.2059242963,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1992,"subsistence fishing gear",6.9946057057,21314.9067780529,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1993,"small scale gillnets",6.6813386791,20191.366280545,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1993,"small scale pole lines",3.2169408455,9721.76894989204,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1993,"subsistence fishing gear",6.8879138815,20815.647697123,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1994,"small scale gillnets",6.5641319181,20607.5013850338,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1994,"small scale pole lines",2.789148102,8756.27944288557,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1994,"subsistence fishing gear",6.9723887798,21889.1870591835,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1995,"small scale gillnets",6.9240459658,20176.8638177533,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1995,"small scale pole lines",2.2969501266,6693.37698362281,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1995,"subsistence fishing gear",7.0364367593,20504.3737368336,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1996,"small scale gillnets",7.2278315522,23936.2218276304,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1996,"small scale pole lines",2.8387862085,9401.13447826153,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1996,"subsistence fishing gear",7.08005782,23446.8434009006,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1997,"small scale gillnets",6.4369194372,20454.2126802152,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1997,"small scale pole lines",2.033825973,6462.76676473178,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1997,"subsistence fishing gear",6.810943753,21642.7273072852,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1998,"small scale gillnets",6.2549587167,18820.6828917441,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1998,"small scale pole lines",2.0583835437,6193.51552896841,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1998,"subsistence fishing gear",6.4748571978,19482.3402692847,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1999,"small scale gillnets",6.0240184206,16522.2018266689,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1999,"small scale pole lines",1.9169497057,5257.65821375936,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",1999,"subsistence fishing gear",6.3389220208,17385.8945436928,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2000,"small scale gillnets",4.6816636404,12738.7786755139,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2000,"small scale pole lines",1.9949815969,5428.33295528175,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2000,"subsistence fishing gear",6.3513570443,17282.0044094128,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2001,"small scale gillnets",5.8691241738,15737.1291502465,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2001,"subsistence fishing gear",6.0441610419,16206.4628565133,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2002,"small scale gillnets",5.0214349168,13253.5602550353,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2002,"small scale pole lines",0.3518336176,928.628594820728,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2002,"subsistence fishing gear",5.7154829237,15085.4284822519,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2003,"small scale gillnets",4.7053548605,12941.7397584321,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2003,"subsistence fishing gear",5.3685791748,14765.8904824859,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2004,"small scale gillnets",3.9109864752,10030.1041814217,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2004,"small scale pole lines",0.1657904062,425.185578257903,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2004,"subsistence fishing gear",5.00673967,12840.2695374312,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2005,"small scale gillnets",3.5556780832,11450.5848060558,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2005,"subsistence fishing gear",4.6332876735,14920.8820919247,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2006,"small scale gillnets",2.8328669599,8588.96650287435,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2006,"small scale pole lines",0.2307877813,699.725243328076,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2006,"subsistence fishing gear",4.2515798389,12890.3606618516,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2007,"small scale gillnets",2.6053662121,8780.7589248864,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2007,"subsistence fishing gear",3.8650062091,13026.0719613025,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2008,"small scale gillnets",1.8340416114,6016.92380823589,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2008,"small scale pole lines",0.1469505873,482.099469118253,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2008,"subsistence fishing gear",3.4769902167,11406.9305109762,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2009,"small scale gillnets",1.791526194,5644.66190496933,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2009,"subsistence fishing gear",3.172186284,9994.78496732427,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2010,"small scale gillnets",1.4741060866,4219.52695958672,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2010,"small scale pole lines",0.1742683247,498.831054805401,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2010,"subsistence fishing gear",2.8701195782,8215.51925421258,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2011,"small scale gillnets",1.5044955528,9810.0942909729,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2011,"subsistence fishing gear",2.5490057044,16620.8442838301,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2012,"small scale gillnets",0.9664623512,5416.28962778462,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2012,"small scale pole lines",0.3899842508,2185.56641158532,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2012,"subsistence fishing gear",2.2298206377,12496.4561495404,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2013,"small scale gillnets",1.2040563208,7115.3750589873,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2013,"subsistence fishing gear",1.9144669675,11313.5492718235,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2014,"small scale gillnets",0.7913979899,5725.23909833094,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2014,"small scale pole lines",0.2557505413,1850.18539000043,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2014,"subsistence fishing gear",1.6049682802,11610.8800718406,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2015,"small scale gillnets",0.886714116,5908.13656209895,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2015,"subsistence fishing gear",1.3034567359,8684.87403046842,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2016,"small scale gillnets",0.6370771945,4831.35419601087,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2016,"small scale pole lines",0.0819532121,621.502384198518,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2016,"subsistence fishing gear",1.0122058823,7676.18928872192,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2017,"small scale gillnets",0.5050414882,4444.70026297508,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2017,"small scale pole lines",0.0423895925,373.056545366201,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2017,"subsistence fishing gear",0.7336143241,6456.2929097893,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2018,"small scale gillnets",0.3469828955,1017.01016591892,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2018,"small scale pole lines",0.0235497736,69.0246103380778,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2018,"subsistence fishing gear",0.4702274814,1378.24121901208,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2019,"small scale gillnets",0.1764325002,541.434039346513,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2019,"small scale pole lines",0.0117748868,36.1346379922972,"Red hind
(Epinephelus guttatus)"
"Epinephelus guttatus","Red hind",2019,"subsistence fishing gear",0.2208253363,677.666267467549,"Red hind
(Epinephelus guttatus)"
"Epinephelus itajara","Atlantic goliath grouper",1950,"small scale pole lines",9.1499078461,4775.12557773385,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1950,"subsistence fishing gear",9.9222733554,5178.20529835086,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1951,"small scale pole lines",9.3640504353,5078.64497501891,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1951,"subsistence fishing gear",10.0586233799,5455.35048499653,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1952,"small scale pole lines",9.576729627,7283.18974226929,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1952,"subsistence fishing gear",10.1850155506,7745.79670435436,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1953,"small scale pole lines",9.7879454213,7343.30378982261,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1953,"subsistence fishing gear",10.3014498677,7728.55513577328,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1954,"small scale pole lines",10.9126886028,6611.7993392823,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1954,"subsistence fishing gear",10.4079263311,6305.97306898539,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1955,"small scale pole lines",10.2059868176,5227.35791821457,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1955,"subsistence fishing gear",10.5044449408,5380.22382538442,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1956,"small scale pole lines",11.3278032043,5579.83054351927,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1956,"subsistence fishing gear",10.5910056968,5216.90004740968,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1957,"small scale pole lines",10.6181746243,5706.69697947085,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1957,"subsistence fishing gear",10.667608599,5733.26507845801,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1958,"small scale pole lines",11.7370642162,7520.25639587073,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1958,"subsistence fishing gear",10.7342536476,6877.72837926946,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1959,"small scale pole lines",11.0245088413,6849.8955815351,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1959,"subsistence fishing gear",10.7909408425,6704.7719822965,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1960,"small scale pole lines",11.2254808536,6293.85057942547,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1960,"subsistence fishing gear",10.8376701837,6076.41469032048,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1961,"small scale pole lines",10.9674940763,5921.11707262662,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1961,"subsistence fishing gear",10.953899673,5913.77774303824,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1962,"small scale pole lines",11.6404152496,6010.39454939594,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1962,"subsistence fishing gear",11.0418335655,5701.3237804576,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1963,"small scale pole lines",11.8542676226,6157.00465650444,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1963,"subsistence fishing gear",11.1176067516,5774.38933538193,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1964,"small scale pole lines",12.0665465875,7582.46342383151,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1964,"subsistence fishing gear",11.1812192314,7026.13504540855,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1965,"small scale pole lines",12.2772521444,7413.88757923207,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1965,"subsistence fishing gear",11.2326710048,6783.09438174355,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1966,"small scale pole lines",12.5139209772,7320.14822039262,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1966,"subsistence fishing gear",11.247906027,6579.57960869036,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1967,"small scale pole lines",12.7488398732,6981.76064444199,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1967,"subsistence fishing gear",11.2515919513,6161.80943947905,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1968,"small scale pole lines",13.8969996171,7696.44883522581,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1968,"subsistence fishing gear",11.2437287779,6227.01199115701,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1969,"small scale pole lines",13.2134278549,7485.93673827197,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1969,"subsistence fishing gear",11.2243165068,6359.02539618138,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1970,"small scale pole lines",13.4430969406,6785.06172611967,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1970,"subsistence fishing gear",11.1933551378,5649.56169460247,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1971,"small scale pole lines",13.4683899026,6348.17473462254,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1971,"subsistence fishing gear",11.1869320255,5272.83511656198,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1972,"small scale pole lines",12.5805497479,6733.19074058386,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1972,"subsistence fishing gear",11.1695268468,5978.00225336676,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1973,"small scale pole lines",12.6049830918,7617.2089293438,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1973,"subsistence fishing gear",11.1411396018,6732.60625895502,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1974,"small scale pole lines",13.1939934362,9772.53233589701,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1974,"subsistence fishing gear",11.1017702905,8222.86365946758,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1975,"small scale pole lines",13.4920643974,9983.89828897939,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1975,"subsistence fishing gear",11.0514189129,8177.86212141323,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1976,"small scale pole lines",14.4027493753,10058.6122725654,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1976,"subsistence fishing gear",10.990085469,7675.27127594137,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1977,"small scale pole lines",15.9927888741,15243.4931305286,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1977,"subsistence fishing gear",10.9177699588,10406.2495088705,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1978,"small scale pole lines",15.4297481857,9419.72548556924,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1978,"subsistence fishing gear",10.8344723822,6614.35004599433,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1979,"small scale pole lines",14.7317202198,10146.9496091568,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1979,"subsistence fishing gear",10.7401927394,7397.65573150472,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1980,"small scale pole lines",15.3182862675,16542.2173402849,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1980,"subsistence fishing gear",10.6349310303,11484.6620195757,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1981,"small scale pole lines",14.8403251596,19328.5885798843,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1981,"subsistence fishing gear",10.7057651536,13943.5846493824,"Atlantic goliath grouper
(Epinephelus itajara)"
"Epinephelus itajara","Atlantic goliath grouper",1982,"small scale pole lines",15.505362926,17521.1841492803,"Atlantic goliath grouper
(Epinephelus itajara)"
