sci_name,comm_name,year,gear_type,catch_mt,value_usd,name_label
Epinephelus striatus,Nassau grouper,1957,small scale gillnets,55.08098166,41831.53171,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1957,small scale pole lines,0.41553867,315.5829569,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1957,subsistence fishing gear,59.20347967,44962.38379,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1958,small scale gillnets,58.00926388,49301.14002,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1958,small scale pole lines,0.241225001,205.0132467,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1958,subsistence fishing gear,59.54951112,50610.17136,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1959,small scale gillnets,59.06510622,50127.84044,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1959,small scale pole lines,0.282855105,240.0557028,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1959,subsistence fishing gear,61.55203867,52238.46989,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1960,small scale gillnets,61.11300571,51685.04667,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1960,small scale pole lines,0.213621044,180.665531,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1960,subsistence fishing gear,62.67337325,53004.69489,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1961,small scale gillnets,58.23662925,45662.84854,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1961,small scale pole lines,0.203738047,159.7492798,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1961,subsistence fishing gear,60.05963271,47092.25014,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1962,small scale gillnets,56.17676443,39856.89192,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1962,small scale pole lines,0.724491715,514.0201337,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1962,subsistence fishing gear,56.98295438,40428.87619,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1963,small scale gillnets,54.78619241,43039.09043,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1963,small scale pole lines,0.154706276,121.5345893,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1963,subsistence fishing gear,54.32752237,42678.76714,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1964,small scale gillnets,52.72827516,44006.2328,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1964,small scale pole lines,0.239892193,200.2104495,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1964,subsistence fishing gear,51.68446423,43135.08374,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1965,small scale gillnets,50.69009706,45262.65768,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1965,small scale pole lines,0.290808434,259.6712837,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1965,subsistence fishing gear,49.05593661,43803.46842,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1966,small scale gillnets,46.54963203,36118.17138,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1966,small scale pole lines,0.266156556,206.5126547,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1966,subsistence fishing gear,44.18421141,34282.82567,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1967,small scale gillnets,44.95232167,24617.63999,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1967,small scale pole lines,0.369338939,202.26437,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1967,subsistence fishing gear,41.94676044,22971.67775,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1968,small scale gillnets,43.94782358,24339.22321,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1968,small scale pole lines,0.400734804,221.9353097,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1968,subsistence fishing gear,39.18828372,21703.29056,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1969,small scale gillnets,42.01014861,33099.39699,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1969,small scale pole lines,0.244943539,192.9886875,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1969,subsistence fishing gear,37.55017101,29585.42301,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1970,small scale gillnets,40.49191301,18218.15389,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1970,small scale pole lines,0.188697226,84.8988069,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1970,subsistence fishing gear,35.39307398,15924.08016,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1971,small scale gillnets,38.55160498,18170.86723,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1971,small scale pole lines,0.18620625,87.76623021,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1971,subsistence fishing gear,33.60429403,15839.00762,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1972,small scale gillnets,36.2440122,19398.02729,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1972,small scale pole lines,0.097440119,52.15057522,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1972,subsistence fishing gear,32.269074,17270.61493,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1973,small scale gillnets,34.32511896,20742.71744,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1973,small scale pole lines,0.112302012,67.86426334,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1973,subsistence fishing gear,30.4415264,18395.85702,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1974,small scale gillnets,32.72346505,24237.62918,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1974,small scale pole lines,0.081810774,60.59563701,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1974,subsistence fishing gear,28.3420926,20992.43248,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1975,small scale gillnets,30.90768987,22871.16507,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1975,small scale pole lines,0.11412965,84.45400059,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1975,subsistence fishing gear,26.39396996,19531.08907,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1976,small scale gillnets,29.38417089,20521.35841,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1976,small scale pole lines,0.099954619,69.80644685,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1976,subsistence fishing gear,24.20008501,16900.88925,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1977,small scale gillnets,27.41802339,26133.43142,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1977,small scale pole lines,0.121737191,116.0335476,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1977,subsistence fishing gear,22.41287099,21362.78092,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1978,small scale gillnets,25.3904277,15500.63268,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1978,small scale pole lines,0.127123784,77.60795134,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1978,subsistence fishing gear,20.70350115,12639.30526,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1979,small scale gillnets,23.2815068,16035.89213,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1979,small scale pole lines,0.180739957,124.4905014,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1979,subsistence fishing gear,19.02722693,13105.61903,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1980,small scale gillnets,21.52641274,23246.37312,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1980,small scale pole lines,0.134436254,145.1777106,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1980,subsistence fishing gear,17.09704574,18463.0997,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1981,small scale gillnets,18.95645935,24689.59405,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1981,small scale pole lines,0.546217215,711.4135114,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1981,subsistence fishing gear,15.52363922,20218.5621,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1982,small scale gillnets,17.30244388,22366.09059,"Nassau grouper
(Epinephelus striatus)"
Epinephelus striatus,Nassau grouper,1982,small scale pole lines,0.291595875,376.9328659,"Nassau grouper
(Epinephelus striatus)"
