"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
3.455820206,164.47463508,182.88012728,187.14121916,123.06039156,47.66836826,16.325071152,54.54020946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,198.735858612595,214.469032366291,218.020470324252,160.667517612984,60.8236374845804,0,0,5.85581429408647,3.75226715406405,4.17216365544769,4.26937472446143,2.80745699780548,4.34995716492253,23.0030039738337,73.711610999019,24.5815315737,0,654060.726132678,0,28205.5897602129,12162.8425004575,13523.9222965192,13839.0285704514,9100.27349913055,6819.62998560855,108442.465119945,137631.242450186
0,204.82190365676,214.177099196291,216.191297361103,179.121962426713,35.7673133669871,0,0,0,37.453935144423,40.4190229423708,41.0883300713183,30.279542033844,45.851493049004,0,0,203.065122251818,0,555439.373023636,0,0,121405.61838476,131016.846585131,133186.382191093,98150.0746589502,71883.516325954,0,0
0,207.519333761835,210.62191584418,211.165480731626,194.747231755968,20.5677282120358,0,0,0,41.7379926092412,43.6443662700451,44.0548135250288,36.5009357419482,29.1542150946965,0,0,219.568117214035,0,583369.412921271,0,0,135292.240543594,141471.683965757,142802.134360715,118316.504397241,45706.417771177,0,0
0,207.673420053745,204.908072075611,204.098703589881,207.46972355252,11.4849852563721,0,0,0,44.6698872008441,45.3377381867612,45.454744066495,41.9206091187618,17.7093446680979,0,0,231.937199824949,0,602512.535125856,0,0,144795.874128688,146960.68969804,147339.960157311,135884.185769926,27763.7625717145,0,0
0,205.954714692849,197.825332638707,195.800686317135,217.402477863554,6.20228026158552,0,0,0,46.5647198279926,45.9446710331329,45.7631937079852,46.5190468164582,10.3006918553911,0,0,241.596254671364,0,614902.875300028,0,0,150937.907694655,148928.041252627,148339.788862127,150789.860460744,16148.8732845464,0,0
0,202.822229645896,189.870871704526,186.771879307447,224.731420668806,3.22554936750917,0,0,0,47.7317059526045,45.8476545272056,45.3784260221753,50.3848196057397,5.74971713323479,0,0,249.717705928149,0,622511.804412647,0,0,154720.652326391,148613.565648122,147092.577890833,163320.62751985,9014.09873337764,0,0
0,198.540012162791,181.310122020213,177.274364603096,229.634537908212,1.60559981796102,0,0,0,48.4262978949004,45.334002149472,44.5940796604186,53.6573862867598,3.08055724940931,0,0,257.264483979391,0,626971.679903953,0,0,156972.147768841,146948.579464078,144550.146642695,173928.537762003,4829.5327503138,0,0
0,193.217488926584,172.244916633359,167.405959047884,232.240182028232,0.757999737693208,0,0,0,48.8332562478967,44.5953616729445,43.6027195654038,56.4813213763904,1.57966437832462,0,0,265.021897150224,0,629475.994656246,0,0,158291.289010258,144554.302241377,141336.687631963,183082.224418475,2476.5132513235,0,0
0,186.849677732903,162.669252379538,157.159110909277,232.609511973186,0.334776052329893,0,0,0,49.0733747386738,43.7467611640069,42.5177627940573,58.9843577067685,0.770066837453559,0,0,273.661441147482,0,630822.393499188,0,0,159069.62468436,141803.593426617,137819.838274528,191195.728989518,1207.26956531181,0,0
0,179.34674709974,152.50749237444,146.460690856357,230.727389902659,0.135494396562914,0,0,0,49.2190463155841,42.8495545945491,41.3980995451169,61.2728824698296,0.352740315880479,0,0,283.827818703552,0,631510.714249016,0,0,159541.813996583,138895.329769838,134190.489086088,198613.901830515,553.007384695565,0,0
0,170.551079998909,141.637341075151,135.195928131862,226.491392480691,0.0486452672924247,0,0,0,49.3093966032193,41.9302415464028,40.2677406142266,63.4359337981677,0.149010678943581,0,0,296.244504246814,0,631839.283634794,0,0,159834.681288078,135915.408737001,130526.470219384,205625.35692882,233.610965757092,0,0
0,160.243268709222,129.901857959582,123.221324379227,219.692450011409,0.0146542030801199,0,0,0,49.3616249040596,40.99328660132,39.1289852462021,65.552110017137,0.0563164722414109,0,0,311.852400863079,0,631978.819756525,0,0,160003.977495172,132878.302113416,126835.234595921,212484.868002375,88.2899505030084,0,0
0,148.138757833723,117.114312057681,110.370700677496,209.981237368146,0.00331810436654579,0,0,0,49.3782444720151,40.0286748477198,37.9700983908649,67.6972430274384,0.0180625029217982,0,0,332.024375502143,0,632022.674168416,0,0,160057.849242351,129751.546914117,123078.743461741,219438.241500532,28.3174251769513,0,0
0,133.876024047503,103.058797789938,96.4575668376467,196.811610810628,0.000419655533451804,0,0,0,49.3508064852277,39.0153517926522,36.7687914386855,69.9529519649115,0.00442155948316654,0,0,358.954724500105,0,632018.574929964,0,0,159968.909969606,126466.895737955,119184.749070047,226750.042992588,6.93188426720781,0,0
0,116.996144099113,87.4891885288688,81.276668682216,179.344875598295,0,0,0,0,49.2604768981738,37.9210957585911,35.4921336861181,72.4179992392755,0.000612292507723784,0,0,396.46962898616,0,631987.426696712,0,0,159676.10977832,122919.903146278,115046.507699187,234740.407369508,0.959919416979118,0,0
0,96.9129339558086,70.1300978347147,64.6087508393329,156.281819035152,0,0,0,0,49.0748485901679,36.6979502905124,34.0920655138344,75.2274588464453,0,0,0,451.961600488124,0,631932.968526215,0,0,159074.402122335,118955.119970518,110508.235777119,243847.172256732,0,0,0
0,72.8740567931249,50.6887587308164,46.2379903620164,125.548479834559,0,0,0,0,48.737643133742,35.2685192954875,32.4918265621813,78.5943342495491,0,0,0,541.872236855415,0,631843.057906682,0,0,157981.362451009,114321.669487407,105321.117287708,254760.780917413,0,0,0
0,62.0154359884751,41.4925315682998,37.4928449521046,114.807455952718,0,0,0,0,30.046367233734,20.8992490121935,19.0641731736014,51.7643163664534,0,0,0,444.255836877478,0,394282.241362539,0,0,97394.2465634409,67744.1833633399,61795.849333601,167792.217939035,0,0,0
0,56.4345622635135,36.3570774742695,32.5535311771768,112.145339451613,0,0,0,0,22.1461113229375,14.8172500690446,13.3889362364114,40.9984814217002,0,0,0,384.779384559889,0,295725.570180013,0,0,71785.8438535612,48029.5969023658,43399.7676620017,132895.141146645,0,0,0
0,52.9096784242637,32.8368421229518,29.1377081121216,112.611852443225,0,0,0,0,18.7100315984266,12.0536430351622,10.7926343810613,37.1801031247215,0,0,0,357.226343661685,0,254864.09486813,0,0,60647.9118267925,39071.4615388262,34983.9461723016,120518.001673872,0,0,0
0,50.4086792301744,30.1464937564392,26.5118114049304,114.616433287338,0,0,0,0,16.8032055939492,10.428417364846,9.25363590416254,35.7635911854498,0,0,0,342.193012794698,0,233849.922998231,0,0,54467.0021484622,33803.3494764038,29995.3365359408,115926.427850218,0,0,0
0,48.4792275516688,27.9428696865763,24.3551567842374,117.433455492283,0,0,0,0,15.5998932421979,9.32938714937662,8.20456782225374,35.470164074715,0,0,0,333.449772923954,0,222044.052353149,0,0,50566.5073243252,30240.8815429786,26594.819107779,114975.29415099,0,0,0
0,46.8915092801925,26.0522477355953,22.5051891121746,120.668305817171,0,0,0,0,14.7677677000302,8.51197160606097,7.41908062177965,35.7726407474942,0,0,0,328.226225946432,0,215136.68457213,0,0,47869.2015370676,27591.2577015615,24048.6898709138,115955.761688534,0,0,0
0,45.5189822674273,24.3788485967791,20.8719576496223,124.084482586414,0,0,0,0,14.1470779828061,7.85991293520882,6.78977218424104,36.4053953189711,0,0,0,325.077307744484,0,211025.434713059,0,0,45857.2575676534,25477.6323681301,22008.8086216,118006.81346342,0,0,0
0,44.2888324623156,22.8668236986758,19.4026045964052,127.533334776384,0,0,0,0,13.6527341716893,7.31206900339378,6.26022980388478,37.2172744467573,0,0,0,323.177568565736,0,208564.304079557,0,0,44254.8594257256,23701.815459603,20292.3155508402,120638.491211953,0,0,0
0,43.1582208553812,21.4821660171322,18.0645025611056,130.920375231665,0,0,0,0,13.2366153874948,6.83421380978073,5.79886170575348,38.115922404502,0,0,0,322.030374088417,0,207085.093296963,0,0,42906.0249675612,22152.8645935523,18796.8070270857,123551.427082852,0,0,0
0,42.1017092402516,20.2032897547459,16.8365076346178,134.186749059251,0,0,0,0,12.8706134289741,6.40639602244119,5.38718289685272,39.0429796730812,0,0,0,321.328932717792,0,206183.237070393,0,0,41719.6424437249,20766.1082266265,17462.3645932594,126556.4507395,0,0,0
0,41.1041435162541,19.0158309461489,15.704158057559,137.297826785599,0,0,0,0,12.5380849908155,6.01663373317152,5.01399034577749,39.9614384951767,0,0,0,320.882180430133,0,205609.865254763,0,0,40641.7631632305,19502.7074232295,16252.674015616,129533.602833118,0,0,0
0,40.1564566014167,17.9096780076262,14.6569496972199,140.2355929341,0,0,0,0,12.2291677660744,5.65752663742539,4.67224875844679,40.8483917689357,0,0,0,320.571875395894,0,205212.082714285,0,0,39640.4188036915,18338.674355481,15144.9306349088,132408.630795599,0,0,0
0,39.2531416431134,16.8772481105994,13.6867648897006,142.993320482556,0,0,0,0,11.938061829727,5.32434536064125,4.35734590472899,41.690460784248,0,0,0,320.326271252028,0,204897.513837204,0,0,38696.8091113737,17258.6789214572,14124.1840687785,135138.168006846,0,0,0
