"stock.s_1","stock.s_2","stock.s_3","stock.s_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
25.1622,104.54216,302.649,293.1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.8844495205917,117.356952940954,377.317617220068,372.433846801917,0.388886188693109,0.371750668736933,2.87685456071082,2.78610858187302,0.552565369796866,0,13327.6695535921,0,932.743523580422,650.493037662572,5966.59635891424,5778.38919880464
33.0703428795986,131.370784949466,465.148606315317,466.871034931161,0.358871873487538,0.335483010565357,2.88328228666211,2.84596282927095,0.44420667545819,0,13329.7958790469,0,860.75418855986,587.031526717367,5979.92746253721,5902.52690790795
37.7152808624145,146.573227656842,565.445191582166,575.388250790097,0.333733478069721,0.305032596525766,2.88707160135684,2.89776232400902,0.360803573941666,0,13331.5935925118,0,800.459747150226,533.749087726751,5987.78650121408,6009.95905999472
42.7954842193865,162.922908933196,675.984848171585,694.838600896937,0.313372028262856,0.280210182984481,2.88960281403497,2.94041497460346,0.297065786482563,0,13333.0972179261,0,751.622809788461,490.314580288075,5993.03623630853,6098.42065732757
48.2649350018331,180.343541792954,792.881181470204,819.830817521521,0.297706783745546,0.260771017657558,2.89222783696618,2.97289436168346,0.248714176406793,0,13334.364181044,0,714.049720813692,456.299734407371,5998.48053386785,6165.78290613149
54.0539991819781,198.721457900776,910.871672189384,943.333157040152,0.286632613477957,0.246422779825541,2.89605457773742,2.99449002894847,0.212326221819239,0,13335.4585558381,0,687.488323426879,431.193044366529,6006.41719422741,6210.57232003914
60.0704888262231,217.905276183261,1024.09903074415,1058.04029488189,0.279974159069891,0.236821573727655,2.90169704857806,3.0051072189235,0.185182469853316,0,13336.4376467819,0,671.518020529134,414.392757924388,6018.1196787509,6232.59237204733
66.2036495099649,237.708220915636,1127.21252678477,1158.0584396273,0.277441757189085,0.231560664065975,2.90909142015242,3.00550615869629,0.165127883483365,0,13337.3414708561,0,665.444054618021,405.187165589283,6033.45560539612,6233.41977313611
72.3310400949526,257.913361234652,1216.39247688641,1240.1449795718,0.278600807594804,0.230160621606567,2.91750091314791,2.99733765799109,0.150456236500759,0,13338.1861346153,0,668.224037016137,402.737357293388,6050.89689386876,6216.47830267353
78.3276033033566,278.281690812867,1289.89118255082,1303.95033857176,0.282869126452761,0.232071099846187,2.92576418018786,2.98289559366439,0.139820417040028,0,13338.9624815713,0,678.461599796947,406.080331221857,6068.03490970963,6186.52546125995
84.075609504385,298.562555452332,1347.93525573245,1351.32839149573,0.289550442688353,0.236690271918465,2.93269719098517,2.96466209463594,0.132165818300564,0,13339.6407340535,0,694.486736788016,414.16300470565,6082.41397410324,6148.70918427495
89.4738313684472,318.505549451789,1392.15906704787,1385.25598780964,0.297897841817793,0.243399146903676,2.93745430229347,2.94484870881539,0.126679717584921,0,13340.1800001657,0,714.507973599976,425.902261243521,6092.28022295666,6107.61622208312
94.4444284938167,337.872726792905,1424.89737452652,1408.89801544315,0.30718819574376,0.251600715608534,2.93969384224753,2.92511724679268,0.122749079055211,0,13340.5397852607,0,736.790887491409,440.253448178968,6096.92502882138,6066.69316984802
98.9365670943445,356.449879198182,1448.60165749314,1425.0522631866,0.316786311373146,0.260753160382546,2.93953343523851,2.90652709260026,0.119922263787885,0,13340.6900678713,0,759.81196782849,456.268487568983,6096.59234468467,6028.13719005293
102.92657370972,374.055749596928,1465.48368081157,1435.94078404284,0.326185307283148,0.270391110503537,2.93738781781252,2.88963576424065,0.117873807372234,0,13340.6175639597,0,782.35545951863,473.133069070194,6092.14233414316,5993.1045750351
106.415150520777,390.54835643453,1477.36398667664,1443.21325733086,0.335020495110196,0.280134485221271,2.93379389696387,2.87465112289305,0.116373370852671,0,13340.3273789192,0,803.546657521805,490.182123585032,6084.68854230306,5962.02642888018
109.422644639703,405.828034428996,1485.654118776,1448.04207504136,0.343061801351237,0.289687725873408,2.92928185966117,2.8615686130483,0.115260010294151,0,13339.8408305406,0,822.833730540943,506.898479610547,6075.33057693726,5934.89330346218
111.983485138079,419.83725543367,1491.40544914694,1451.23698855056,0.350192854753312,0.298832961038194,2.9243041383285,2.85027004536289,0.114422077189374,0,13339.1909005788,0,839.937562125818,522.900903554243,6065.00678289331,5911.46007408264
114.140738544928,432.557684638472,1495.38001901501,1453.3469371009,0.356384488977191,0.307420035701112,2.91920970334049,2.84058577179438,0.11378226333909,0,13338.4168826483,0,854.788196811792,537.926652670164,6054.44092472817,5891.37489070155
115.941419548546,444.005186225648,1498.11998528352,1454.73955045398,0.361668376129897,0.315355398338202,2.91424584040971,2.8323303857626,0.113286878884537,0,13337.5594359162,0,867.461600147559,551.812029566169,6044.14587300973,5874.25322007164
117.432861353063,454.223594812112,1500.00620457319,1455.65910078487,0.366114158835458,0.322591064975256,2.90957303392214,2.82532174255714,0.112898368352035,0,13336.6567494209,0,878.124809966846,564.473071404353,6034.45447235451,5859.7172940635
118.660185449709,463.278030613891,1501.303921685,1456.26708051809,0.369811494968458,0.329114361085635,2.90528386927919,2.81939027437762,0.112590181022824,0,13335.7420546163,0,886.992870681845,575.887600171255,6025.55874488505,5847.41542905919
119.664744396699,471.248399344194,1502.19678711505,1456.66992261338,0.372857104812901,0.334938820013103,2.90142115518578,2.81438292006431,0.112343294174934,0,13334.8423713154,0,894.297765893742,586.079296647128,6017.54747585531,5837.03017621338
