"stock.s_1","stock.s_2","stock_g.sg_1","stock_g.sg_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
1631.3743,32.726,1631.3743,32.726,NA,NA,NA,NA,NA,NA,NA,NA
1709.78085450114,42.0244110988561,2022.904132,43.3161336,313.123277498859,1.2917225011439,54.0388403634734,0,813470.502666095,0,811051.913377544,2472.62812891467
1802.36397483037,53.0763258723654,2115.19776536853,54.6575353342018,312.833790538158,1.58120946183639,51.5130767759883,0,813277.338139103,0,810302.084251937,3026.76696394183
1911.07420841997,65.6891438132919,2223.59662908344,67.5817231498145,312.522420663473,1.89257933652254,48.8183351083226,0,813069.549959184,0,809495.574002527,3622.79429176482
2037.86460315724,79.3865298755049,2350.07274290557,81.593390127176,312.208139748334,2.20686025167107,45.9950349512092,0,812859.922503536,0,808681.523576136,4224.39396235128
2184.56932402158,93.4202777269752,2496.48556690115,95.9190348474056,311.91624287957,2.49875712043047,43.09302170507,0,812665.505152457,0,807925.452306663,4783.14586749921
2352.74491957225,106.893537163475,2664.41903579269,109.634420943038,311.674116220431,2.74088377956267,40.1679056900357,0,812504.755068147,0,807298.295834161,5246.62713967667
2543.47809014747,118.975453380641,2854.98267057724,121.885872950864,311.504580429772,2.91041957022344,37.2763924748142,0,812393.042082238,0,806859.164229195,5571.15424551741
2757.1697289029,129.113258614538,3068.58908948115,132.108898036273,311.419360578258,2.99563942173443,34.4716356421523,0,812338.239071639,0,806638.427769803,5734.28293747826
2993.31262074361,137.131171226976,3304.72871404955,140.130077921019,311.416093305947,2.99890669404301,31.7996129115909,0,812338.702450958,0,806629.964881065,5740.53718280407
3250.29069438069,143.179641083387,3561.77122504665,146.114110417413,311.480530665961,2.93446933402658,29.2969973706568,0,812384.764077488,0,806796.870530971,5617.19054388701
3525.23993177963,147.595289640363,3836.83225999434,150.417961425662,311.592328214717,2.82267178529934,26.9903697893023,0,812462.644730109,0,807086.448541761,5403.18655813786
3814.01901203551,150.761764214821,4125.75003740952,153.445738840823,311.731025374008,2.68397462600138,24.896347095877,0,812558.496645499,0,807445.701923757,5137.6910688381
4111.33312778275,153.022428634649,4423.21293971583,155.557616701555,311.879811933086,2.53518806690619,23.0222991630217,0,812660.94891947,0,807831.08886908,4852.8823495525
4411.03193155878,154.646791157673,4723.05868688024,157.035035836211,312.026755321457,2.38824467853791,21.3674870942268,0,812761.935992649,0,808211.701633639,4571.60184610405
4706.56441607795,155.830408597313,5018.72881437313,158.081010302109,312.164398295176,2.25060170479598,19.9245009528677,0,812856.42425255,0,808568.224464165,4308.1242893375
4991.53013467692,156.708686902434,5303.81886145186,158.834960127517,312.288726774942,2.12627322508308,18.6808478388084,0,812941.712714803,0,808890.260092455,4070.13347018629
5260.23337560423,157.37304544234,5572.63148504941,159.389935997076,312.398109445181,2.01689055473602,17.6205306229494,0,813016.714623065,0,809173.583084907,3860.75206878123
5508.13933640425,157.884646610555,5820.6317785579,159.807204456861,312.492442153645,1.92255784630579,16.7254876347579,0,813081.377633713,0,809417.92366637,3680.179454977
5732.15436255266,158.284572572604,6044.72689286757,160.12704225757,312.572530314905,1.84246968496605,15.9768137918654,0,813136.265103533,0,809625.368021666,3526.87389565886
5930.69791812427,158.600831811797,6243.33758705393,160.376162882176,312.639668929666,1.77533107037929,15.3557307318515,0,813182.271219118,0,809799.27046162,3398.35648823075
6103.584419714,158.852973594451,6416.27978713178,160.572606176822,312.695367417773,1.71963258237092,14.8443069640889,0,813220.434264051,0,809943.540685515,3291.73788550023
6251.77036716682,159.055043980474,6564.51154229159,160.728868855753,312.741175124772,1.67382487527885,14.4259489472097,0,813251.818173744,0,810062.191808184,3204.05231450753
6377.03675081974,159.217448779058,6689.81532626795,160.853873330818,312.778575448214,1.63642455176044,14.0856944273874,0,813277.440672762,0,810159.066125964,3132.46024122536
6481.66991378664,159.348120028288,6794.47884020077,160.954193614162,312.808926414126,1.60607358587454,13.8103441388994,0,813298.232972548,0,810237.68119787,3074.36211881691
6568.18457901452,159.453249276487,6881.01801143242,161.034816858504,312.833432417895,1.58156758201639,13.5884691404208,0,813315.020660862,0,810301.156648831,3027.4524811716
6639.11052758015,159.537756003376,6951.963663997,161.09961958662,312.853136416847,1.56186358324403,13.4103294539746,0,813328.518507145,0,810352.193946917,2989.73488968156
6696.84629526101,159.605595721017,7009.71522021297,161.151670769036,312.868924951962,1.54607504801894,13.2677357757639,0,813339.333992464,0,810393.089410572,2959.51231766834
6743.5719049118,159.659971094314,7056.45344550276,161.193430503382,312.881540590962,1.53345940906795,13.153880531725,0,813347.975893611,0,810425.766438711,2935.36333543196
6781.20761785953,159.703483654083,7094.09921587876,161.226885634934,312.891598019227,1.52340198085139,13.063158359535,0,813354.865336808,0,810451.817189402,2916.11130576554
6811.40508746511,159.738248024234,7124.30468873475,161.253646754693,312.89960126964,1.51539873045886,12.9909900896637,0,813360.347622363,0,810472.547208621,2900.79140383166
