"stock.s_1","stock.s_2","stock.s_3","stock.s_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
25.1622,104.54216,302.649,293.1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.6404351214518,117.123690565742,375.512477419645,370.68564737671,0.632900587832998,0.605013043948928,4.68199436113372,4.53430800708001,0.899283537262818,0,21690.3817624877,0,1518.01205991745,1058.65787443227,9710.45630499132,9404.15480668395
32.5610283209945,130.890881988096,461.121038161494,462.913716642216,0.597122955105204,0.561843400298896,4.81518837089681,4.75329403372127,0.745407759452064,0,22259.6057075153,0,1432.19940781983,983.119200277011,9986.70068123998,9858.33182593791
36.9223694191415,145.835701721703,558.860720240929,568.85923923227,0.567574965609002,0.52495357003955,4.94361692414708,4.96283599016971,0.623210660232871,0,22825.2576950369,0,1361.32855501319,918.569006390904,10253.061500681,10292.921843612
41.7055533681453,161.91950427314,666.678798851554,685.588916235439,0.544523639964262,0.494854371784746,5.06915435754365,5.15984607066331,0.527274695752567,0,23386.3606921524,0,1306.03995045428,865.901128292666,10513.4261375455,10701.5207505557
46.8713429934384,179.069115586816,780.937522526995,808.024781058466,0.52827787601436,0.471904458540109,5.19385634342316,5.34117831211086,0.452874939564936,0,23942.0266268565,0,1267.07448562044,825.743140598068,10772.0580562596,11077.6038193179
52.3585313189685,197.174366763642,896.657615708719,929.475535057332,0.519114633818264,0.456313106447683,5.31957478369632,5.50408723608459,0.395973049642635,0,24491.4367419823,0,1245.09644921311,798.461236793221,11032.7981013862,11415.4769276394
58.0844152035727,216.087701601897,1008.22453998351,1042.8897114206,0.517189708541969,0.448125082696941,5.44745703944275,5.64683548963765,0.353160540224053,0,25033.8228116644,0,1240.47951593791,784.133750953934,11298.0258998043,11711.5368055085
63.9478932141446,235.626375319107,1110.4136452556,1142.44461544602,0.522440897761592,0.447191948840897,5.57749980414814,5.7692675892333,0.321578718256205,0,25568.4494324373,0,1253.07449328118,782.50094400129,11567.7345938032,11965.4609800699
69.8352743079682,255.577526448899,1199.37821519567,1224.77092861293,0.534504577145199,0.453143202825159,5.70840438967013,5.8730689105193,0.298837394700968,0,26094.6005232164,0,1282.00922828276,792.914507735491,11839.2307041759,12180.744920417
75.6282932810056,275.706054261437,1273.2148415298,1289.26938301869,0.552675786851381,0.465376701850302,5.83789803275722,5.96149546835079,0.282947166313534,0,26611.5728555594,0,1325.59287476304,814.320806664677,12107.8005199385,12364.1416013595
81.2132408747317,295.764824930818,1331.93371315594,1337.52976217927,0.575935726011782,0.483083720497364,5.96343055108501,6.03862614265027,0.272269800741924,0,27118.679876809,0,1381.38183883926,845.304724963492,12368.1549629503,12524.1106198567
86.489749321055,315.506346603495,1376.96309939847,1372.32761363709,0.603046875420312,0.505309114985444,6.08291286676884,6.10846990333217,0.265481329530303,0,27615.2652570483,0,1446.40793069562,884.194942492679,12615.9612856786,12668.9665795109
91.3777910984786,334.694785036501,1410.4851215927,1396.7122432406,0.632688925033472,0.531031243444161,6.19516175073708,6.17430601095903,0.26153833103308,0,28100.7227662105,0,1517.50438669278,929.203780091028,12848.7654710287,12805.510666729
95.8218638824023,353.1171015696,1434.86197920625,1413.43694904705,0.663596327728417,0.559240536931072,6.29994244530995,6.23842578015964,0.259640880060033,0,28574.5165347278,0,1591.63579205661,978.564683927359,13066.0806315728,12938.4950680511
99.7919999580078,370.592207775773,1452.26825631687,1424.72383930844,0.694665462125608,0.589001259663324,6.39773098044713,6.30220152800299,0.259191554614517,0,29036.1962360507,0,1666.15511090827,1030.64029417148,13268.8940534474,13070.7659690782
103.281918732828,386.977324942956,1464.52143175166,1432.24432704007,0.725016696641505,0.619490919752537,6.48939007600428,6.36630918815429,0.259753875368915,0,29485.4044731763,0,1738.95254689465,1083.99140629219,13458.9950176329,13203.725256232
106.305126966074,402.171148751413,1473.04817453767,1437.1995088449,0.754012639886446,0.650019262836451,6.5758941549893,6.43096570286072,0.261014168609108,0,29921.8758540838,0,1808.49931676764,1137.41020630385,13638.4044774478,13337.8228677331
108.889962037147,416.113861195909,1478.9222036329,1440.42711127981,0.781243161384453,0.680031937732001,6.65815225988887,6.49611691126815,0.262749423774949,0,30345.4299190993,0,1873.81172258061,1189.92668496283,13809.0077870095,13472.9464739701
111.074492473941,428.784413605208,1482.92878651931,1442.50011678091,0.806490465648056,0.709104030555159,6.7369213049483,6.56156494937227,0.264801929399255,0,30755.960395094,0,1934.36738185686,1240.79732370572,13972.3747864628,13608.6857049981
112.901940772225,440.195762034765,1485.63110152387,1443.80548229999,0.82968602628679,0.73692757630701,6.81278193089355,6.6270469763983,0.267060213700461,0,31153.4232698562,0,1990.00193404887,1289.48324229777,14129.7097246732,13744.4954290501
114.416995853969,450.388844058126,1487.42768918033,1444.60241306967,0.85086789906564,0.763295968877945,6.88614983856599,6.69228106402897,0.269445221376373,0,31537.8258219718,0,2040.80665590894,1335.62291930232,14281.8747651859,13879.7909267961
115.663124576427,459.42605711714,1488.59803313623,1445.06365701363,0.870143422663446,0.788087257839765,6.95730298352571,6.75699178626727,0.271900530584389,0,31909.2174159189,0,2087.03899925827,1379.0029646406,14429.4463878323,14014.0009647183
