"stock.s_1","stock.s_2","stock.s_3","stock.s_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
25.1622,104.54216,302.649,293.1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.8303052978014,117.305194478927,376.917075727983,372.045939778832,0.443030411483355,0.423509130764494,3.2773960527955,3.17401560495784,0.629498476084336,0,15183.2672337502,0,1062.60844194283,741.060512103019,6797.31941349786,6582.90836468257
32.949902333109,131.257586144109,464.196419815386,465.935230945923,0.419182980314854,0.39242622581036,3.37058253982622,3.32702238605071,0.519833368489344,0,15582.3944953707,0,1005.41037828518,686.671334185226,6990.58818759958,6900.24442866917
37.5175093544407,146.390133735101,563.801951741469,573.75766846888,0.399374524504006,0.36604714168249,3.46045150464775,3.47341384415773,0.433347186051833,0,15978.8161322468,0,957.899797022859,640.512948987439,7176.97642063944,7203.86031278314
42.5109401584001,162.66267750334,673.549338827252,692.41418196066,0.383906609572986,0.344659121936514,3.54832114034345,3.61097803612401,0.365848554793047,0,16371.9086246553,0,920.800003060806,603.087978155731,7359.21804507231,7489.1684469212
47.8863036733053,180.000148916958,789.617870678389,816.59648522457,0.373084722220568,0.328458913505098,3.63564042250706,3.73746783485296,0.313773678612051,0,16761.0971497725,0,894.843706246033,574.740691440356,7540.31823627964,7751.50828948504
53.5766020041065,198.290118899112,906.828539838485,939.374479586638,0.367168373396329,0.317550787859101,3.72370847285835,3.85093519771108,0.274134505700204,0,17145.8437259501,0,880.653343591095,555.653544103733,7722.97137270822,7986.83960005278
59.4926675292654,217.382472190092,1019.40481394994,1053.53121665503,0.366309028812878,0.311931986246216,3.81331244962037,3.95017165924375,0.244445592739794,0,17525.6355106526,0,878.592205607688,545.821708853492,7908.81002051264,8192.65602127155
65.5269272151798,237.091722018225,1122.04981884087,1153.21589119053,0.370482340989819,0.311469103894403,3.90441078803113,4.03511793503996,0.222645449845004,0,17899.9735737491,0,888.601894864081,545.011752685465,8097.74797437656,8368.83459727287
71.5599903620224,257.2022379537,1210.9554639593,1235.17145518397,0.379431125748196,0.315875485496074,3.99604201140788,4.10703613336983,0.20702505348163,0,18268.3646855984,0,910.065555107047,552.722083275885,8287.79113165993,8517.99294060902
77.4694109309768,277.476305591559,1284.34525855551,1298.99157509339,0.39264184910264,0.324703848446481,4.08657278098567,4.16829371420627,0.196171569587023,0,18630.3184555813,0,941.751475072683,568.170041050137,8475.55194776428,8645.0411632638
83.1393701102576,297.66452403291,1342.39320663418,1346.46031154398,0.409371650316296,0.337364820514745,4.17420766114792,4.22180916572212,0.188928407602361,0,18985.3522103894,0,981.877903283635,590.324336584905,8657.30668922078,8756.03220970768
88.4696920629573,317.517660594187,1386.67764892409,1380.49586414894,0.428724256388886,0.353170795779599,4.25751145945771,4.27041062020638,0.184366104680521,0,19333.0029462305,0,1028.29512894874,617.9817901631,8830.0787669153,8856.83162630803
93.382702446969,336.79881101471,1419.48820859677,1404.22566743877,0.449753095713291,0.371393169210165,4.33570689562794,4.31637838990224,0.181756269244943,0,19672.8434074043,0,1078.73280006833,649.867481415639,8992.25610153234,8952.16878065725
97.826951576789,355.294624500218,1443.24729675946,1420.429817659,0.471562007752771,0.391317526485457,4.40868341322757,4.36128061576896,0.18054361086979,0,20004.4976491425,0,1131.04147559502,684.731321019517,9143.60939903397,9045.29599710481
101.777566922644,372.824472563515,1460.15219518898,1431.32626588233,0.493380722028605,0.412286080429308,4.47681514874637,4.40603750979114,0.180315644996881,0,20327.6520663434,0,1183.37366178561,721.422306396007,9284.91461849998,9138.12179530683
105.233710479717,389.246746794096,1472.01931988978,1438.5680412753,0.514605841201138,0.433723984737105,4.54072841038963,4.45108657949704,0.180772515348508,0,20642.0601923634,0,1234.28211012093,758.934565732834,9417.47072314809,9231.55356587686
108.21408138676,404.461896769649,1480.26217940236,1443.33400769052,0.534809780687956,0.455151343471265,4.60111111569743,4.49655199219429,0.18169970051531,0,20947.5412173664,0,1282.74125898006,796.428372319454,9542.70445395647,9325.84883181096
110.751540019355,418.412271883354,1485.93701297879,1446.44101376639,0.553726417673032,0.476184725755538,4.65859400687271,4.54237583835138,0.182945284825109,0,21243.974121473,0,1328.11281278877,833.232794974298,9661.923970254,9420.88748874077
112.887787207486,431.079217621711,1489.8116344994,1448.44451612894,0.571223568047778,0.496531879675025,4.71369522053455,4.58840585692651,0.184402199876786,0,21531.2894087911,0,1370.07972796259,868.836448374156,9776.20388738866,9516.35374726557
114.668736420484,442.478132854175,1492.43379861,1449.71763385835,0.587270857987997,0.515982480744158,4.76680740979493,4.63444900836761,0.185994989209576,0,21809.460273795,0,1408.56915288421,902.871304630934,9886.35856791469,9611.84724335441
116.14089584023,452.65229630422,1494.18929512131,1450.50903928491,0.601908893446446,0.5343968950989,4.81820820821875,4.68030234209477,0.187670273706317,0,22078.4947230208,0,1443.6784809313,935.093031013007,9992.96382384568,9706.94705750456
117.348816654194,461.666233179451,1495.34748478922,1450.98364458502,0.615222988557945,0.551694292826479,4.86808057666191,4.72576995663867,0.189390040737635,0,22338.4291446116,0,1475.61233805623,965.360190530701,10096.3991159968,9801.24689006861
118.333496614476,469.599258214465,1496.09533548721,1451.25048651953,0.627322673745209,0.567841018717025,4.91653515451566,4.77067181360529,0.191126991769124,0,22589.3234508302,0,1504.63343297788,993.613892961238,10196.8939104655,9894.37334141738
