"basket","per_quota","year","tot_profits","effort.t_1","species","biomass","harvest","revenue","exploitation.rate"
9,"1",3,3129.18432953526,2.52780649319914,"Black grouper",37.0581724331338,0.547961419226301,1314.28546401428,0.01
9,"1",3,3129.18432953526,2.52780649319914,"Goliath grouper",145.962969598366,0.505557728707677,884.629969269981,0
9,"1",3,3129.18432953526,2.52780649319914,"Tiger grouper",289.379017944419,0.228913219134237,474.766016484408,0
9,"1",3,3129.18432953526,2.52780649319914,"Yellowfin grouper",282.998432813516,0.220844111022079,458.030686259791,0
9,"1",3,3129.18432953526,2.52780649319914,NA,37.6061338523601,NA,NA,NA
9,"1",3,3129.18432953526,2.52780649319914,NA,146.468527327074,NA,NA,NA
9,"1",3,3129.18432953526,2.52780649319914,NA,289.607931163553,NA,NA,NA
9,"1",3,3129.18432953526,2.52780649319914,NA,283.219276924538,NA,NA,NA
9,"1",4,3132.12433427373,2.18737805276578,"Black grouper",41.8593991162887,0.537907033113662,1290.17001892312,0.01
9,"1",4,3132.12433427373,2.18737805276578,"Goliath grouper",162.063015961244,0.487475046973117,852.98871194403,0
9,"1",4,3132.12433427373,2.18737805276578,"Tiger grouper",346.671540881232,0.241610866033033,501.10093615251,0
9,"1",4,3132.12433427373,2.18737805276578,"Yellowfin grouper",342.394499018619,0.236283531970509,490.052045306836,0
9,"1",4,3132.12433427373,2.18737805276578,NA,42.3973061494024,NA,NA,NA
9,"1",4,3132.12433427373,2.18737805276578,NA,162.550491008217,NA,NA,NA
9,"1",4,3132.12433427373,2.18737805276578,NA,346.913151747265,NA,NA,NA
9,"1",4,3132.12433427373,2.18737805276578,NA,342.630782550589,NA,NA,NA
9,"1",5,3134.80769587249,1.90714738074121,"Black grouper",47.0342602960412,0.529756897867787,1270.62191953589,0.01
9,"1",5,3134.80769587249,1.90714738074121,"Goliath grouper",179.221230043165,0.47190439453466,825.743028600694,0
9,"1",5,3134.80769587249,1.90714738074121,"Tiger grouper",407.00778003371,0.252364358831432,523.40368021639,0
9,"1",5,3134.80769587249,1.90714738074121,"Yellowfin grouper",404.269089251222,0.24925082685644,516.946214900256,0
9,"1",5,3134.80769587249,1.90714738074121,NA,47.564017193909,NA,NA,NA
9,"1",5,3134.80769587249,1.90714738074121,NA,179.6931344377,NA,NA,NA
9,"1",5,3134.80769587249,1.90714738074121,NA,407.260144392541,NA,NA,NA
9,"1",5,3134.80769587249,1.90714738074121,NA,404.518340078078,NA,NA,NA
9,"1",6,3137.22079081396,1.67885361223216,"Black grouper",52.5250069349263,0.5239942513095,1256.80021176584,0.01
9,"1",6,3137.22079081396,1.67885361223216,"Goliath grouper",197.330941570944,0.459396976103881,803.857422756333,0
9,"1",6,3137.22079081396,1.67885361223216,"Tiger grouper",467.573420289074,0.260820133990514,540.940957896325,0
9,"1",6,3137.22079081396,1.67885361223216,"Yellowfin grouper",465.030749978828,0.259065116686451,537.3010520077,0
9,"1",6,3137.22079081396,1.67885361223216,NA,53.0490011862358,NA,NA,NA
9,"1",6,3137.22079081396,1.67885361223216,NA,197.790338547048,NA,NA,NA
9,"1",6,3137.22079081396,1.67885361223216,NA,467.834240423064,NA,NA,NA
9,"1",6,3137.22079081396,1.67885361223216,NA,465.289815095514,NA,NA,NA
9,"1",7,3139.36257520405,1.49458459829339,"Black grouper",58.2527980895229,0.520937948737225,1249.46967004623,0.01
9,"1",7,3139.36257520405,1.49458459829339,"Goliath grouper",216.248156947753,0.450299577785052,787.938704204062,0
9,"1",7,3139.36257520405,1.49458459829339,"Tiger grouper",525.29848197885,0.266744756502864,553.228624986939,0
9,"1",7,3139.36257520405,1.49458459829339,"Yellowfin grouper",521.029960872239,0.265294195065145,550.22016056511,0
9,"1",7,3139.36257520405,1.49458459829339,NA,58.7737360382601,NA,NA,NA
9,"1",7,3139.36257520405,1.49458459829339,NA,216.698456525538,NA,NA,NA
9,"1",7,3139.36257520405,1.49458459829339,NA,525.565226735353,NA,NA,NA
9,"1",7,3139.36257520405,1.49458459829339,NA,521.295255067304,NA,NA,NA
9,"1",8,3141.23186476365,1.34688128611924,"Black grouper",64.1206570245175,0.520649534384088,1248.77790822023,0.01
9,"1",8,3141.23186476365,1.34688128611924,"Goliath grouper",235.793696265518,0.444700463979921,778.141318876706,0
9,"1",8,3141.23186476365,1.34688128611924,"Tiger grouper",577.452517034662,0.270060481627172,560.105438894755,0
9,"1",8,3141.23186476365,1.34688128611924,"Yellowfin grouper",569.42027848314,0.267865998099361,555.554080058074,0
9,"1",8,3141.23186476365,1.34688128611924,NA,64.6413065589016,NA,NA,NA
9,"1",8,3141.23186476365,1.34688128611924,NA,236.238396729498,NA,NA,NA
9,"1",8,3141.23186476365,1.34688128611924,NA,577.72257751629,NA,NA,NA
9,"1",8,3141.23186476365,1.34688128611924,NA,569.688144481239,NA,NA,NA
9,"1",9,3142.81750907495,1.22889446786212,"Black grouper",70.0190176467211,0.522891915984789,1254.15626048952,0.01
9,"1",9,3142.81750907495,1.22889446786212,"Goliath grouper",255.758161433776,0.442417837545032,774.147156314672,0
9,"1",9,3142.81750907495,1.22889446786212,"Tiger grouper",622.170096708324,0.270867214212836,561.778602277421,0
9,"1",9,3142.81750907495,1.22889446786212,"Yellowfin grouper",608.748651947231,0.267099510347735,553.964384461202,0
9,"1",9,3142.81750907495,1.22889446786212,NA,70.5419095627059,NA,NA,NA
9,"1",9,3142.81750907495,1.22889446786212,NA,256.200579271321,NA,NA,NA
9,"1",9,3142.81750907495,1.22889446786212,NA,622.440963922537,NA,NA,NA
9,"1",9,3142.81750907495,1.22889446786212,NA,609.015751457579,NA,NA,NA
9,"1",10,3144.09548367444,1.13456628948825,"Black grouper",75.8333602338607,0.527163416100745,1264.40145351764,0.01
9,"1",10,3144.09548367444,1.13456628948825,"Goliath grouper",275.90964340607,0.443042333570441,775.239905704893,0
9,"1",10,3144.09548367444,1.13456628948825,"Tiger grouper",658.695496422353,0.269441559010449,558.821793387671,0
9,"1",10,3144.09548367444,1.13456628948825,"Yellowfin grouper",639.014486511293,0.263629169408741,546.766897353728,0
9,"1",10,3144.09548367444,1.13456628948825,NA,76.3605236499614,NA,NA,NA
9,"1",10,3144.09548367444,1.13456628948825,NA,276.352685739641,NA,NA,NA
9,"1",10,3144.09548367444,1.13456628948825,NA,658.964937981363,NA,NA,NA
9,"1",10,3144.09548367444,1.13456628948825,NA,639.278115680702,NA,NA,NA
9,"1",11,3145.03401928643,1.05877642074461,"Black grouper",81.4529050606501,0.53279965612411,1277.91997521368,0.01
9,"1",11,3145.03401928643,1.05877642074461,"Goliath grouper",296.003700003377,0.446022728229531,780.455030083315,0
9,"1",11,3145.03401928643,1.05877642074461,"Tiger grouper",687.286084888816,0.266203970199694,552.107034194165,0
9,"1",11,3145.03401928643,1.05877642074461,"Yellowfin grouper",661.270568797785,0.258250123537132,535.610756216012,0
9,"1",11,3145.03401928643,1.05877642074461,NA,81.9857047167742,NA,NA,NA
9,"1",11,3145.03401928643,1.05877642074461,NA,296.449722731606,NA,NA,NA
9,"1",11,3145.03401928643,1.05877642074461,NA,687.552288859015,NA,NA,NA
9,"1",11,3145.03401928643,1.05877642074461,NA,661.528818921322,NA,NA,NA
9,"1",12,3145.60399499255,0.997394709566152,"Black grouper",86.7790172413956,0.539104569792062,1293.04231064626,0.01
9,"1",12,3145.60399499255,0.997394709566152,"Goliath grouper",315.794790040489,0.450764856269675,788.752853149239,0
9,"1",12,3145.60399499255,0.997394709566152,"Tiger grouper",708.886243250005,0.261655690755144,542.67390262617,0
9,"1",12,3145.60399499255,0.997394709566152,"Yellowfin grouper",677.063019929569,0.251751361273119,522.132323280448,0
9,"1",12,3145.60399499255,0.997394709566152,NA,87.3181218111876,NA,NA,NA
9,"1",12,3145.60399499255,0.997394709566152,NA,316.245554896759,NA,NA,NA
9,"1",12,3145.60399499255,0.997394709566152,NA,709.147898940761,NA,NA,NA
9,"1",12,3145.60399499255,0.997394709566152,NA,677.314771290843,NA,NA,NA
9,"1",13,3145.78965988732,0.947222159931471,"Black grouper",91.7319991450649,0.545463822777086,1308.29497893084,0.01
9,"1",13,3145.78965988732,0.947222159931471,"Goliath grouper",335.048099467883,0.456712248997129,799.159660417666,0
9,"1",13,3145.78965988732,0.947222159931471,"Tiger grouper",724.752023061934,0.256303166328937,531.572766966216,0
9,"1",13,3145.78965988732,0.947222159931471,"Yellowfin grouper",687.975177559938,0.244797239986755,507.709475732531,0
9,"1",13,3145.78965988732,0.947222159931471,NA,92.277462967842,NA,NA,NA
9,"1",13,3145.78965988732,0.947222159931471,NA,335.50481171688,NA,NA,NA
9,"1",13,3145.78965988732,0.947222159931471,NA,725.008326228262,NA,NA,NA
9,"1",13,3145.78965988732,0.947222159931471,NA,688.219974799925,NA,NA,NA
9,"1",14,3145.59554590659,0.905849225040811,"Black grouper",96.2553098979877,0.551411919992785,1322.56149010269,0.01
9,"1",14,3145.59554590659,0.905849225040811,"Goliath grouper",353.55059438759,0.463392419462982,810.84868950052,0
9,"1",14,3145.59554590659,0.905849225040811,"Tiger grouper",736.158062372811,0.250594149053736,519.732265137448,0
9,"1",14,3145.59554590659,0.905849225040811,"Yellowfin grouper",695.373662289614,0.237877989580986,493.358950390965,0
9,"1",14,3145.59554590659,0.905849225040811,NA,96.8067218179805,NA,NA,NA
9,"1",14,3145.59554590659,0.905849225040811,NA,354.013986807053,NA,NA,NA
9,"1",14,3145.59554590659,0.905849225040811,NA,736.408656521865,NA,NA,NA
9,"1",14,3145.59554590659,0.905849225040811,NA,695.611540279195,NA,NA,NA
9,"1",15,3145.04798175858,0.87148203707352,"Black grouper",100.316834694172,0.556650381600668,1335.1259402692,0.01
9,"1",15,3145.04798175858,0.87148203707352,"Goliath grouper",371.120217002424,0.47043092196818,823.164731569141,0
9,"1",15,3145.04798175858,0.87148203707352,"Tiger grouper",744.229006321065,0.244880997708658,507.883189247756,0
9,"1",15,3145.04798175858,0.87148203707352,"Yellowfin grouper",700.324961058635,0.231314176812706,479.745602709553,0
9,"1",15,3145.04798175858,0.87148203707352,NA,100.873485075773,NA,NA,NA
9,"1",15,3145.04798175858,0.87148203707352,NA,371.590647924392,NA,NA,NA
9,"1",15,3145.04798175858,0.87148203707352,NA,744.473887318773,NA,NA,NA
9,"1",15,3145.04798175858,0.87148203707352,NA,700.556275235448,NA,NA,NA
9,"1",16,3144.19195070175,0.842779094137995,"Black grouper",103.907439104788,0.561031116275189,1345.63313238604,0.01
9,"1",16,3144.19195070175,0.842779094137995,"Goliath grouper",387.612400150018,0.477544905749166,835.612851528947,0
9,"1",16,3144.19195070175,0.842779094137995,"Tiger grouper",749.875474888996,0.239412002918992,496.540494053989,0
9,"1",16,3144.19195070175,0.842779094137995,"Yellowfin grouper",703.61001890007,0.225288453147015,467.24825182691,0
9,"1",16,3144.19195070175,0.842779094137995,NA,104.468470221063,NA,NA,NA
9,"1",16,3144.19195070175,0.842779094137995,NA,388.089945055767,NA,NA,NA
9,"1",16,3144.19195070175,0.842779094137995,NA,750.114886891915,NA,NA,NA
9,"1",16,3144.19195070175,0.842779094137995,NA,703.835307353217,NA,NA,NA
9,"1",17,3143.08517140906,0.818720035362048,"Black grouper",107.037503968054,0.56452273171238,1354.00777201214,0.01
9,"1",17,3143.08517140906,0.818720035362048,"Goliath grouper",402.92346430758,0.484528056252144,847.832038110564,0
9,"1",17,3143.08517140906,0.818720035362048,"Tiger grouper",753.794503924927,0.234342005163203,486.025318708482,0
9,"1",17,3143.08517140906,0.818720035362048,"Yellowfin grouper",705.777639543099,0.219883684962986,456.038762613232,0
9,"1",17,3143.08517140906,0.818720035362048,NA,107.602026699766,NA,NA,NA
9,"1",17,3143.08517140906,0.818720035362048,NA,403.407992363832,NA,NA,NA
9,"1",17,3143.08517140906,0.818720035362048,NA,754.02884593009,NA,NA,NA
9,"1",17,3143.08517140906,0.818720035362048,NA,705.997523228062,NA,NA,NA
9,"1",18,3141.79134128884,0.798510284702161,"Black grouper",109.732343879055,0.567173409635454,1360.36542301064,0.01
9,"1",18,3141.79134128884,0.798510284702161,"Goliath grouper",416.990893324994,0.491234570506323,859.567163817669,0
9,"1",18,3141.79134128884,0.798510284702161,"Tiger grouper",756.499910615611,0.22975186956237,476.505377472355,0
9,"1",18,3141.79134128884,0.798510284702161,"Yellowfin grouper",707.20330258815,0.215116628386153,446.151887272882,0
9,"1",18,3141.79134128884,0.798510284702161,NA,110.29951728869,NA,NA,NA
9,"1",18,3141.79134128884,0.798510284702161,NA,417.482127895501,NA,NA,NA
9,"1",18,3141.79134128884,0.798510284702161,NA,756.729662485174,NA,NA,NA
9,"1",18,3141.79134128884,0.798510284702161,NA,707.418419216536,NA,NA,NA
9,"1",19,3140.37398266546,0.781515938401753,"Black grouper",112.02737123867,0.569078096282367,1364.93381393326,0.01
9,"1",19,3140.37398266546,0.781515938401753,"Goliath grouper",429.790870342143,0.497565499243474,870.645086231223,0
9,"1",19,3140.37398266546,0.781515938401753,"Tiger grouper",758.360914346015,0.225669202371369,468.037925718219,0
9,"1",19,3140.37398266546,0.781515938401753,"Yellowfin grouper",708.139466171951,0.210963680193424,437.538672721161,0
9,"1",19,3140.37398266546,0.781515938401753,NA,112.596449334953,NA,NA,NA
9,"1",19,3140.37398266546,0.781515938401753,NA,430.288435841387,NA,NA,NA
9,"1",19,3140.37398266546,0.781515938401753,NA,758.586583548386,NA,NA,NA
9,"1",19,3140.37398266546,0.781515938401753,NA,708.350429852145,NA,NA,NA
9,"1",20,3138.8916989639,0.767220670595862,"Black grouper",113.963660141561,0.570353111369472,1367.99193761968,0
9,"1",20,3138.8916989639,0.767220670595862,"Goliath grouper",441.333724162743,0.503458097303099,880.956013241935,0
9,"1",20,3138.8916989639,0.767220670595862,"Tiger grouper",759.638275131134,0.222086321096378,460.607029953888,0
9,"1",20,3138.8916989639,0.767220670595862,"Yellowfin grouper",708.75396711139,0.207378948321598,430.103938818993,0
9,"1",20,3138.8916989639,0.767220670595862,NA,114.53401325293,NA,NA,NA
9,"1",20,3138.8916989639,0.767220670595862,NA,441.837182260046,NA,NA,NA
9,"1",20,3138.8916989639,0.767220670595862,NA,759.86036145223,NA,NA,NA
9,"1",20,3138.8916989639,0.767220670595862,NA,708.961346059711,NA,NA,NA
9,"1",21,3137.3951051894,0.755197315577334,"Black grouper",115.584295828469,0.57111846424828,1369.8276364995,0
9,"1",21,3137.3951051894,0.755197315577334,"Goliath grouper",451.658058456538,0.508877678837553,890.439251206738,0
9,"1",21,3137.3951051894,0.755197315577334,"Tiger grouper",760.51400384036,0.218974150318634,454.152387760848,0
9,"1",21,3137.3951051894,0.755197315577334,"Yellowfin grouper",709.157577652908,0.204306184685581,423.731027037896,0
9,"1",21,3137.3951051894,0.755197315577334,NA,116.155414292717,NA,NA,NA
9,"1",21,3137.3951051894,0.755197315577334,NA,452.166936135376,NA,NA,NA
9,"1",21,3137.3951051894,0.755197315577334,NA,760.732977990679,NA,NA,NA
9,"1",21,3137.3951051894,0.755197315577334,NA,709.361883837594,NA,NA,NA
9,"1",22,3135.92532394666,0.745088735278841,"Black grouper",116.931650634334,0.571486800004848,1370.71108981163,0
9,"1",22,3135.92532394666,0.745088735278841,"Goliath grouper",460.824320573222,0.513811251045773,899.072065192404,0
9,"1",22,3135.92532394666,0.745088735278841,"Tiger grouper",761.114139941433,0.216292164228273,448.589948609438,0
9,"1",22,3135.92532394666,0.745088735278841,"Yellowfin grouper",709.423072363506,0.201686262810256,418.297309068471,0
9,"1",22,3135.92532394666,0.745088735278841,NA,117.503137434339,NA,NA,NA
9,"1",22,3135.92532394666,0.745088735278841,NA,461.338131824268,NA,NA,NA
9,"1",22,3135.92532394666,0.745088735278841,NA,761.330432105661,NA,NA,NA
9,"1",22,3135.92532394666,0.745088735278841,NA,709.624758626317,NA,NA,NA
9,"1",23,3134.51373600952,0.736594420993697,"Black grouper",118.045550775786,0.571557437081163,1370.88051283917,0
9,"1",23,3134.51373600952,0.736594420993697,"Goliath grouper",468.908449937858,0.518262356829054,906.860654603047,0
9,"1",23,3134.51373600952,0.736594420993697,"Tiger grouper",761.525500039912,0.213995080130667,443.825796191003,0
9,"1",23,3134.51373600952,0.736594420993697,"Yellowfin grouper",709.598128298381,0.199461604048841,413.683366797297,0
9,"1",23,3134.51373600952,0.736594420993697,NA,118.617108212868,NA,NA,NA
9,"1",23,3134.51373600952,0.736594420993697,NA,469.426712294687,NA,NA,NA
9,"1",23,3134.51373600952,0.736594420993697,NA,761.739495120043,NA,NA,NA
9,"1",23,3134.51373600952,0.736594420993697,NA,709.79758990243,NA,NA,NA
9,"1",24,3133.18260743428,0.729460642779941,"Black grouper",118.962198049486,0.57141398136008,1370.53643429215,0
9,"1",24,3133.18260743428,0.729460642779941,"Goliath grouper",475.996075136813,0.522246782547443,913.832642569342,0
9,"1",24,3133.18260743428,0.729460642779941,"Tiger grouper",761.807673429602,0.212037116091845,439.764978774486,0
9,"1",24,3133.18260743428,0.729460642779941,"Yellowfin grouper",709.713930892947,0.197578598091165,409.778012441077,0
9,"1",24,3133.18260743428,0.729460642779941,NA,119.533612030846,NA,NA,NA
9,"1",24,3133.18260743428,0.729460642779941,NA,476.51832191936,NA,NA,NA
9,"1",24,3133.18260743428,0.729460642779941,NA,762.019710545694,NA,NA,NA
9,"1",24,3133.18260743428,0.729460642779941,NA,709.911509491038,NA,NA,NA
9,"1",25,3131.94623713484,0.723472853504973,"Black grouper",119.713672806236,0.571124241919984,1369.84149424508,0
9,"1",25,3131.94623713484,0.723472853504973,"Goliath grouper",482.177547281842,0.525788957315835,920.030775400821,0
9,"1",25,3131.94623713484,0.723472853504973,"Tiger grouper",762.001468283556,0.210374528733632,436.316772593553,0
9,"1",25,3131.94623713484,0.723472853504973,"Yellowfin grouper",709.790863959783,0.195988750120006,406.480667748892,0
9,"1",25,3131.94623713484,0.723472853504973,NA,120.284797048156,NA,NA,NA
9,"1",25,3131.94623713484,0.723472853504973,NA,482.703336239158,NA,NA,NA
9,"1",25,3131.94623713484,0.723472853504973,NA,762.21184281229,NA,NA,NA
9,"1",25,3131.94623713484,0.723472853504973,NA,709.986852709903,NA,NA,NA
9,"1",26,3130.81233672339,0.718449596623941,"Black grouper",120.327848130587,0.570741477346967,1368.9234334167,0
9,"1",26,3130.81233672339,0.718449596623941,"Goliath grouper",487.543936131602,0.528918963066543,925.507690763468,0
9,"1",26,3130.81233672339,0.718449596623941,"Tiger grouper",762.134792301793,0.208966989835484,433.397536918793,0
9,"1",26,3130.81233672339,0.718449596623941,"Yellowfin grouper",709.842250369096,0.194649047840429,403.70212522105,0
9,"1",26,3130.81233672339,0.718449596623941,NA,120.898589607934,NA,NA,NA
9,"1",26,3130.81233672339,0.718449596623941,NA,488.072855094669,NA,NA,NA
9,"1",26,3130.81233672339,0.718449596623941,NA,762.343759291628,NA,NA,NA
9,"1",26,3130.81233672339,0.718449596623941,NA,710.036899416937,NA,NA,NA
9,"1",27,3129.78343632935,0.714237479826352,"Black grouper",120.828570339674,0.57030628927089,1367.87963481623,0
9,"1",27,3129.78343632935,0.714237479826352,"Goliath grouper",492.183991281377,0.531670108939089,930.321673322707,0
9,"1",27,3129.78343632935,0.714237479826352,"Tiger grouper",762.22671665868,0.207778208602194,430.932004640949,0
9,"1",27,3129.78343632935,0.714237479826352,"Yellowfin grouper",709.876802321663,0.19352187127738,401.364361029287,0
9,"1",27,3129.78343632935,0.714237479826352,NA,121.398876628945,NA,NA,NA
9,"1",27,3129.78343632935,0.714237479826352,NA,492.715661390316,NA,NA,NA
9,"1",27,3129.78343632935,0.714237479826352,NA,762.434494867282,NA,NA,NA
9,"1",27,3129.78343632935,0.714237479826352,NA,710.070324192941,NA,NA,NA
9,"1",28,3128.85818642725,0.710706951998873,"Black grouper",121.235993530086,0.56984871749867,1366.78214892056,0
9,"1",28,3128.85818642725,0.710706951998873,"Goliath grouper",496.18198765786,0.534077025839271,934.533320583815,0
9,"1",28,3128.85818642725,0.710706951998873,"Tiger grouper",762.290270535114,0.206776082945446,428.853596028854,0
9,"1",28,3128.85818642725,0.710706951998873,"Yellowfin grouper",709.900222721898,0.192574651806179,399.399827846014,0
9,"1",28,3128.85818642725,0.710706951998873,NA,121.805842247585,NA,NA,NA
9,"1",28,3128.85818642725,0.710706951998873,NA,496.7160646837,NA,NA,NA
9,"1",28,3128.85818642725,0.710706951998873,NA,762.49704661806,NA,NA,NA
9,"1",28,3128.85818642725,0.710706951998873,NA,710.092797373705,NA,NA,NA
9,"1",29,3128.03248673311,0.707748717683899,"Black grouper",121.56698751143,0.569390270311405,1365.6825633419,0
9,"1",29,3128.03248673311,0.707748717683899,"Goliath grouper",499.616328495181,0.536174227527672,938.203025070196,0
9,"1",29,3128.03248673311,0.707748717683899,"Tiger grouper",762.334356394849,0.205932570824563,427.104151890144,0
9,"1",29,3128.03248673311,0.707748717683899,"Yellowfin grouper",709.916250323825,0.191779409425529,397.750495148546,0
9,"1",29,3128.03248673311,0.707748717683899,NA,122.136377781742,NA,NA,NA
9,"1",29,3128.03248673311,0.707748717683899,NA,500.152502722708,NA,NA,NA
9,"1",29,3128.03248673311,0.707748717683899,NA,762.540288965673,NA,NA,NA
9,"1",29,3128.03248673311,0.707748717683899,NA,710.108029733251,NA,NA,NA
9,"1",30,3127.30041705088,0.705270676772216,"Black grouper",121.835565085206,0.568945749074699,1364.61637915566,0
9,"1",30,3127.30041705088,0.705270676772216,"Goliath grouper",502.558761772184,0.537995075124198,941.389162403072,0
9,"1",30,3127.30041705088,0.705270676772216,"Tiger grouper",762.365059787013,0.205223407106183,425.633346338224,0
9,"1",30,3127.30041705088,0.705270676772216,"Yellowfin grouper",709.927341343186,0.191112246784324,396.366799830689,0
9,"1",30,3127.30041705088,0.705270676772216,NA,122.40451083428,NA,NA,NA
9,"1",30,3127.30041705088,0.705270676772216,NA,503.096756847308,NA,NA,NA
9,"1",30,3127.30041705088,0.705270676772216,NA,762.570283194119,NA,NA,NA
9,"1",30,3127.30041705088,0.705270676772216,NA,710.11845358997,NA,NA,NA
9,"2",0,NA,NA,"Black grouper",25.1622,NA,NA,NA
9,"2",0,NA,NA,"Goliath grouper",104.54216,NA,NA,NA
9,"2",0,NA,NA,"Tiger grouper",152.61434,NA,NA,NA
9,"2",0,NA,NA,"Yellowfin grouper",142.09882,NA,NA,NA
9,"2",0,NA,NA,NA,25.1622,NA,NA,NA
9,"2",0,NA,NA,NA,104.54216,NA,NA,NA
9,"2",0,NA,NA,NA,152.61434,NA,NA,NA
9,"2",0,NA,NA,NA,142.09882,NA,NA,NA
9,"2",1,6245.43003891842,6.84734705788139,"Black grouper",28.1300090628728,1.14332664641204,2742.26896141928,0.04
9,"2",1,6245.43003891842,6.84734705788139,"Goliath grouper",116.635755209361,1.0929484003303,1912.45204038196,0.01
9,"2",1,6245.43003891842,6.84734705788139,"Tiger grouper",191.318680955795,0.398880914464452,827.279016599274,0
9,"2",1,6245.43003891842,6.84734705788139,"Yellowfin grouper",181.538791732547,0.371396994973864,770.277367575794,0
9,"2",1,6245.43003891842,6.84734705788139,NA,29.2733357092848,NA,NA,NA
9,"2",1,6245.43003891842,6.84734705788139,NA,117.728703609691,NA,NA,NA
9,"2",1,6245.43003891842,6.84734705788139,NA,191.717561870259,NA,NA,NA
9,"2",1,6245.43003891842,6.84734705788139,NA,181.910188727521,NA,NA,NA
9,"2",2,6246.51019645728,5.92927154535732,"Black grouper",31.48371553815,1.10680366129068,2654.6685816057,0.03
9,"2",2,6246.51019645728,5.92927154535732,"Goliath grouper",129.866371490397,1.05589053087654,1847.60780983309,0.01
9,"2",2,6246.51019645728,5.92927154535732,"Tiger grouper",236.797842892957,0.432996406052947,898.034546153812,0
9,"2",2,6246.51019645728,5.92927154535732,"Yellowfin grouper",228.459900949348,0.410862357960482,852.12853041004,0
9,"2",2,6246.51019645728,5.92927154535732,NA,32.5905191994407,NA,NA,NA
9,"2",2,6246.51019645728,5.92927154535732,NA,130.922262021273,NA,NA,NA
9,"2",2,6246.51019645728,5.92927154535732,NA,237.23083929901,NA,NA,NA
9,"2",2,6246.51019645728,5.92927154535732,NA,228.870763307308,NA,NA,NA
9,"2",3,6248.51810423572,5.14121270457326,"Black grouper",35.2304978550572,1.07411535857864,2576.26568755086,0.03
9,"2",3,6248.51810423572,5.14121270457326,"Goliath grouper",144.235784366755,1.01940821134848,1783.77068229969,0.01
9,"2",3,6248.51810423572,5.14121270457326,"Tiger grouper",288.639134206977,0.46469594977013,963.779399823249,0
9,"2",3,6248.51810423572,5.14121270457326,"Yellowfin grouper",282.293338719262,0.448333436483362,929.843547266493,0
9,"2",3,6248.51810423572,5.14121270457326,NA,36.3046132136358,NA,NA,NA
9,"2",3,6248.51810423572,5.14121270457326,NA,145.255192578104,NA,NA,NA
9,"2",3,6248.51810423572,5.14121270457326,NA,289.103830156747,NA,NA,NA
9,"2",3,6248.51810423572,5.14121270457326,NA,282.741672155746,NA,NA,NA
9,"2",4,6251.11740026837,4.47447977473496,"Black grouper",39.3647660681281,1.04606989682332,2508.99864753074,0.03
9,"2",4,6251.11740026837,4.47447977473496,"Goliath grouper",159.716795275764,0.985374726532866,1724.21855023447,0.01
9,"2",4,6251.11740026837,4.47447977473496,"Tiger grouper",345.622827219815,0.492973229394183,1022.42647776354,0
9,"2",4,6251.11740026837,4.47447977473496,"Yellowfin grouper",341.393088753218,0.482135103430257,999.948204514354,0
9,"2",4,6251.11740026837,4.47447977473496,NA,40.4108359649514,NA,NA,NA
9,"2",4,6251.11740026837,4.47447977473496,NA,160.702170002297,NA,NA,NA
