"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","effort.t_3","effort.t_4","effort.t_5","effort.t_6","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","profit_per_t.t_4","profit_per_t.t_5","profit_per_t.t_6","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","mortality1","mortality2","mortality3","mortality4","mortality5","mortality6"
331.35287912111,163.526716002341,619.019892106122,359.924281107694,238.519103218554,342.386897961826,49.6651291942762,56.4327071609495,108.538310374247,53.3373818330117,62.1829753524941,57.5429665943756,1.13379917585189,5.06252013248013,0.561303931346629,0.750076660697232,2.79609527734647,1.03428688532586,27155.1549510489,83532.2682469504,261990.510395619,78954.5709170084,92046.6561007221,85179.8134084723,85180.8476953576,92049.4521959995,78955.3209936691,261991.07169955,83537.3307670829,27156.2887502248,0.148807038611545,0.345074352531471,0.1746655341089,0.147074757851701,0.260563097108836,0.167296783878659
329.175305061659,163.518949143138,616.922539755716,357.444125521421,238.417257942902,340.994391097276,49.3076406774339,56.4288756461047,108.121440078461,52.9357764888008,62.1492762542398,57.2802268711221,1.13379917585371,5.06252013248013,0.561303931375733,0.750076660697232,2.79609527734647,1.03428688531858,26959.6845768497,83526.5964559088,260984.26388988,78360.0745661335,91996.7713289463,84790.879822414,84791.9141092993,91999.5674242236,78360.8246427942,260984.825193812,83531.6589760412,26960.8183760256,0.148807038611545,0.345074352531471,0.1746655341089,0.147074757851701,0.260563097108836,0.167296783878659
327.198886772922,163.513515957324,615.077655722684,355.188437916339,238.337036641871,339.75839428472,48.9836023302895,56.4261955021938,107.755104904376,52.5710082060056,62.12273913379,57.0472649511542,1.13379917585371,5.06252013248013,0.561303931346629,0.750076660689956,2.79609527734647,1.03428688531858,26782.5043487106,83522.6290391455,260099.999665307,77820.1081135886,91957.4884321981,84446.0263155818,84447.0606024671,91960.2845274755,77820.8581902493,260100.560969238,83527.691559278,26783.6381478865,0.148807038611545,0.345074352531471,0.1746655341089,0.147074757851701,0.260563097108836,0.167296783878659
325.40290220941,163.50971512475,613.453470000453,353.13440376637,238.273835092907,338.660284573251,48.6894973776849,56.424320649117,107.432867266107,52.2392534982095,62.1018364231392,56.8404866595296,1.13379917585371,5.06252013248013,0.56130393143394,0.750076660697232,2.79609527734647,1.03428688531858,26621.6913367368,83519.8536943234,259322.178600089,77329.0116528135,91926.5461517119,84139.9324311677,84140.966718053,91929.3422469893,77329.7617294742,259322.739904021,83524.9162144559,26622.8251359126,0.148807038611545,0.345074352531471,0.1746655341089,0.147074757851701,0.260563097108836,0.167296783878659
323.769112934704,163.507056154657,612.022512644068,351.261924930645,238.224034329062,337.683865106858,48.4222422333965,56.4230090792776,107.149177988301,51.937156922984,62.0853684317991,56.6567764364553,1.13379917585371,5.06252013248013,0.561303931375733,0.750076660697232,2.79609527734647,1.03428688531858,26475.5594734753,83517.9121776212,258637.406028399,76881.8181227168,91902.168585778,83867.9862063218,83869.0204932071,91904.9646810554,76882.5681993775,258637.96733233,83522.9746977537,26476.6932726512,0.148807038611545,0.345074352531471,0.1746655341089,0.147074757851701,0.260563097108836,0.167296783878659
322.281410458356,163.505195972248,610.760966373191,349.553233918619,238.184787946228,336.815006926697,48.1791228897894,56.4220915368944,106.899239051819,51.6617625516377,62.0723921905332,56.4934246000115,1.13379917585553,5.06252013248013,0.561303931346629,0.750076660697232,2.79609527734647,1.03428688531858,26342.6247725521,83516.5539397231,258034.100434248,76474.1518623523,91882.9598571297,83626.1764991692,83627.2107860545,91885.755952407,76474.901939013,258034.66173818,83521.6164598556,26343.7585717279,0.148807038611545,0.345074352531471,0.1746655341089,0.147074757851701,0.260563097108836,0.167296783878659
320.925521805454,163.503894596303,609.648130476517,347.992572616569,238.153856026071,336.041351867429,47.9577422898717,56.421449635674,106.678890404156,51.4104572352996,62.0621660315525,56.3480674212204,1.13379917585371,5.06252013248195,0.561303931375733,0.750076660704508,2.7960952773501,1.03428688532586,26221.5765523502,83515.6037334108,257502.220233151,76102.1446277076,91867.8220750132,83411.0042819405,83412.0385688258,91870.6181702905,76102.8947043683,257502.781537082,83520.6662535433,26222.710351526,0.148807038611545,0.345074352531471,0.1746655341089,0.147074757851701,0.260563097108836,0.167296783878659
319.68876295509,163.502984151532,608.665973994456,346.565923145468,238.129475195874,335.352064579145,47.7559765147463,56.4210005641921,106.484516338931,51.1809233512171,62.0541063145561,56.2186374175772,1.13379917585371,5.06252013248013,0.56130393143394,0.750076660689956,2.79609527734647,1.03428688531858,26111.2534798422,83514.938972941,257033.037789797,75762.3656420537,91855.8912767494,83219.4090604904,83220.4433473757,91858.6873720267,75763.1157187144,257033.599093728,83520.0014930734,26112.387279018,0.148807038611545,0.345074352531471,0.1746655341089,0.147074757851701,0.260563097108836,0.167296783878659
318.559831222021,163.502347199125,607.798761181655,345.260781144738,238.110256797743,334.73762433572,47.5719380928233,56.4206863930726,106.312967446884,50.971099225718,62.0477535699299,56.103321871079,1.13379917585553,5.06252013248195,0.561303931404836,0.750076660689956,2.79609527734647,1.03428688531858,26010.6235085131,83514.4739054642,256618.951022448,75451.7630100598,91846.4873095146,83048.7074685408,83049.7417554261,91849.2834047919,75452.5130867204,256619.512326379,83519.5364255967,26011.7573076889,0.148807038611545,0.345074352531471,0.1746655341089,0.147074757851701,0.260563097108836,0.167296783878659
317.52862951575,163.501901581776,607.032735826859,344.065963817501,238.09510698619,334.189649302897,47.4039451047543,56.420466597113,106.161495257743,50.7791457824931,62.0427459645915,56.0005279948626,1.13379917585371,5.06252013248013,0.561303931404836,0.750076660697232,2.79609527734647,1.03428688532586,25918.7669853141,83514.1485415273,256253.325640691,75167.6143472493,91839.0745518329,82896.5417038569,82897.5759907423,91841.8706471102,75168.36442391,256253.886944622,83519.2110616598,25919.9007844899,0.148807038611545,0.345074352531471,0.1746655341089,0.147074757851701,0.260563097108836,0.167296783878659
316.586116846773,163.501589823168,606.355854001902,342.971446602949,238.08316396766,333.700747453726,47.2504950327087,56.4203128259948,106.027697035497,50.603418313413,62.0387984828532,55.9088535342248,1.13379917585553,5.06252013248013,0.56130393143394,0.750076660697232,2.7960952773501,1.03428688532586,25834.862351765,83513.9209141563,255930.361891608,74907.4849923427,91833.2310950103,82760.8360089423,82761.8702958277,91836.0271902877,74908.2350690034,255930.92319554,83518.9834342888,25835.9961509409,0.148807038611545,0.345074352531471,0.1746655341089,0.147074757851701,0.260563097108836,0.167296783878659
